time,x,y,theta,v,omega
0.000000,17.942517,9.821659,0.016061,nan,nan
0.000000,17.942517,9.821659,-1.981439,nan,nan
1.222106,17.698437,9.637889,-2.583885,nan,nan
2.447044,17.434925,9.481874,-2.619833,nan,nan
3.672043,17.168910,9.330135,-2.625083,nan,nan
4.897043,16.902536,9.179026,-2.625850,nan,nan
6.122043,16.636110,9.028008,-2.625962,nan,nan
7.347043,16.369676,8.877004,-2.625979,nan,nan
8.572043,16.103242,8.726002,-2.625981,nan,nan
9.797043,15.836807,8.575000,-2.625981,nan,nan
11.022043,15.570372,8.423999,-2.625981,nan,nan
12.247043,15.303937,8.272997,-2.625981,nan,nan
13.472043,15.037502,8.121995,-2.625981,nan,nan
14.697043,14.771067,7.970994,-2.625981,nan,nan
15.922043,14.504632,7.819992,-2.625981,nan,nan
17.147043,14.238197,7.668990,-2.625981,nan,nan
18.372043,13.971763,7.517988,-2.625981,nan,nan
19.597043,13.705328,7.366987,-2.625981,nan,nan
20.822043,13.438893,7.215985,-2.625981,nan,nan
22.047043,13.172458,7.064983,-2.625981,nan,nan
23.272043,12.906023,6.913982,-2.625981,nan,nan
24.497043,12.639588,6.762980,-2.625981,nan,nan
25.722043,12.373153,6.611978,-2.625981,nan,nan
26.947043,12.106718,6.460976,-2.625981,nan,nan
28.172043,11.840283,6.309975,-2.625981,nan,nan
29.397043,11.573849,6.158973,-2.625981,nan,nan
30.622043,11.307414,6.007971,-2.625981,nan,nan
31.847043,11.040979,5.856970,-2.625981,nan,nan
33.072043,10.774544,5.705968,-2.625981,nan,nan
34.297043,10.508109,5.554966,-2.625981,nan,nan
35.522043,10.241674,5.403965,-2.625981,nan,nan
36.747043,9.975239,5.252963,-2.625981,nan,nan
37.972043,9.708804,5.101961,-2.625981,nan,nan
39.197043,9.442369,4.950959,-2.625981,nan,nan
40.422043,9.175935,4.799958,-2.625981,nan,nan
45.318423,8.123428,4.174947,-0.808481,nan,nan
46.440569,7.898261,4.007613,-2.598026,nan,nan
47.665448,7.631274,3.857652,-2.648208,nan,nan
48.890445,7.360773,3.714062,-2.656724,nan,nan
50.115445,7.089689,3.571576,-2.658219,nan,nan
55.068716,6.207751,2.702313,-0.164941,nan,nan
55.068716,6.207751,2.702313,1.832559,nan,nan
56.286216,6.054456,2.965267,2.297440,nan,nan
56.544575,6.000000,3.000000,1.570800,nan,nan
