time,x,y,theta,v,omega
0.000000,17.943601,9.824141,0.017757,nan,nan
0.000000,17.943601,9.824141,-1.979743,nan,nan
1.221777,17.698600,9.641739,-2.594258,nan,nan
2.446708,17.433279,9.488821,-2.632290,nan,nan
3.671707,17.165365,9.340461,-2.637844,nan,nan
4.896707,16.897081,9.192771,-2.638656,nan,nan
6.121707,16.628742,9.045178,-2.638775,nan,nan
7.346707,16.360396,8.897601,-2.638792,nan,nan
8.571707,16.092048,8.750025,-2.638795,nan,nan
9.796707,15.823700,8.602449,-2.638795,nan,nan
11.021707,15.555352,8.454874,-2.638795,nan,nan
12.246707,15.287004,8.307299,-2.638795,nan,nan
13.471707,15.018656,8.159723,-2.638795,nan,nan
14.696707,14.750309,8.012148,-2.638795,nan,nan
15.921707,14.481961,7.864573,-2.638795,nan,nan
17.146707,14.213613,7.716997,-2.638795,nan,nan
18.371707,13.945265,7.569422,-2.638795,nan,nan
19.596707,13.676917,7.421847,-2.638795,nan,nan
20.821707,13.408569,7.274271,-2.638795,nan,nan
22.046707,13.140221,7.126696,-2.638795,nan,nan
23.271707,12.871873,6.979121,-2.638795,nan,nan
24.496707,12.603526,6.831545,-2.638795,nan,nan
25.721707,12.335178,6.683970,-2.638795,nan,nan
26.946707,12.066830,6.536395,-2.638795,nan,nan
28.171707,11.798482,6.388819,-2.638795,nan,nan
29.396707,11.530134,6.241244,-2.638795,nan,nan
30.621707,11.261786,6.093669,-2.638795,nan,nan
31.846707,10.993438,5.946093,-2.638795,nan,nan
33.071707,10.725090,5.798518,-2.638795,nan,nan
34.296707,10.456743,5.650943,-2.638795,nan,nan
35.521707,10.188395,5.503367,-2.638795,nan,nan
36.746707,9.920047,5.355792,-2.638795,nan,nan
37.971707,9.651699,5.208217,-2.638795,nan,nan
39.196707,9.383351,5.060641,-2.638795,nan,nan
40.421707,9.115003,4.913066,-2.638795,nan,nan
41.646707,8.846655,4.765491,-2.638795,nan,nan
47.285168,7.634094,4.046664,-1.368355,nan,nan
48.506572,7.383087,3.872783,-2.636689,nan,nan
49.731461,7.110715,3.732835,-2.684855,nan,nan
54.895293,6.193036,2.824849,-0.408513,nan,nan
54.895293,6.193036,2.824849,1.588987,nan,nan
56.113657,6.080295,3.107807,2.119699,nan,nan
56.602686,6.000000,3.200000,1.570000,nan,nan
