time,x,y,theta,v,omega
0.0000,15.9331,9.9826,0.0176,0.0000,-0.1250
0.0500,15.9331,9.9826,0.0113,0.0000,-0.2500
0.1000,15.9331,9.9826,-0.0012,0.0000,-0.3750
0.1500,15.9331,9.9826,-0.0199,0.0000,-0.4000
0.2000,15.9331,9.9826,-0.0399,0.0000,-0.4000
0.2500,15.9331,9.9826,-0.0599,0.0000,-0.4000
0.3000,15.9331,9.9826,-0.0799,0.0000,-0.4000
0.3500,15.9331,9.9826,-0.0999,0.0000,-0.4000
0.4000,15.9331,9.9826,-0.1199,0.0000,-0.4000
0.4500,15.9331,9.9826,-0.1399,0.0000,-0.4000
0.5000,15.9331,9.9826,-0.1599,0.0000,-0.4000
0.5500,15.9331,9.9826,-0.1799,0.0000,-0.4000
0.6000,15.9331,9.9826,-0.1999,0.0000,-0.4000
0.6500,15.9331,9.9826,-0.2199,0.0000,-0.4000
0.7000,15.9331,9.9826,-0.2399,0.0000,-0.4000
0.7500,15.9331,9.9826,-0.2599,0.0000,-0.4000
0.8000,15.9331,9.9826,-0.2799,0.0000,-0.4000
0.8500,15.9331,9.9826,-0.2999,0.0000,-0.4000
0.9000,15.9331,9.9826,-0.3199,0.0000,-0.4000
0.9500,15.9331,9.9826,-0.3399,0.0000,-0.4000
1.0000,15.9331,9.9826,-0.3599,0.0000,-0.4000
1.0500,15.9331,9.9826,-0.3799,0.0000,-0.4000
1.1000,15.9331,9.9826,-0.3999,0.0000,-0.4000
1.1500,15.9331,9.9826,-0.4199,0.0000,-0.4000
1.2000,15.9331,9.9826,-0.4399,0.0000,-0.4000
1.2500,15.9331,9.9826,-0.4599,0.0000,-0.4000
1.3000,15.9331,9.9826,-0.4799,0.0000,-0.4000
1.3500,15.9331,9.9826,-0.4999,0.0000,-0.4000
1.4000,15.9331,9.9826,-0.5199,0.0000,-0.4000
1.4500,15.9331,9.9826,-0.5399,0.0000,-0.4000
1.5000,15.9331,9.9826,-0.5599,0.0000,-0.4000
1.5500,15.9331,9.9826,-0.5799,0.0000,-0.4000
1.6000,15.9331,9.9826,-0.5999,0.0000,-0.4000
1.6500,15.9331,9.9826,-0.6199,0.0000,-0.4000
1.7000,15.9331,9.9826,-0.6399,0.0000,-0.4000
1.7500,15.9331,9.9826,-0.6599,0.0000,-0.4000
1.8000,15.9331,9.9826,-0.6799,0.0000,-0.4000
1.8500,15.9331,9.9826,-0.6999,0.0000,-0.4000
1.9000,15.9331,9.9826,-0.7199,0.0000,-0.4000
1.9500,15.9331,9.9826,-0.7399,0.0000,-0.4000
2.0000,15.9331,9.9826,-0.7599,0.0000,-0.4000
2.0500,15.9331,9.9826,-0.7799,0.0000,-0.4000
2.1000,15.9331,9.9826,-0.7999,0.0000,-0.4000
2.1500,15.9331,9.9826,-0.8199,0.0000,-0.4000
2.2000,15.9331,9.9826,-0.8399,0.0000,-0.4000
2.2500,15.9331,9.9826,-0.8599,0.0000,-0.4000
2.3000,15.9331,9.9826,-0.8799,0.0000,-0.4000
2.3500,15.9331,9.9826,-0.8999,0.0000,-0.4000
2.4000,15.9331,9.9826,-0.9199,0.0000,-0.4000
2.4500,15.9331,9.9826,-0.9399,0.0000,-0.4000
2.5000,15.9331,9.9826,-0.9599,0.0000,-0.4000
2.5500,15.9331,9.9826,-0.9799,0.0000,-0.4000
2.6000,15.9331,9.9826,-0.9999,0.0000,-0.4000
2.6500,15.9331,9.9826,-1.0199,0.0000,-0.4000
2.7000,15.9331,9.9826,-1.0399,0.0000,-0.4000
2.7500,15.9331,9.9826,-1.0599,0.0000,-0.4000
2.8000,15.9331,9.9826,-1.0799,0.0000,-0.4000
2.8500,15.9331,9.9826,-1.0999,0.0000,-0.4000
2.9000,15.9331,9.9826,-1.1199,0.0000,-0.4000
2.9500,15.9331,9.9826,-1.1399,0.0000,-0.4000
3.0000,15.9331,9.9826,-1.1599,0.0000,-0.4000
3.0500,15.9331,9.9826,-1.1799,0.0000,-0.4000
3.1000,15.9331,9.9826,-1.1999,0.0000,-0.4000
3.1500,15.9331,9.9826,-1.2199,0.0000,-0.4000
3.2000,15.9331,9.9826,-1.2399,0.0000,-0.4000
3.2500,15.9331,9.9826,-1.2599,0.0000,-0.4000
3.3000,15.9331,9.9826,-1.2799,0.0000,-0.4000
3.3500,15.9331,9.9826,-1.2999,0.0000,-0.4000
3.4000,15.9331,9.9826,-1.3199,0.0000,-0.4000
3.4500,15.9331,9.9826,-1.3399,0.0000,-0.4000
3.5000,15.9331,9.9826,-1.3599,0.0000,-0.4000
3.5500,15.9331,9.9826,-1.3799,0.0000,-0.4000
3.6000,15.9331,9.9826,-1.3999,0.0000,-0.4000
3.6500,15.9331,9.9826,-1.4199,0.0000,-0.4000
3.7000,15.9331,9.9826,-1.4399,0.0000,-0.4000
3.7500,15.9331,9.9826,-1.4599,0.0000,-0.4000
3.8000,15.9331,9.9826,-1.4799,0.0000,-0.4000
3.8500,15.9331,9.9826,-1.4999,0.0000,-0.4000
3.9000,15.9331,9.9826,-1.5199,0.0000,-0.4000
3.9500,15.9331,9.9826,-1.5399,0.0000,-0.4000
4.0000,15.9331,9.9826,-1.5599,0.0000,-0.4000
4.0500,15.9331,9.9826,-1.5799,0.0000,-0.4000
4.1000,15.9331,9.9826,-1.5999,0.0000,-0.4000
4.1500,15.9331,9.9826,-1.6199,0.0000,-0.4000
4.2000,15.9331,9.9826,-1.6399,0.0000,-0.4000
4.2500,15.9331,9.9826,-1.6599,0.0000,-0.4000
4.3000,15.9331,9.9826,-1.6799,0.0000,-0.4000
4.3500,15.9331,9.9826,-1.6999,0.0000,-0.4000
4.4000,15.9331,9.9826,-1.7199,0.0000,-0.4000
4.4500,15.9331,9.9826,-1.7399,0.0000,-0.4000
4.5000,15.9331,9.9826,-1.7599,0.0000,-0.4000
4.5500,15.9331,9.9826,-1.7799,0.0000,-0.4000
4.6000,15.9331,9.9826,-1.7999,0.0000,-0.4000
4.6500,15.9331,9.9826,-1.8199,0.0000,-0.4000
4.7000,15.9331,9.9826,-1.8399,0.0000,-0.4000
4.7500,15.9331,9.9826,-1.8599,0.0000,-0.4000
4.8000,15.9331,9.9826,-1.8799,0.0000,-0.4000
4.8500,15.9331,9.9826,-1.8999,0.0000,-0.4000
4.9000,15.9331,9.9826,-1.9199,0.0000,-0.4000
4.9500,15.9331,9.9826,-1.9399,0.0000,-0.4000
5.0000,15.9331,9.9826,-1.9599,0.0000,-0.4000
5.0500,15.9331,9.9826,-1.9799,0.0000,-0.1250
5.0500,15.9331,9.9826,-1.9799,0.0000,-0.2500
5.1000,15.9331,9.9826,-1.9862,0.0000,-0.3750
5.1500,15.9331,9.9826,-1.9987,0.0000,-0.4000
5.2000,15.9331,9.9826,-2.0174,0.0000,-0.4000
5.2500,15.9331,9.9826,-2.0374,0.0000,-0.4000
5.3000,15.9331,9.9826,-2.0574,0.0000,-0.4000
5.3500,15.9331,9.9826,-2.0774,0.0000,-0.4000
