time,x,y,theta,v,omega
0.000000,5.130000,4.375000,3.141500,0.000000,0.100000
4.020694,5.265093,5.411615,1.804667,0.260000,-0.099100
5.643068,5.320371,5.829794,0.413353,0.260000,-0.200000
11.549124,3.859354,5.357122,1.315970,0.000000,0.000000
16.687700,2.523389,5.344026,2.750647,0.000000,0.000000
18.002746,2.184788,5.296561,2.871125,0.000000,0.000000
21.364011,1.490086,4.766332,-2.305405,0.000000,0.000000
23.383522,1.140000,4.375000,3.141500,0.000000,0.000000
