time,xc,yc,theta_c,sx,sy
0.000000,3.135000,7.583333,-1.570000,1.000000,1.000000
4.358140,2.896847,7.063200,-2.154721,1.689376,1.731749
12.083140,1.689139,5.708918,-2.127634,1.561892,2.126912
18.163199,1.319979,4.764191,-1.524318,1.817341,1.321350
26.695387,1.581226,2.970662,-1.230533,1.460247,1.225645
33.068232,2.665562,2.143104,-0.971563,1.158194,1.082476
37.163991,3.135000,1.750000,-1.570000,1.000000,1.000000
