time,x,y,theta
0.000000,5.000000,4.500000,0.793508
1.017326,5.157821,4.621550,0.509718
2.042376,5.317812,4.740524,0.747057
2.985283,5.447495,4.892202,0.942824
3.871584,5.552276,5.062381,1.063297
4.730477,5.642363,5.240909,1.126950
5.576503,5.724104,5.423445,1.163157
6.415765,5.800725,5.608196,1.186190
7.250930,5.873839,5.794365,1.202693
8.083222,5.944247,5.981574,1.216018
8.913218,6.012332,6.169640,1.227854
9.741193,6.078260,6.358472,1.239069
10.567275,6.142087,6.548025,1.250124
11.391520,6.203805,6.738273,1.261270
12.213950,6.263373,6.929205,1.272646
13.034569,6.320728,7.120813,1.284336
21.030538,6.783487,9.065504,1.243891
21.843105,6.853686,9.252584,1.190037
22.692356,6.926582,9.414869,1.121716
25.069288,7.514866,9.498738,1.121716
