time,x,y,theta
0.000000,7.000000,6.000000,0.793508
1.017326,7.157104,6.200007,0.000000
2.042376,7.317291,6.400033,0.000000
2.985283,7.442034,6.600049,0.000000
3.871584,7.537381,6.800061,0.000000
4.730477,7.615499,7.000070,0.000000
5.576503,7.684288,7.200078,0.000000
6.415765,7.747689,7.400084,0.000000
7.250930,7.807616,7.600091,0.000000
8.083222,7.864992,7.800097,0.000000
8.913218,7.920251,8.000103,0.000000
9.741193,7.973582,8.200108,0.000000
10.567275,8.025048,8.400113,0.000000
11.391520,8.074640,8.600118,0.000000
12.213950,8.122312,8.800122,0.000000
13.034569,8.167994,9.000126,0.000000
21.030538,8.145110,10.998353,0.000000
21.843105,8.108207,11.198114,0.000000
22.692356,8.035534,11.397602,0.000000
25.069288,7.890448,11.970365,0.000000
