time,x,y,vx,vy
0.000000,16.249766,7.994884,nan,nan
7.189875,14.756987,6.993633,nan,nan
8.389875,14.484032,6.869151,nan,nan
9.589875,14.211077,6.744670,nan,nan
10.789875,13.938122,6.620189,nan,nan
11.989875,13.665167,6.495707,nan,nan
13.189875,13.392212,6.371226,nan,nan
14.389875,13.119257,6.246745,nan,nan
15.589875,12.846302,6.122263,nan,nan
16.789875,12.573348,5.997782,nan,nan
17.989875,12.300393,5.873301,nan,nan
19.189875,12.027438,5.748819,nan,nan
20.389875,11.754483,5.624338,nan,nan
21.589875,11.481528,5.499856,nan,nan
22.789875,11.208573,5.375375,nan,nan
23.989875,10.935618,5.250894,nan,nan
25.189875,10.662663,5.126412,nan,nan
26.389875,10.389708,5.001931,nan,nan
27.589875,10.116753,4.877450,nan,nan
28.789875,9.843798,4.752968,nan,nan
29.989875,9.570843,4.628487,nan,nan
31.189875,9.297889,4.504005,nan,nan
32.389875,9.024934,4.379524,nan,nan
33.589875,8.751979,4.255043,nan,nan
34.789875,8.479024,4.130561,nan,nan
35.989875,8.206069,4.006080,nan,nan
37.189875,7.933114,3.881599,nan,nan
38.389875,7.660159,3.757117,nan,nan
39.589875,7.387204,3.632636,nan,nan
40.789875,7.114249,3.508154,nan,nan
41.989875,6.841294,3.383673,nan,nan
43.189875,6.568339,3.259192,nan,nan
44.389875,6.295384,3.134710,nan,nan
45.589875,6.022429,3.010229,nan,nan
45.688482,6.000000,3.000000,nan,nan
