time,x,y,vx,vy
0.0000,7.7637,8.6654,0.0000,-0.0000
0.0500,7.7637,8.6623,0.0010,-0.1250
0.1000,7.7638,8.6529,0.0020,-0.2500
0.1500,7.7639,8.6404,0.0020,-0.2500
0.2000,7.7640,8.6279,0.0020,-0.2500
0.2500,7.7640,8.6154,0.0020,-0.2500
0.3000,7.7641,8.6029,0.0020,-0.2500
0.3500,7.7642,8.5904,0.0020,-0.2500
0.4000,7.7643,8.5779,0.0020,-0.2500
0.4500,7.7644,8.5654,0.0020,-0.2500
0.5000,7.7645,8.5534,0.0016,-0.2008
0.5500,7.7646,8.5465,0.0006,-0.0758
0.5803,7.7646,8.5454,-0.0000,-0.0000
0.5803,7.7646,8.5454,-0.0379,-0.1191
0.6303,7.7637,8.5424,-0.0758,-0.2382
0.6803,7.7608,8.5334,-0.0758,-0.2382
0.7303,7.7570,8.5215,-0.0758,-0.2382
0.7803,7.7532,8.5096,-0.0758,-0.2382
0.8303,7.7494,8.4977,-0.0758,-0.2382
0.8803,7.7457,8.4858,-0.0758,-0.2382
0.9303,7.7419,8.4739,-0.0758,-0.2382
0.9803,7.7381,8.4620,-0.0758,-0.2382
1.0303,7.7343,8.4501,-0.0758,-0.2382
1.0803,7.7305,8.4382,-0.0758,-0.2382
1.1303,7.7267,8.4262,-0.0758,-0.2382
1.1803,7.7229,8.4143,-0.0758,-0.2382
1.2303,7.7191,8.4024,-0.0758,-0.2382
1.2803,7.7153,8.3905,-0.0758,-0.2382
1.3303,7.7115,8.3786,-0.0758,-0.2382
1.3803,7.7077,8.3667,-0.0758,-0.2382
1.4303,7.7040,8.3548,-0.0758,-0.2382
1.4803,7.7002,8.3429,-0.0758,-0.2382
1.5303,7.6964,8.3310,-0.0758,-0.2382
1.5803,7.6926,8.3190,-0.0758,-0.2382
1.6303,7.6888,8.3071,-0.0758,-0.2382
1.6803,7.6850,8.2952,-0.0758,-0.2382
1.7303,7.6812,8.2833,-0.0758,-0.2382
1.7803,7.6774,8.2714,-0.0379,-0.1191
1.8303,7.6746,8.2625,-0.0000,-0.0000
1.8803,7.6736,8.2595,-0.0379,-0.1191
1.8803,7.6736,8.2595,-0.0758,-0.2382
1.9303,7.6727,8.2565,-0.0758,-0.2382
1.9803,7.6698,8.2476,-0.0758,-0.2382
2.0303,7.6661,8.2357,-0.0758,-0.2382
2.0803,7.6623,8.2237,-0.0758,-0.2382
2.1303,7.6585,8.2118,-0.0758,-0.2382
2.1803,7.6547,8.1999,-0.0758,-0.2382
2.2303,7.6509,8.1880,-0.0758,-0.2382
2.2803,7.6471,8.1761,-0.0758,-0.2382
2.3303,7.6433,8.1642,-0.0758,-0.2382
2.3803,7.6395,8.1523,-0.0758,-0.2382
2.4303,7.6357,8.1404,-0.0758,-0.2382
2.4803,7.6319,8.1285,-0.0758,-0.2382
2.5303,7.6282,8.1165,-0.0758,-0.2382
2.5803,7.6244,8.1046,-0.0758,-0.2382
2.6303,7.6206,8.0927,-0.0758,-0.2382
2.6803,7.6168,8.0808,-0.0758,-0.2382
2.7303,7.6130,8.0689,-0.0758,-0.2382
2.7803,7.6092,8.0570,-0.0758,-0.2382
2.8303,7.6054,8.0451,-0.0758,-0.2382
2.8803,7.6016,8.0332,-0.0758,-0.2382
2.9303,7.5978,8.0213,-0.0758,-0.2382
2.9803,7.5940,8.0093,-0.0758,-0.2382
3.0303,7.5902,7.9974,-0.0379,-0.1191
3.0803,7.5865,7.9855,-0.0000,-0.0000
3.1303,7.5836,7.9766,-0.0379,-0.1191
3.1803,7.5827,7.9736,-0.0758,-0.2382
3.1803,7.5827,7.9736,-0.0758,-0.2382
3.2303,7.5817,7.9706,-0.0758,-0.2382
3.2803,7.5789,7.9617,-0.0758,-0.2382
3.3303,7.5751,7.9498,-0.0758,-0.2382
3.3803,7.5713,7.9379,-0.0758,-0.2382
3.4303,7.5675,7.9260,-0.0758,-0.2382
3.4803,7.5637,7.9140,-0.0758,-0.2382
3.5303,7.5599,7.9021,-0.0758,-0.2382
3.5803,7.5561,7.8902,-0.0758,-0.2382
3.6303,7.5523,7.8783,-0.0758,-0.2382
3.6803,7.5486,7.8664,-0.0758,-0.2382
3.7303,7.5448,7.8545,-0.0758,-0.2382
3.7803,7.5410,7.8426,-0.0758,-0.2382
3.8303,7.5372,7.8307,-0.0758,-0.2382
3.8803,7.5334,7.8188,-0.0758,-0.2382
3.9303,7.5296,7.8068,-0.0758,-0.2382
3.9803,7.5258,7.7949,-0.0758,-0.2382
4.0303,7.5220,7.7830,-0.0758,-0.2382
4.0803,7.5182,7.7711,-0.0758,-0.2382
4.1303,7.5144,7.7592,-0.0758,-0.2382
4.1803,7.5106,7.7473,-0.0758,-0.2382
4.2303,7.5069,7.7354,-0.0758,-0.2382
4.2803,7.5031,7.7235,-0.0379,-0.1191
4.3303,7.4993,7.7116,-0.0000,-0.0000
4.3803,7.4955,7.6996,-0.0379,-0.1191
4.4303,7.4926,7.6907,-0.0758,-0.2382
4.4803,7.4917,7.6877,-0.0758,-0.2382
4.4803,7.4917,7.6877,-0.0758,-0.2382
4.5303,7.4907,7.6848,-0.0758,-0.2382
4.5803,7.4879,7.6758,-0.0758,-0.2382
4.6303,7.4841,7.6639,-0.0758,-0.2382
4.6803,7.4803,7.6520,-0.0758,-0.2382
4.7303,7.4765,7.6401,-0.0758,-0.2382
4.7803,7.4727,7.6282,-0.0758,-0.2382
4.8303,7.4690,7.6163,-0.0758,-0.2382
4.8803,7.4652,7.6044,-0.0758,-0.2382
4.9303,7.4614,7.5924,-0.0758,-0.2382
4.9803,7.4576,7.5805,-0.0758,-0.2382
5.0303,7.4538,7.5686,-0.0758,-0.2382
5.0803,7.4500,7.5567,-0.0758,-0.2382
5.1303,7.4462,7.5448,-0.0758,-0.2382
5.1803,7.4424,7.5329,-0.0758,-0.2382
5.2303,7.4386,7.5210,-0.0758,-0.2382
5.2803,7.4348,7.5091,-0.0758,-0.2382
5.3303,7.4311,7.4971,-0.0758,-0.2382
5.3803,7.4273,7.4852,-0.0758,-0.2382
5.4303,7.4235,7.4733,-0.0758,-0.2382
5.4803,7.4197,7.4614,-0.0758,-0.2382
5.5303,7.4159,7.4495,-0.0379,-0.1191
5.5803,7.4121,7.4376,-0.0000,-0.0000
5.6303,7.4083,7.4257,-0.0379,-0.1191
5.6803,7.4045,7.4138,-0.0758,-0.2382
5.7303,7.4017,7.4048,-0.0758,-0.2382
5.7803,7.4007,7.4019,-0.0758,-0.2382
5.7803,7.4007,7.4019,-0.0758,-0.2382
5.8303,7.3998,7.3989,-0.0758,-0.2382
5.8803,7.3969,7.3899,-0.0758,-0.2382
5.9303,7.3931,7.3780,-0.0758,-0.2382
5.9803,7.3894,7.3661,-0.0758,-0.2382
6.0303,7.3856,7.3542,-0.0758,-0.2382
6.0803,7.3818,7.3423,-0.0758,-0.2382
6.1303,7.3780,7.3304,-0.0758,-0.2382
6.1803,7.3742,7.3185,-0.0758,-0.2382
6.2303,7.3704,7.3066,-0.0758,-0.2382
6.2803,7.3666,7.2947,-0.0758,-0.2382
6.3303,7.3628,7.2827,-0.0758,-0.2382
6.3803,7.3590,7.2708,-0.0758,-0.2382
6.4303,7.3552,7.2589,-0.0758,-0.2382
6.4803,7.3515,7.2470,-0.0758,-0.2382
6.5303,7.3477,7.2351,-0.0758,-0.2382
6.5803,7.3439,7.2232,-0.0758,-0.2382
6.6303,7.3401,7.2113,-0.0758,-0.2382
6.6803,7.3363,7.1994,-0.0758,-0.2382
6.7303,7.3325,7.1874,-0.0758,-0.2382
6.7803,7.3287,7.1755,-0.0379,-0.1191
6.8303,7.3249,7.1636,-0.0000,-0.0000
6.8803,7.3211,7.1517,-0.0379,-0.1191
6.9303,7.3173,7.1398,-0.0758,-0.2382
6.9803,7.3135,7.1279,-0.0758,-0.2382
7.0303,7.3107,7.1190,-0.0758,-0.2382
7.0803,7.3098,7.1160,-0.0758,-0.2382
7.0803,7.3098,7.1160,-0.0758,-0.2382
7.1303,7.3088,7.1130,-0.0758,-0.2382
7.1803,7.3060,7.1041,-0.0758,-0.2382
7.2303,7.3022,7.0922,-0.0758,-0.2382
7.2803,7.2984,7.0802,-0.0758,-0.2382
7.3303,7.2946,7.0683,-0.0758,-0.2382
7.3803,7.2908,7.0564,-0.0758,-0.2382
7.4303,7.2870,7.0445,-0.0758,-0.2382
7.4803,7.2832,7.0326,-0.0758,-0.2382
7.5303,7.2794,7.0207,-0.0758,-0.2382
7.5803,7.2756,7.0088,-0.0758,-0.2382
7.6303,7.2719,6.9969,-0.0758,-0.2382
7.6803,7.2681,6.9850,-0.0758,-0.2382
7.7303,7.2643,6.9730,-0.0758,-0.2382
7.7803,7.2605,6.9611,-0.0758,-0.2382
7.8303,7.2567,6.9492,-0.0758,-0.2382
7.8803,7.2529,6.9373,-0.0758,-0.2382
7.9303,7.2491,6.9254,-0.0758,-0.2382
7.9803,7.2453,6.9135,-0.0758,-0.2382
8.0303,7.2415,6.9016,-0.0379,-0.1191
8.0803,7.2377,6.8897,-0.0000,-0.0000
8.1303,7.2340,6.8778,-0.0379,-0.1191
8.1803,7.2302,6.8658,-0.0758,-0.2382
8.2303,7.2264,6.8539,-0.0758,-0.2382
8.2803,7.2226,6.8420,-0.0758,-0.2382
8.3303,7.2197,6.8331,-0.0758,-0.2382
8.3803,7.2188,6.8301,-0.0758,-0.2382
8.3803,7.2188,6.8301,-0.0758,-0.2382
8.4303,7.2178,6.8271,-0.0758,-0.2382
8.4803,7.2150,6.8182,-0.0758,-0.2382
8.5303,7.2112,6.8063,-0.0758,-0.2382
8.5803,7.2074,6.7944,-0.0758,-0.2382
8.6303,7.2036,6.7825,-0.0758,-0.2382
8.6803,7.1998,6.7705,-0.0758,-0.2382
8.7303,7.1960,6.7586,-0.0758,-0.2382
8.7803,7.1923,6.7467,-0.0758,-0.2382
8.8303,7.1885,6.7348,-0.0758,-0.2382
8.8803,7.1847,6.7229,-0.0758,-0.2382
8.9303,7.1809,6.7110,-0.0758,-0.2382
8.9803,7.1771,6.6991,-0.0758,-0.2382
9.0303,7.1733,6.6872,-0.0758,-0.2382
9.0803,7.1695,6.6753,-0.0758,-0.2382
9.1303,7.1657,6.6633,-0.0758,-0.2382
9.1803,7.1619,6.6514,-0.0758,-0.2382
9.2303,7.1581,6.6395,-0.0758,-0.2382
9.2803,7.1544,6.6276,-0.0379,-0.1191
9.3303,7.1506,6.6157,-0.0000,-0.0000
9.3803,7.1468,6.6038,-0.0379,-0.1191
9.4303,7.1430,6.5919,-0.0758,-0.2382
9.4803,7.1392,6.5800,-0.0758,-0.2382
9.5303,7.1354,6.5681,-0.0758,-0.2382
9.5803,7.1316,6.5561,-0.0758,-0.2382
9.6303,7.1288,6.5472,-0.0758,-0.2382
9.6803,7.1278,6.5442,-0.0758,-0.2382
9.6803,7.1278,6.5442,-0.0758,-0.2382
9.7303,7.1269,6.5413,-0.0758,-0.2382
9.7803,7.1240,6.5323,-0.0758,-0.2382
9.8303,7.1202,6.5204,-0.0758,-0.2382
9.8803,7.1164,6.5085,-0.0758,-0.2382
9.9303,7.1127,6.4966,-0.0758,-0.2382
9.9803,7.1089,6.4847,-0.0758,-0.2382
10.0303,7.1051,6.4728,-0.0758,-0.2382
10.0803,7.1013,6.4609,-0.0758,-0.2382
10.1303,7.0975,6.4489,-0.0758,-0.2382
