time,x,y,vx,vy
0.0000,7.7311,6.8468,0.0000,-0.0000
0.0500,7.7335,6.8447,0.0950,-0.0812
0.1000,7.7406,6.8386,0.1901,-0.1624
0.1500,7.7501,6.8305,0.1901,-0.1624
0.2000,7.7596,6.8224,0.1901,-0.1624
0.2500,7.7691,6.8143,0.1901,-0.1624
0.3000,7.7786,6.8062,0.1901,-0.1624
0.3500,7.7881,6.7980,0.1901,-0.1624
0.4000,7.7976,6.7899,0.1901,-0.1624
0.4500,7.8071,6.7818,0.1901,-0.1624
0.5000,7.8166,6.7737,0.1901,-0.1624
0.5500,7.8261,6.7656,0.1901,-0.1624
0.6000,7.8356,6.7574,0.1901,-0.1624
0.6500,7.8452,6.7493,0.1901,-0.1624
0.7000,7.8547,6.7412,0.1901,-0.1624
0.7500,7.8642,6.7331,0.1901,-0.1624
0.8000,7.8737,6.7250,0.1901,-0.1624
0.8500,7.8832,6.7169,0.1901,-0.1624
0.9000,7.8927,6.7087,0.1901,-0.1624
0.9500,7.9022,6.7006,0.1901,-0.1624
1.0000,7.9117,6.6925,0.1901,-0.1624
1.0500,7.9212,6.6844,0.1901,-0.1624
1.1000,7.9307,6.6763,0.1901,-0.1624
1.1500,7.9402,6.6681,0.1901,-0.1624
1.2000,7.9497,6.6600,0.1901,-0.1624
1.2500,7.9568,6.6539,0.0950,-0.0812
1.3000,7.9592,6.6519,0.0000,-0.0000
1.3000,9.5311,6.2391,0.0788,-0.0970
1.3500,9.5331,6.2367,0.1576,-0.1940
1.4000,9.5390,6.2294,0.1576,-0.1940
1.4500,9.5469,6.2197,0.1576,-0.1940
1.5000,9.5548,6.2100,0.1576,-0.1940
1.5500,9.5627,6.2003,0.1576,-0.1940
1.6000,9.5705,6.1906,0.1576,-0.1940
1.6500,9.5784,6.1809,0.1576,-0.1940
1.7000,9.5863,6.1712,0.1576,-0.1940
1.7500,9.5942,6.1615,0.1576,-0.1940
1.8000,9.6021,6.1518,0.1576,-0.1940
1.8500,9.6099,6.1421,0.1576,-0.1940
1.9000,9.6178,6.1324,0.1576,-0.1940
1.9500,9.6257,6.1227,0.1576,-0.1940
2.0000,9.6336,6.1130,0.1576,-0.1940
2.0500,9.6415,6.1033,0.1576,-0.1940
