time,x,y,theta,v,omega
0.000000,0.570000,4.560000,0.000000,0.000000,0.050000
0.156452,0.756354,4.582786,0.220290,0.000000,0.200000
3.073542,1.407032,4.774778,0.414906,0.000000,0.000000
3.731906,2.142981,4.795608,0.591735,0.000000,0.000000
4.359394,2.758441,5.229425,0.618207,0.000000,0.000000
4.986894,3.372045,5.665888,0.618293,0.000000,0.000000
5.035936,3.420000,5.700000,0.000000,0.000000,0.000000
