time,x,y,vx,vy
0.000000,12.000000,10.000000,nan,nan
5.976619,13.156970,9.054527,nan,nan
7.176619,13.437426,8.948017,nan,nan
8.376619,13.717882,8.841507,nan,nan
9.576619,13.998338,8.734997,nan,nan
10.776619,14.278795,8.628488,nan,nan
11.976619,14.559251,8.521978,nan,nan
13.176619,14.839707,8.415468,nan,nan
14.376619,15.120163,8.308959,nan,nan
15.576619,15.400619,8.202449,nan,nan
16.776619,15.681076,8.095939,nan,nan
17.976619,15.961532,7.989429,nan,nan
19.176619,16.241988,7.882920,nan,nan
20.376619,16.522444,7.776410,nan,nan
21.576619,16.802900,7.669900,nan,nan
22.776619,17.083357,7.563391,nan,nan
23.976619,17.363813,7.456881,nan,nan
25.176619,17.644269,7.350371,nan,nan
26.376619,17.924725,7.243861,nan,nan
27.576619,18.205181,7.137352,nan,nan
28.776619,18.485638,7.030842,nan,nan
29.976619,18.766094,6.924332,nan,nan
31.176619,19.046550,6.817822,nan,nan
32.376619,19.327006,6.711313,nan,nan
33.576619,19.607462,6.604803,nan,nan
34.776619,19.887919,6.498293,nan,nan
35.976619,20.168375,6.391784,nan,nan
37.176619,20.448831,6.285274,nan,nan
38.376619,20.729287,6.178764,nan,nan
39.576619,21.009743,6.072254,nan,nan
40.390678,21.200000,6.000000,nan,nan
