time,x,y,theta,v,omega
0.0000,6.7142,10.5669,1.5529,0.0000,0.1250
0.0500,6.7142,10.5669,1.5592,0.0000,0.2500
0.1000,6.7142,10.5669,1.5717,0.0000,0.3750
0.1500,6.7142,10.5669,1.5904,0.0000,0.4000
0.2000,6.7142,10.5669,1.6104,0.0000,0.4000
0.2500,6.7142,10.5669,1.6304,0.0000,0.4000
0.3000,6.7142,10.5669,1.6504,0.0000,0.4000
0.3500,6.7142,10.5669,1.6704,0.0000,0.4000
0.4000,6.7142,10.5669,1.6904,0.0000,0.4000
0.4500,6.7142,10.5669,1.7104,0.0000,0.4000
0.5000,6.7142,10.5669,1.7304,0.0000,0.4000
0.5500,6.7142,10.5669,1.7504,0.0000,0.4000
0.6000,6.7142,10.5669,1.7704,0.0000,0.4000
0.6500,6.7142,10.5669,1.7904,0.0000,0.4000
0.7000,6.7142,10.5669,1.8104,0.0000,0.4000
0.7500,6.7142,10.5669,1.8304,0.0000,0.4000
0.8000,6.7142,10.5669,1.8504,0.0000,0.4000
0.8500,6.7142,10.5669,1.8704,0.0000,0.4000
0.9000,6.7142,10.5669,1.8904,0.0000,0.4000
0.9500,6.7142,10.5669,1.9104,0.0000,0.4000
1.0000,6.7142,10.5669,1.9304,0.0000,0.4000
1.0500,6.7142,10.5669,1.9504,0.0000,0.4000
1.1000,6.7142,10.5669,1.9704,0.0000,0.4000
1.1500,6.7142,10.5669,1.9904,0.0000,0.4000
1.2000,6.7142,10.5669,2.0104,0.0000,0.4000
1.2500,6.7142,10.5669,2.0304,0.0000,0.4000
1.3000,6.7142,10.5669,2.0504,0.0000,0.4000
1.3500,6.7142,10.5669,2.0704,0.0000,0.4000
1.4000,6.7142,10.5669,2.0904,0.0000,0.4000
1.4500,6.7142,10.5669,2.1104,0.0000,0.4000
1.5000,6.7142,10.5669,2.1304,0.0000,0.4000
1.5500,6.7142,10.5669,2.1504,0.0000,0.4000
1.6000,6.7142,10.5669,2.1704,0.1250,0.4000
1.6500,6.7107,10.5721,2.1904,0.2500,0.3959
1.7000,6.7034,10.5823,2.2102,0.2500,0.3668
1.7500,6.6960,10.5923,2.2286,0.2500,0.3399
1.8000,6.6883,10.6022,2.2455,0.2500,0.3149
1.8500,6.6805,10.6120,2.2613,0.2500,0.2918
1.9000,6.6726,10.6216,2.2759,0.2500,0.2704
1.9500,6.6645,10.6311,2.2894,0.2500,0.2505
2.0000,6.6562,10.6405,2.3019,0.2500,0.2321
2.0500,6.6479,10.6498,2.3135,0.2500,0.2151
2.1000,6.6394,10.6590,2.3243,0.2500,0.1993
2.1500,6.6309,10.6682,2.3343,0.2500,0.1847
2.2000,6.6222,10.6772,2.3435,0.2500,0.1711
2.2500,6.6135,10.6861,2.3521,0.2500,0.1586
2.3000,6.6047,10.6950,2.3600,0.2500,0.1469
2.3500,6.5958,10.7038,2.3673,0.2500,0.1362
2.4000,6.5869,10.7126,2.3741,0.2500,0.1262
2.4500,6.5779,10.7212,2.3804,0.2500,0.1169
2.5000,6.5689,10.7299,2.3863,0.2500,0.1083
2.5500,6.5598,10.7384,2.3917,0.2500,0.1004
2.6000,6.5506,10.7469,2.3967,0.2500,0.0930
2.6500,6.5414,10.7554,2.4014,0.2500,0.0862
2.7000,6.5322,10.7638,2.4057,0.2500,0.0799
2.7500,6.5229,10.7722,2.4097,0.2500,0.0740
2.8000,6.5136,10.7806,2.4134,0.2500,0.0686
2.8500,6.5043,10.7889,2.4168,0.0000,-0.1250
