time,x,y,theta,v,omega
0.000000,16.953374,10.783385,1.554182,nan,nan
0.923154,16.725707,10.745556,-2.888250,nan,nan
2.145009,16.456705,10.600827,-2.556508,nan,nan
3.369942,16.205575,10.425578,-2.518934,nan,nan
4.594940,15.957432,10.246096,-2.513441,nan,nan
5.819940,15.709733,10.066000,-2.512638,nan,nan
7.044940,15.462100,9.885814,-2.512520,nan,nan
8.269940,15.214476,9.705615,-2.512503,nan,nan
9.494940,14.966854,9.525415,-2.512500,nan,nan
10.719940,14.719232,9.345214,-2.512500,nan,nan
11.944940,14.471610,9.165013,-2.512500,nan,nan
13.169940,14.223988,8.984812,-2.512500,nan,nan
14.394940,13.976366,8.804611,-2.512500,nan,nan
15.619940,13.728744,8.624410,-2.512500,nan,nan
16.844940,13.481122,8.444209,-2.512500,nan,nan
18.069940,13.233500,8.264008,-2.512500,nan,nan
19.294940,12.985878,8.083807,-2.512500,nan,nan
20.519940,12.738256,7.903606,-2.512500,nan,nan
21.744940,12.490634,7.723405,-2.512500,nan,nan
22.969940,12.243012,7.543204,-2.512500,nan,nan
24.194940,11.995390,7.363003,-2.512500,nan,nan
25.419940,11.747768,7.182802,-2.512500,nan,nan
26.644940,11.500146,7.002601,-2.512500,nan,nan
27.869940,11.252524,6.822400,-2.512500,nan,nan
29.094940,11.004902,6.642198,-2.512500,nan,nan
30.319940,10.757280,6.461997,-2.512500,nan,nan
31.544940,10.509658,6.281796,-2.512500,nan,nan
32.769940,10.262036,6.101595,-2.512500,nan,nan
33.994940,10.014414,5.921394,-2.512500,nan,nan
35.219940,9.766792,5.741193,-2.512500,nan,nan
36.444940,9.519170,5.560992,-2.512500,nan,nan
37.669940,9.271548,5.380791,-2.512500,nan,nan
38.894940,9.023926,5.200590,-2.512500,nan,nan
40.119940,8.776304,5.020389,-2.512500,nan,nan
41.344940,8.528682,4.840188,-2.512500,nan,nan
46.356794,7.568866,4.034788,-0.561014,nan,nan
47.080450,7.438017,3.909854,-2.472236,nan,nan
48.304990,7.186973,3.734652,-2.568492,nan,nan
49.529975,6.927845,3.571436,-2.586068,nan,nan
54.066308,6.201557,2.700432,-0.158842,nan,nan
54.066308,6.201557,2.700432,1.838658,nan,nan
55.283922,6.052348,2.965759,2.281375,nan,nan
55.534132,6.000000,3.000000,1.570800,nan,nan
