time,x,y,theta
0.000000,5.000000,4.500000,0.000000
0.807182,5.197383,4.526901,0.266100
1.665438,5.380704,4.604831,0.537004
2.608840,5.536760,4.728705,0.791760
3.639019,5.659270,4.886170,0.990708
4.720079,5.759998,5.058829,1.074572
5.573820,5.848014,5.238383,1.139088
6.400422,5.927794,5.421785,1.173140
7.220887,6.002863,5.607173,1.193646
8.039414,6.074908,5.793758,1.207431
8.856698,6.144767,5.981171,1.217884
9.672981,6.212858,6.169235,1.226714
10.488380,6.279373,6.357860,1.234810
11.302951,6.344390,6.547006,1.242655
19.129020,6.725007,8.406294,0.486343
19.201371,6.740981,8.414779,0.489134
19.758314,6.665655,8.531880,0.489134
