time,x,y,theta
0.000000,6.003034,5.904361,0.000000
0.807182,6.203033,5.931228,0.000000
1.665438,6.403025,6.008951,0.000000
2.608840,6.603014,6.133972,0.000000
3.639019,6.802989,6.296266,0.000000
4.720079,6.994469,6.486997,0.000000
5.573820,7.069156,6.686938,0.000000
6.400422,7.121223,6.886922,0.000000
7.220887,7.166830,7.086904,0.000000
8.039414,7.210203,7.286886,0.000000
8.856698,7.252084,7.486869,0.000000
9.672981,7.292728,7.686851,0.000000
10.488380,7.332249,7.886833,0.000000
11.302951,7.370695,8.086814,0.000000
19.129020,7.686738,9.884098,0.000000
19.201371,7.691816,9.893599,0.000000
19.758314,7.668690,9.936241,0.000000
