time,x,y,theta
0.000000,5.000000,7.500000,0.000000
0.807175,5.197383,7.526889,0.265665
9.241168,5.919727,9.321946,1.275825
10.053107,5.953376,9.518437,1.488437
10.903393,5.970615,9.717692,1.484214
11.707354,5.988108,9.916922,1.483263
12.507670,6.005614,10.116151,1.483269
13.307694,6.023085,10.315382,1.483418
14.107685,6.040530,10.514615,1.483498
14.907671,6.057965,10.713849,1.483519
15.707655,6.075403,10.913081,1.483482
16.507640,6.092854,11.112311,1.483397
17.307630,6.110326,11.311538,1.483272
18.107598,6.127822,11.510760,1.483173
18.907558,6.145339,11.709978,1.483053
19.707508,6.162885,11.909186,1.482880
20.507458,6.180463,12.108371,1.482708
21.307339,6.198083,12.307420,1.482412
22.107300,6.206562,12.401862,1.481109
23.189416,6.266855,12.407239,1.481109
