time,x,y,theta
0.000000,7.199434,5.978284,0.000000
0.807175,7.399433,6.005140,0.000000
9.241168,8.684893,7.676474,0.000000
10.053107,8.578518,7.849353,0.000000
10.903393,8.506467,8.049342,0.000000
11.707354,8.486483,8.249336,0.000000
12.507670,8.480674,8.449331,0.000000
13.307694,8.478540,8.649325,0.000000
14.107685,8.477354,8.849319,0.000000
14.907671,8.476413,9.049314,0.000000
15.707655,8.475530,9.249308,0.000000
16.507640,8.474661,9.449302,0.000000
17.307630,8.473791,9.649298,0.000000
18.107598,8.472899,9.849286,0.000000
18.907558,8.472042,10.049271,0.000000
19.707508,8.471178,10.249252,0.000000
20.507458,8.470297,10.449238,0.000000
21.307339,8.469364,10.649153,0.000000
22.107300,8.468454,10.805367,0.000000
23.189416,8.466289,10.885523,0.000000
