time_s,linear_x,angular_z
1776733177.348917,0.000037,-0.205573
1776733177.368697,0.002359,-0.215104
1776733177.388677,0.004775,-0.224160
1776733177.408749,0.007272,-0.232687
1776733177.428542,0.009802,-0.240543
1776733177.448931,0.012479,-0.248069
1776733177.469031,0.015187,-0.254932
1776733177.489779,0.018053,-0.261445
1776733177.508638,0.020721,-0.266869
1776733177.529125,0.023685,-0.272233
1776733177.548893,0.026610,-0.276894
1776733177.568668,0.029599,-0.281059
1776733177.588395,0.032644,-0.284724
1776733177.608682,0.035839,-0.287992
1776733177.629038,0.039110,-0.290767
1776733177.648891,0.042362,-0.292996
1776733177.670260,0.045931,-0.294875
1776733177.688793,0.049082,-0.296077
1776733177.708628,0.052511,-0.296930
1776733177.728737,0.056048,-0.297345
1776733177.748469,0.059577,-0.297319
1776733177.768497,0.063217,-0.296863
1776733177.788965,0.066996,-0.295957
1776733177.808415,0.070643,-0.294692
1776733177.829218,0.074603,-0.292912
1776733177.848771,0.078380,-0.290843
1776733177.869015,0.082346,-0.288308
1776733177.889297,0.086376,-0.285372
1776733177.908976,0.090339,-0.282155
1776733177.928917,0.094408,-0.278532
1776733177.948859,0.098529,-0.274551
1776733177.968807,0.102704,-0.270219
1776733177.989768,0.107146,-0.265300
1776733178.009643,0.111410,-0.260295
1776733178.028912,0.115591,-0.255135
1776733178.048711,0.119936,-0.251848
1776733178.068688,0.124368,-0.254860
1776733178.089322,0.128997,-0.258066
1776733178.108488,0.133306,-0.261128
1776733178.128716,0.137939,-0.264451
1776733178.148699,0.142564,-0.267825
1776733178.168950,0.147298,-0.271338
1776733178.189161,0.152069,-0.274936
1776733178.208517,0.156682,-0.278469
1776733178.229033,0.161616,-0.282307
1776733178.248924,0.166444,-0.286120
1776733178.269011,0.171363,-0.290062
1776733178.289735,0.176484,-0.294226
1776733178.310457,0.181649,-0.298487
1776733178.329621,0.186466,-0.302516
1776733178.349274,0.191445,-0.306734
1776733178.368639,0.196389,-0.310977
1776733178.391061,0.202161,-0.315997
1776733178.408990,0.206811,-0.320094
1776733178.429318,0.212122,-0.324827
1776733178.449726,0.217493,-0.329674
1776733178.468509,0.220000,-0.334219
1776733178.488536,0.220000,-0.339155
1776733178.508761,0.220000,-0.344231
1776733178.528527,0.220000,-0.349282
1776733178.550547,0.220000,-0.355014
1776733178.569871,0.220000,-0.360134
1776733178.588895,0.220000,-0.365258
1776733178.608189,0.220000,-0.370537
1776733178.628148,0.220000,-0.376088
1776733178.648215,0.220000,-0.381758
1776733178.668296,0.220000,-0.387524
1776733178.688261,0.220000,-0.393345
1776733178.708457,0.220000,-0.399324
1776733178.729458,0.220000,-0.405639
1776733178.748453,0.220000,-0.409651
1776733178.769001,0.220000,-0.415956
1776733178.789169,0.220000,-0.422235
1776733178.808695,0.220000,-0.428398
1776733178.828604,0.220000,-0.434768
1776733178.848679,0.220000,-0.441277
1776733178.868691,0.220000,-0.447853
1776733178.888748,0.220000,-0.454530
1776733178.908774,0.220000,-0.461283
1776733178.928490,0.220000,-0.468014
1776733178.948774,0.220000,-0.475026
1776733178.968460,0.220000,-0.460276
1776733178.988510,0.220000,-0.466816
1776733179.008806,0.220000,-0.473516
1776733179.028871,0.220000,-0.480216
1776733179.048483,0.220000,-0.486839
1776733179.069219,0.220000,-0.493920
1776733179.088869,0.220000,-0.500706
1776733179.109669,0.220000,-0.507967
1776733179.130245,0.220000,-0.515228
1776733179.149579,0.220000,-0.522123
1776733179.168732,0.220000,-0.529020
1776733179.188966,0.220000,-0.536379
1776733179.208818,0.220000,-0.543670
1776733179.228560,0.220000,-0.512184
1776733179.248785,0.220000,-0.518870
1776733179.268832,0.220000,-0.525559
1776733179.288531,0.220000,-0.532192
1776733179.308853,0.220000,-0.539097
1776733179.328895,0.220000,-0.545968
1776733179.348868,0.220000,-0.552874
1776733179.368918,0.220000,-0.559867
1776733179.389022,0.220000,-0.566937
1776733179.409773,0.220000,-0.574297
1776733179.428477,0.220000,-0.580984
1776733179.449242,0.220000,-0.588465
1776733179.468810,0.220000,-0.595571
1776733179.489346,0.220000,-0.603085
1776733179.508675,0.220000,-0.610211
1776733179.528606,0.220000,-0.617612
1776733179.548777,0.220000,-0.625156
1776733179.568909,0.220000,-0.632740
1776733179.589020,0.220000,-0.640368
1776733179.608656,0.220000,-0.647867
1776733179.628829,0.220000,-0.655622
1776733179.648581,0.220000,-0.663265
1776733179.668938,0.220000,-0.671192
1776733179.688683,0.220000,-0.678930
1776733179.708976,0.220000,-0.686931
1776733179.728967,0.220000,-0.694860
1776733179.748975,0.220000,-0.702844
1776733179.768976,0.220000,-0.710870
1776733179.788550,0.220000,-0.718769
1776733179.808649,0.220000,-0.726924
1776733179.829013,0.220000,-0.735231
1776733179.848910,0.220000,-0.743391
1776733179.868828,0.220000,-0.751601
1776733179.889469,0.220000,-0.760153
1776733179.908909,0.220000,-0.768246
1776733179.929385,0.220000,-0.668135
1776733179.949101,0.220000,-0.674648
1776733179.968592,0.220000,-0.681113
1776733179.988791,0.220000,-0.687841
1776733180.008913,0.220000,-0.694572
1776733180.028624,0.220000,-0.701191
1776733180.048969,0.220000,-0.708050
1776733180.068985,0.220000,-0.714823
1776733180.088621,0.220000,-0.721492
1776733180.108449,0.220000,-0.728249
1776733180.129069,0.220000,-0.735300
1776733180.148732,0.220000,-0.742046
1776733180.168693,0.220000,-0.748916
1776733180.189056,0.220000,-0.755946
1776733180.208504,0.220000,-0.762679
1776733180.228547,0.220000,-0.769638
1776733180.249402,0.220000,-0.776899
1776733180.269230,0.220000,-0.783821
1776733180.288514,0.220000,-0.790569
1776733180.309524,0.220000,-0.797938
1776733180.328549,0.220000,-0.804627
1776733180.348699,0.220000,-0.811726
1776733180.368496,0.220000,-0.818714
1776733180.389284,0.220000,-0.826067
1776733180.408798,0.220000,-0.832981
1776733180.428442,0.220000,-0.839954
1776733180.448461,0.220000,-0.847070
1776733180.468616,0.220000,-0.854246
1776733180.488496,0.220000,-0.861333
1776733180.509249,0.220000,-0.868741
1776733180.528981,0.220000,-0.875793
1776733180.549035,0.220000,-0.882967
1776733180.568983,0.220000,-0.890110
1776733180.588422,0.220000,-0.897076
1776733180.609319,0.220000,-0.904569
1776733180.628682,0.220000,-0.911517
1776733180.649068,0.220000,-0.918835
1776733180.668878,0.220000,-0.925949
1776733180.688503,0.220000,-0.932998
1776733180.708678,0.220000,-0.940246
1776733180.728981,0.220000,-0.947540
1776733180.748621,0.220000,-0.954595
1776733180.768543,0.220000,-0.909407
1776733180.788477,0.220000,-0.915922
1776733180.808961,0.220000,-0.922613
1776733180.829278,0.220000,-0.929244
1776733180.848779,0.220000,-0.935605
1776733180.868598,0.220000,-0.942064
1776733180.889053,0.220000,-0.948723
1776733180.909146,0.220000,-0.955257
1776733180.928676,0.220000,-0.961600
1776733180.948770,0.220000,-0.968117
1776733180.968862,0.220000,-0.974624
1776733180.988996,0.220000,-0.981134
1776733181.009428,0.220000,-0.987729
1776733181.028773,0.220000,-0.993962
1776733181.049063,0.220000,-1.000487
1776733181.069804,0.220000,-1.007143
1776733181.089015,0.220000,-1.013295
