time_s,x,y,yaw_rad
1776731143.206961,5.130000,4.375000,3.140156
1776731143.538988,5.130000,4.375000,3.140147
1776731143.540320,5.130000,4.375000,3.140150
1776731144.254232,5.130000,4.375000,3.140156
1776731144.256153,5.130000,4.375000,3.140155
1776731144.407343,5.130000,4.375000,3.140170
1776731144.776794,5.130000,4.375000,3.140168
1776731144.778936,5.130000,4.375000,3.140166
1776731145.186585,5.130000,4.375000,3.140171
1776731145.238134,5.130000,4.375000,3.140171
1776731145.696270,5.130000,4.375000,3.140167
1776731146.475780,5.130000,4.375000,3.140168
1776731146.477310,5.130000,4.375000,3.140157
1776731146.478557,5.130000,4.375000,3.140150
1776731147.302220,5.130000,4.375000,3.140165
1776731147.303458,5.130000,4.375000,3.140164
1776731147.304579,5.130000,4.375000,3.140153
1776731147.305865,5.130000,4.375000,3.140162
1776731147.307034,5.130000,4.375000,3.140162
1776731147.785817,5.130000,4.375000,3.140162
1776731147.787187,5.130000,4.375000,3.140164
1776731148.106964,5.130000,4.375000,3.140167
1776731148.312101,5.130000,4.375000,3.140144
1776731155.339086,5.130000,4.375000,3.140136
1776731155.340484,5.130000,4.375000,3.140134
1776731155.341791,5.130000,4.375000,3.140156
1776731155.859049,5.130000,4.375000,3.140148
1776731155.860281,5.130000,4.375000,3.140148
1776731155.861411,5.130000,4.375000,3.140167
1776731155.862431,5.130000,4.375000,3.140148
1776731155.863415,5.130000,4.375000,3.140163
1776731155.864343,5.130000,4.375000,3.140160
1776731155.865181,5.130000,4.375000,3.140159
1776731155.866023,5.130000,4.375000,3.140150
1776731156.408535,5.130000,4.375000,3.140154
1776731156.410022,5.130000,4.375000,3.140140
1776731156.717838,5.130000,4.375000,3.140146
1776731156.946463,5.130000,4.375000,3.140138
1776731157.196181,5.130000,4.375000,3.140144
1776731157.404995,5.130000,4.375000,3.140145
1776731157.405604,5.130000,4.375000,3.140142
1776731157.757180,5.130025,4.375000,3.140165
1776731157.759928,5.130000,4.375000,3.140150
1776731157.761994,5.130000,4.375000,3.140152
1776731157.836455,5.130000,4.375000,3.140164
1776731158.001556,5.130000,4.375000,3.140155
1776731158.371083,5.130000,4.375000,3.140165
1776731158.373285,5.130000,4.375000,3.140165
1776731158.506827,5.130000,4.375000,3.140157
1776731158.509490,5.130000,4.375000,3.140165
1776731158.931129,5.130000,4.375000,3.140147
1776731158.932756,5.130000,4.375000,3.140179
1776731158.956223,5.130000,4.375000,3.140153
1776731159.351326,5.130000,4.375000,3.140176
1776731159.351981,5.130000,4.375000,3.140173
1776731159.352623,5.130000,4.375000,3.140156
1776731159.353176,5.130000,4.375000,3.140158
1776731160.616880,5.130000,4.375000,3.140163
1776731160.618691,5.130000,4.375000,3.140146
1776731160.620035,5.130000,4.375000,3.140154
1776731160.621336,5.130000,4.375000,3.140158
1776731161.075852,5.130000,4.375000,3.140149
1776731161.076821,5.130000,4.375000,3.140167
1776731161.077450,5.130000,4.375000,3.140154
1776731161.622646,5.130000,4.375000,3.140140
1776731161.624360,5.130000,4.375000,3.140171
1776731162.256266,5.130000,4.375000,3.140169
1776731163.811886,5.130000,4.375000,3.140164
1776731163.814147,5.130000,4.375000,3.140158
1776731163.815790,5.130000,4.375000,3.140166
1776731163.817584,5.130000,4.375000,3.140165
1776731164.626496,5.130000,4.375000,3.140191
1776731164.628294,5.130000,4.375000,3.140159
1776731164.629534,5.130000,4.375000,3.140188
1776731164.631107,5.130000,4.375000,3.140150
1776731165.270294,5.130000,4.375000,3.140169
1776731166.076195,5.130000,4.375000,3.140166
1776731166.077496,5.130000,4.375000,3.140164
1776731166.456774,5.130025,4.375000,3.140179
1776731166.458263,5.129975,4.375000,3.140172
1776731166.459237,5.130000,4.375000,3.140174
1776731166.460125,5.130000,4.375000,3.140182
1776731166.911429,5.130000,4.375000,3.140184
1776731166.913938,5.130000,4.375000,3.140167
1776731166.915890,5.130000,4.375000,3.140192
1776731166.917654,5.130000,4.375000,3.140183
1776731167.986348,5.130000,4.375000,3.140195
1776731167.988597,5.130000,4.375000,3.140176
1776731167.990595,5.130000,4.375000,3.140183
1776731167.992256,5.130000,4.375000,3.140166
1776731167.993972,5.130000,4.375000,3.140179
1776731168.167000,5.097521,4.376809,3.006742
1776731168.736119,5.024794,4.407194,2.490794
1776731168.977822,5.011270,4.418973,2.371787
1776731170.150062,4.982353,4.456047,2.094432
1776731170.152286,4.967596,4.489016,1.864765
1776731170.154019,4.965521,4.496241,1.836067
1776731170.386861,4.971859,4.598007,1.172274
1776731170.676955,4.989837,4.629056,0.931992
1776731170.987051,5.011591,4.653785,0.813022
1776731171.189476,5.062713,4.706668,0.798610
1776731171.191799,5.073152,4.717381,0.798119
1776731171.403302,5.117831,4.763042,0.794656
1776731171.404859,5.125514,4.770858,0.793256
