time_s,linear_x,angular_z
1776925645.140625,-0.004994,-0.572533
1776925645.158561,-0.009468,-0.575937
1776925645.178792,-0.014455,-0.579277
1776925645.198406,-0.019227,-0.582037
1776925645.218935,-0.024152,-0.584453
1776925645.239258,-0.028954,-0.586403
1776925645.259037,-0.033557,-0.587907
1776925645.279115,-0.038153,-0.589067
1776925645.298685,-0.042558,-0.589871
1776925645.318928,-0.047036,-0.590393
1776925645.338284,-0.051239,-0.590625
1776925645.358624,-0.055573,-0.590617
1776925645.378528,-0.059730,-0.590387
1776925645.398931,-0.063903,-0.589952
1776925645.419268,-0.067974,-0.589348
1776925645.439022,-0.071842,-0.588626
1776925645.459487,-0.075759,-0.587763
1776925645.478362,-0.079290,-0.586890
1776925645.498910,-0.083045,-0.585879
1776925645.518460,-0.086530,-0.584884
1776925645.538292,-0.089979,-0.583866
1776925645.558315,-0.093373,-0.582854
1776925645.578382,-0.096686,-0.581878
1776925645.598700,-0.099951,-0.580953
1776925645.618957,-0.103117,-0.580119
1776925645.638276,-0.106055,-0.579425
1776925645.658417,-0.109033,-0.578829
1776925645.678345,-0.111897,-0.578408
1776925645.698286,-0.114680,-0.579033
1776925645.718729,-0.117451,-0.579699
1776925645.738364,-0.120034,-0.580363
1776925645.758305,-0.122581,-0.581063
1776925645.778782,-0.125119,-0.581811
1776925645.798284,-0.127465,-0.582551
1776925645.818726,-0.129851,-0.583359
1776925645.838246,-0.132063,-0.584161
1776925645.858777,-0.134321,-0.585039
1776925645.878532,-0.136430,-0.586183
1776925645.898729,-0.138524,-0.588564
1776925645.918446,-0.140512,-0.591224
1776925645.938149,-0.142444,-0.594224
1776925645.958403,-0.144377,-0.597675
1776925645.978356,-0.146232,-0.601449
1776925645.998559,-0.148063,-0.605657
1776925646.019025,-0.149874,-0.610324
1776925646.038909,-0.151593,-0.615257
1776925646.058463,-0.153248,-0.620497
1776925646.078752,-0.154933,-0.626347
1776925646.098755,-0.156564,-0.632532
1776925646.119116,-0.158198,-0.639257
1776925646.138417,-0.159726,-0.646035
1776925646.160120,-0.161424,-0.654128
1776925646.178339,-0.162835,-0.661309
1776925646.198638,-0.164398,-0.669727
1776925646.218624,-0.165929,-0.678445
1776925646.238733,-0.167466,-0.687647
1776925646.258647,-0.168988,-0.697183
1776925646.278548,-0.170514,-0.707131
1776925646.298893,-0.172083,-0.717733
1776925646.318489,-0.173606,-0.728351
1776925646.338645,-0.175188,-0.739687
1776925646.358558,-0.176770,-0.751293
1776925646.378543,-0.178383,-0.763341
1776925646.399031,-0.180064,-0.776104
1776925646.418689,-0.181708,-0.788732
1776925646.438414,-0.183391,-0.801775
1776925646.458402,-0.185136,-0.815361
1776925646.478516,-0.186935,-0.829400
1776925646.498503,-0.188768,-0.843707
1776925646.518536,-0.190656,-0.850557
1776925646.538679,-0.192608,-0.844173
1776925646.558906,-0.194627,-0.837509
1776925646.578590,-0.196650,-0.830793
1776925646.598609,-0.198772,-0.823743
1776925646.618799,-0.200980,-0.816422
1776925646.638736,-0.203230,-0.809001
1776925646.658803,-0.205569,-0.801352
1776925646.678441,-0.207933,-0.793707
1776925646.698829,-0.210468,-0.785620
1776925646.718832,-0.213039,-0.777552
1776925646.738454,-0.215646,-0.769524
1776925646.758823,-0.218439,-0.761087
1776925646.778230,-0.221188,-0.752966
1776925646.798418,-0.224140,-0.744451
1776925646.818412,-0.227160,-0.735963
1776925646.838583,-0.230306,-0.727364
1776925646.859263,-0.233636,-0.718527
1776925646.879244,-0.236957,-0.712231
1776925646.899497,-0.240429,-0.716980
1776925646.919164,-0.243905,-0.721679
1776925646.938951,-0.247505,-0.726493
1776925646.958579,-0.251182,-0.731353
1776925646.978675,-0.255057,-0.736416
1776925646.998691,-0.259027,-0.741543
1776925647.018725,-0.260000,-0.746759
1776925647.038291,-0.260000,-0.751932
1776925647.059231,-0.260000,-0.757554
1776925647.079126,-0.260000,-0.762974
1776925647.099383,-0.260000,-0.768571
1776925647.118753,-0.260000,-0.773995
1776925647.139198,-0.260000,-0.779793
1776925647.158610,-0.260000,-0.785366
1776925647.178813,-0.260000,-0.791234
1776925647.200276,-0.260000,-0.797542
1776925647.219449,-0.114231,-0.866458
1776925647.238752,-0.115912,-0.873749
1776925647.258387,-0.117727,-0.881232
1776925647.278612,-0.119710,-0.889006
1776925647.298662,-0.121788,-0.896775
1776925647.318388,-0.123944,-0.904474
1776925647.338779,-0.126288,-0.912487
1776925647.359087,-0.128740,-0.920518
1776925647.378919,-0.131247,-0.928405
1776925647.398521,-0.133836,-0.936239
1776925647.419475,-0.136723,-0.944651
1776925647.438999,-0.139525,-0.952520
1776925647.459015,-0.142509,-0.960611
1776925647.478269,-0.145485,-0.968415
1776925647.498886,-0.148786,-0.976787
1776925647.518639,-0.152059,-0.984819
1776925647.538477,-0.155452,-0.992891
1776925647.558301,-0.158950,-1.000957
1776925647.578512,-0.162622,-1.009175
1776925647.598475,-0.166355,-1.017282
1776925647.619667,-0.170429,-1.025869
1776925647.638484,-0.174142,-1.033473
1776925647.658551,-0.178197,-1.041554
1776925647.678276,-0.182279,-1.049465
1776925647.698388,-0.186534,-1.057492
1776925647.718980,0.087188,-1.101200
1776925647.738953,0.085476,-1.109641
1776925647.758927,0.083652,-1.118019
1776925647.778579,0.216326,-1.127635
1776925647.798776,0.215513,-1.136020
1776925647.818610,0.214597,-1.144170
1776925647.838473,0.213564,-1.152240
1776925647.858428,0.212412,-1.160249
1776925647.878244,0.211157,-1.168097
1776925647.898384,0.209768,-1.175960
1776925647.918367,0.208280,-1.183643
1776925647.939047,0.206627,-1.191460
1776925647.958745,0.204948,-1.198773
1776925647.978877,0.203130,-1.206106
1776925647.998500,0.201259,-1.213111
1776925648.018676,0.199239,-1.220159
1776925648.039388,0.197065,-1.227224
1776925648.058686,0.194951,-1.233645
1776925648.078393,0.192709,-1.240035
1776925648.098384,0.190350,-1.246338
1776925648.118659,0.187875,-1.252540
1776925648.138284,0.185403,-1.258354
1776925648.158654,0.182763,-1.264186
1776925648.178956,0.260000,-1.255273
1776925648.198602,0.260000,-1.260416
1776925648.218898,0.260000,-1.265510
1776925648.238581,0.260000,-1.270230
1776925648.259210,0.260000,-1.263761
1776925648.278680,0.260000,-1.267934
1776925648.298370,0.260000,-1.271925
1776925648.318781,0.260000,-1.275814
1776925648.338772,0.260000,-1.279373
1776925648.358268,0.260000,-1.282600
1776925648.378561,0.260000,-1.285698
1776925648.398836,0.260000,-1.288523
1776925648.418979,0.260000,-1.186476
1776925648.438292,0.260000,-1.126939
1776925648.458439,0.260000,-1.128629
1776925648.478817,0.260000,-1.130102
1776925648.498589,0.260000,-1.131301
1776925648.518730,0.260000,-1.132286
1776925648.538638,0.260000,-1.133023
1776925648.558960,0.260000,-1.133530
1776925648.578819,0.260000,-1.133783
1776925648.598862,0.260000,-1.133792
1776925648.618466,0.260000,-1.133561
1776925648.638556,0.260000,-1.133076
1776925648.658644,0.260000,-1.132337
