time_s,linear_x,angular_z
1776917543.682567,0.000509,0.377480
1776917543.702690,0.001073,0.395716
1776917543.722588,0.001627,0.413509
1776917543.742718,0.002185,0.431110
1776917543.762834,0.002738,0.448650
1776917543.782808,0.003285,0.465861
1776917543.802424,0.003818,0.482788
1776917543.823530,0.004387,0.500576
1776917543.843884,0.004932,0.517553
1776917543.862589,0.005430,0.532824
1776917543.882817,0.005964,0.549397
1776917543.902563,0.006482,0.565605
1776917543.923173,0.007018,0.582227
1776917543.943970,0.007555,0.598883
1776917543.962516,0.008030,0.613418
1776917543.983011,0.008574,0.620445
1776917544.003471,0.009088,0.636613
1776917544.022666,0.009566,0.651722
1776917544.042774,0.010123,0.644324
1776917544.062814,0.010608,0.660093
1776917544.082714,0.011086,0.675721
1776917544.102788,0.011354,0.627640
1776917544.123172,0.011814,0.643804
1776917544.143078,0.012033,0.613500
1776917544.162563,0.012448,0.629048
1776917544.183024,0.012878,0.645383
1776917544.203297,0.012770,0.583703
1776917544.222767,0.013138,0.599405
1776917544.242812,0.012667,0.554053
1776917544.263472,0.013017,0.570839
1776917544.283334,0.013346,0.587020
1776917544.302402,0.013654,0.602603
1776917544.323007,0.012998,0.564976
1776917544.342592,0.011954,0.496686
1776917544.363384,0.012194,0.513856
1776917544.382589,0.011018,0.478517
1776917544.403145,0.011209,0.495602
1776917544.423136,0.011385,0.512312
1776917544.444822,0.010083,0.453787
1776917544.463529,0.010188,0.469502
1776917544.482946,0.010287,0.485922
1776917544.502684,0.008746,0.452807
1776917544.522448,0.008796,0.469656
1776917544.543251,0.007479,0.439872
1776917544.563467,0.007477,0.457270
1776917544.582543,0.007464,0.473838
1776917544.602703,0.005577,0.421482
1776917544.623306,0.005491,0.439482
1776917544.642792,0.003677,0.412108
1776917544.663607,0.003532,0.430504
1776917544.682851,0.003387,0.447710
1776917544.703382,0.002062,0.423848
1776917544.723017,0.001860,0.441644
1776917544.742661,0.000164,0.397617
1776917544.762998,-0.000118,0.416214
1776917544.782628,-0.001583,0.389160
1776917544.802723,-0.001923,0.407798
1776917544.822468,-0.002268,0.426373
1776917544.842663,-0.004252,0.381760
1776917544.863101,-0.004689,0.401185
1776917544.882863,-0.005124,0.420256
1776917544.903097,-0.006591,0.399687
1776917544.922768,-0.007081,0.416772
1776917544.942654,-0.007589,0.433740
1776917544.963171,-0.009211,0.412303
1776917544.982506,-0.011569,0.373986
1776917545.003094,-0.012220,0.391246
1776917545.022967,-0.012863,0.407569
1776917545.043094,-0.015020,0.382766
1776917545.062877,-0.015724,0.398648
1776917545.084726,-0.016516,0.415778
1776917545.103189,-0.019496,0.373006
1776917545.123600,-0.020322,0.388760
1776917545.143628,-0.022411,0.368422
1776917545.163150,-0.023263,0.383056
1776917545.183226,-0.024152,0.397710
1776917545.204941,-0.027323,0.358306
1776917545.223181,-0.028211,0.371358
1776917545.242748,-0.029176,0.384973
1776917545.262543,-0.031238,0.362593
1776917545.282522,-0.032292,0.376033
1776917545.303167,-0.035139,0.342786
1776917545.323344,-0.036288,0.355989
1776917545.342640,-0.037762,0.336632
1776917545.363424,-0.039015,0.349691
1776917545.382401,-0.040922,0.330234
1776917545.403085,-0.042239,0.342680
1776917545.422568,-0.043491,0.353942
1776917545.442641,-0.046299,0.321987
1776917545.462696,-0.047675,0.333201
1776917545.482560,-0.048570,0.315208
1776917545.503086,-0.050049,0.326091
1776917545.523079,-0.051501,0.336185
1776917545.542556,-0.054308,0.304413
1776917545.563167,-0.055899,0.314427
1776917545.583006,-0.057441,0.323551
1776917545.603731,-0.058646,0.305535
1776917545.624315,-0.060319,0.314360
1776917545.642985,-0.062140,0.295924
1776917545.663121,-0.063846,0.303969
1776917545.682259,-0.065477,0.311108
1776917545.703712,-0.068431,0.284192
1776917545.723425,-0.070201,0.291089
1776917545.743594,-0.070028,0.277267
1776917545.762864,-0.071818,0.283347
1776917545.782742,-0.073674,0.289076
1776917545.802883,-0.076196,0.265534
1776917545.822650,-0.078125,0.270738
1776917545.842526,-0.076893,0.258291
1776917545.863013,-0.078954,0.262924
1776917545.882448,-0.080916,0.266761
1776917545.902765,-0.081500,0.255778
1776917545.923277,-0.083628,0.259005
1776917545.942477,-0.084864,0.242481
1776917545.963378,-0.087104,0.245085
1776917545.983330,-0.089250,0.246971
1776917546.003276,-0.087617,0.235345
1776917546.023300,-0.089825,0.236441
