time_s,linear_x,angular_z
1776918971.417078,-0.004164,-0.217868
1776918971.435693,-0.010958,-0.218198
1776918971.455741,-0.017608,-0.218487
1776918971.475693,-0.023536,-0.218715
1776918971.495775,-0.028801,-0.218899
1776918971.515847,-0.033357,-0.219048
1776918971.535840,-0.037187,-0.219173
1776918971.555696,-0.040289,-0.219286
1776918971.575940,-0.042725,-0.219403
1776918971.595690,-0.044393,-0.219529
1776918971.616308,-0.045382,-0.219687
1776918971.635609,-0.045609,-0.219870
1776918971.655816,-0.045118,-0.220110
1776918971.676227,-0.043730,-0.220168
1776918971.696520,-0.041724,-0.220532
1776918971.715708,-0.039126,-0.220953
1776918971.735695,-0.035694,-0.221481
1776918971.755700,-0.031514,-0.222113
1776918971.775586,-0.026618,-0.222855
1776918971.795578,-0.020950,-0.223729
1776918971.815728,-0.014477,-0.224750
1776918971.835765,-0.007281,-0.225918
1776918971.855628,0.001035,-0.224941
1776918971.875532,0.009694,-0.224410
1776918971.895661,0.019217,-0.223688
1776918971.915991,0.029619,-0.222759
1776918971.935601,0.040977,-0.220618
1776918971.955918,0.052950,-0.219595
1776918971.975754,0.065407,-0.218388
1776918971.995677,0.078680,-0.216961
1776918972.015641,0.093301,-0.216822
1776918972.035637,0.108200,-0.216745
1776918972.055753,0.123971,-0.216667
1776918972.075619,0.140320,-0.216591
1776918972.095817,0.157728,-0.216517
1776918972.115670,0.176757,-0.216300
1776918972.135679,0.195620,-0.216191
1776918972.155777,0.215360,-0.216082
1776918972.175795,0.235808,-0.215973
1776918972.195733,0.257911,-0.215540
1776918972.215653,0.280951,0.122756
1776918972.235646,0.300000,0.122955
1776918972.255641,0.300000,0.123144
1776918972.275694,0.300000,0.123324
1776918972.295546,0.300000,0.123492
1776918972.315568,0.300000,0.124688
1776918972.335588,0.300000,0.124988
1776918972.355546,0.300000,0.125286
1776918972.375664,0.300000,0.125586
1776918972.395709,0.300000,0.125883
1776918972.415662,0.300000,0.127363
1776918972.435758,0.300000,0.127785
1776918972.455671,0.300000,0.128206
1776918972.475611,0.300000,0.128629
1776918972.495678,0.300000,0.131238
1776918972.515553,0.300000,0.131843
1776918972.535838,0.300000,0.132464
1776918972.555624,0.300000,0.133069
1776918972.575600,0.300000,0.138526
1776918972.595601,0.300000,0.139452
1776918972.615658,0.300000,0.140374
1776918972.635643,0.300000,0.141280
1776918972.655615,0.300000,0.142170
1776918972.675592,0.300000,0.143039
1776918972.695612,0.300000,0.143885
1776918972.715789,0.300000,0.153604
1776918972.735639,0.300000,0.154730
1776918972.755832,0.300000,0.155817
1776918972.775578,0.300000,0.156814
1776918972.795721,0.300000,0.157759
1776918972.815854,0.300000,0.158620
1776918972.835698,0.300000,0.164964
1776918972.855688,0.300000,0.165750
1776918972.875727,0.300000,0.166418
1776918972.895656,0.300000,0.166954
1776918972.915649,0.300000,0.171191
1776918972.935664,0.300000,0.171475
1776918972.955681,0.300000,0.171593
1776918972.975612,0.300000,0.171537
1776918972.995696,0.300000,0.171298
1776918973.015676,0.300000,0.138742
1776918973.035578,0.300000,0.139575
1776918973.055757,0.300000,0.140416
1776918973.075602,0.300000,0.141238
1776918973.095767,0.300000,0.149533
1776918973.115761,0.300000,0.150455
1776918973.135851,0.300000,0.151377
1776918973.155771,0.300000,0.152287
1776918973.175707,0.300000,0.153194
1776918973.195503,0.300000,0.154091
1776918973.215903,0.300000,0.155014
1776918973.235681,0.300000,0.155906
1776918973.255559,0.300000,0.156802
1776918973.275594,0.300000,0.157704
1776918973.295720,0.300000,0.165155
1776918973.315995,0.300000,0.166147
1776918973.335616,0.300000,0.167107
1776918973.355723,0.300000,0.168092
1776918973.375589,0.300000,0.179523
1776918973.395570,0.300000,0.180631
1776918973.416711,0.300000,0.181806
1776918973.435606,0.300000,0.182860
1776918973.455609,0.300000,0.183980
1776918973.475667,0.300000,0.185109
1776918973.496546,0.300000,0.186291
1776918973.515786,0.300000,0.191055
1776918973.535728,0.300000,0.192242
1776918973.555923,0.300000,0.193453
1776918973.575614,0.300000,0.194645
1776918973.595657,0.300000,0.189504
1776918973.615768,0.300000,0.190664
1776918973.635675,0.300000,0.191825
1776918973.655572,0.300000,0.192998
1776918973.675772,0.300000,0.194203
1776918973.695409,0.300000,0.193735
1776918973.715920,0.300000,0.194968
1776918973.735695,0.300000,0.196173
1776918973.755623,0.300000,0.197404
1776918973.775600,0.300000,0.198655
1776918973.795623,0.300000,0.199928
1776918973.815745,0.300000,0.174438
1776918973.835627,0.300000,0.175086
1776918973.855596,0.300000,0.175743
1776918973.875649,0.300000,0.176410
1776918973.895596,0.300000,0.177080
1776918973.916133,0.300000,0.177780
1776918973.935695,0.300000,0.178456
1776918973.955687,0.300000,0.179159
1776918973.975711,0.300000,0.179874
1776918973.995691,0.300000,0.180601
1776918974.015743,0.300000,0.181346
1776918974.035711,0.300000,0.182102
1776918974.055876,0.300000,0.182883
1776918974.075860,0.300000,0.183674
1776918974.095634,0.300000,0.184475
