time_s,x,y,yaw_rad
1776928006.825026,2.565000,7.875000,-1.570000
1776928006.922225,2.565000,7.875000,-1.570000
1776928007.022308,2.565000,7.875000,-1.570000
1776928007.148304,2.565000,7.875000,-1.570000
1776928007.220530,2.565000,7.875000,-1.570000
1776928007.319804,2.565000,7.875000,-1.570000
1776928007.419198,2.565000,7.875000,-1.570000
1776928007.519758,2.565000,7.875000,-1.570000
1776928007.619196,2.565000,7.875000,-1.570000
1776928007.719363,2.565000,7.875000,-1.570000
1776928007.820449,2.565000,7.875000,-1.570000
1776928007.919615,2.565000,7.875000,-1.570000
1776928008.020967,2.565000,7.875000,-1.570000
1776928008.120880,2.565000,7.875000,-1.570000
1776928008.221171,2.565000,7.875000,-1.570000
1776928008.320440,2.565000,7.875000,-1.570000
1776928008.419716,2.565000,7.875000,-1.570000
1776928008.521780,2.565000,7.875000,-1.570000
1776928008.620099,2.565000,7.875000,-1.570000
1776928008.720604,2.565000,7.875000,-1.570000
1776928008.821650,2.565000,7.875000,-1.570000
1776928008.920380,2.565000,7.875000,-1.570000
1776928009.020450,2.565000,7.875000,-1.570000
1776928009.146080,2.565000,7.875000,-1.570000
1776928009.220250,2.565000,7.875000,-1.570000
1776928009.320769,2.565000,7.875000,-1.570000
1776928009.419418,2.565000,7.875000,-1.570000
1776928009.520422,2.565000,7.875000,-1.570000
1776928009.619424,2.565000,7.875000,-1.570000
1776928009.720554,2.565000,7.875000,-1.570000
1776928009.820668,2.565000,7.875000,-1.570000
1776928009.920669,2.565000,7.875000,-1.570000
1776928010.019637,2.565000,7.875000,-1.570000
1776928010.119902,2.565000,7.875000,-1.570000
1776928010.219851,2.565000,7.875000,-1.570000
1776928010.344553,2.565000,7.875000,-1.570000
1776928010.430715,2.565000,7.875041,-1.570292
1776928010.562780,2.565002,7.875900,-1.577012
1776928010.688241,2.565044,7.878518,-1.596297
1776928010.769683,2.565174,7.881951,-1.620841
1776928010.859109,2.565338,7.884687,-1.640417
1776928010.968571,2.565654,7.888478,-1.667590
1776928011.054211,2.566028,7.891894,-1.692134
1776928011.239839,2.566424,7.894771,-1.723398
1776928011.323322,2.566074,7.892631,-1.742390
1776928011.458326,2.564713,7.885603,-1.781835
1776928011.542049,2.563141,7.878787,-1.813099
1776928011.667217,2.559577,7.865090,-1.837643
1776928011.758637,2.556546,7.854299,-1.851668
1776928011.842726,2.551751,7.838313,-1.872706
1776928011.926333,2.547525,7.825106,-1.888191
1776928012.055237,2.539028,7.800343,-1.914488
1776928012.179714,2.528357,7.771666,-1.939616
1776928012.265601,2.518366,7.746497,-1.957732
1776928012.352043,2.510358,7.727056,-1.965329
1776928012.439426,2.500308,7.703815,-1.992502
1776928012.866302,2.455340,7.595722,-1.937571
1776928013.289628,2.406842,7.672645,-0.078971
1776928013.414797,2.568489,7.445419,-1.825956
1776928013.629889,2.553843,7.379951,-1.755831
1776928013.767431,2.545920,7.333996,-1.727197
1776928014.139980,2.530245,7.225990,-1.702653
1776928014.271063,2.525225,7.193156,-1.742390
1776928014.421324,2.520195,7.143545,-1.601264
1776928014.521072,2.517845,7.108896,-1.675772
1776928014.659139,2.515728,7.073288,-1.584609
1776928014.848808,2.513513,7.010823,-1.627853
1776928014.939259,2.511366,6.971612,-1.623178
1776928015.318507,2.966167,6.863144,1.154934
1776928016.100208,2.158200,7.043903,-1.595128
1776928016.526069,2.155285,6.925557,-1.595712
1776928016.663548,2.154523,6.895173,-1.596005
1776928016.758061,2.154192,6.881964,-1.595712
1776928017.130033,1.913244,6.221532,-2.245536
1776928017.233909,2.184105,6.990004,-1.573798
1776928017.706745,2.189652,6.841454,-1.493155
1776928017.838181,2.193138,6.802463,-1.470072
1776928017.940333,2.196486,6.767607,-1.480006
1776928018.070785,2.200518,6.736039,-1.407544
1776928018.545385,2.230138,6.593917,-1.323102
1776928018.638785,2.240734,6.548335,-1.361671
1776928019.368669,2.292801,6.327147,-1.317551
1776928019.609902,2.310668,6.259095,-1.310538
1776928019.821627,2.328855,6.190958,-1.309369
1776928019.956897,2.338391,6.157181,-1.281904
1776928020.378559,2.374311,6.024556,-1.330699
1776928020.804050,2.404800,5.894692,-1.349691
1776928020.984343,2.416569,5.841240,-1.358457
1776928021.140895,2.426236,5.795327,-1.368099
1776928021.622795,2.455246,5.640949,-1.401993
1776928021.775749,2.462960,5.594378,-1.411343
1776928021.882438,2.467823,5.563506,-1.417771
1776928022.039623,2.474647,5.512955,-1.455463
1776928022.494661,3.049128,6.874184,-2.484837
1776928022.582455,2.385557,5.363240,-1.484389
1776928023.010466,2.397637,5.234707,-1.469780
1776928023.116586,2.400627,5.199532,-1.502213
1776928023.651622,2.415760,5.031679,-1.459553
1776928023.812080,2.421106,4.984695,-1.455463
1776928023.907487,2.424757,4.953698,-1.451664
1776928024.031794,2.429541,4.918721,-1.418063
1776928024.174598,2.434437,4.879840,-1.472994
1776928024.382995,2.443161,4.809818,-1.420693
1776928024.478813,2.447924,4.774922,-1.449619
1776928024.649967,2.454487,4.720090,-1.453710
1776928024.836373,2.460529,4.661331,-1.482928
1776928025.207923,3.904699,6.027653,2.998341
1776928025.310652,2.342107,4.569922,-1.496953
1776928025.842480,2.353504,4.405751,-1.506011
1776928025.989998,2.356918,4.362525,-1.477961
1776928026.107827,2.360702,4.323315,-1.471241
1776928026.244315,2.364536,4.280576,-1.491402
1776928026.366877,2.368847,4.241461,-1.430627
1776928026.469753,2.372388,4.210698,-1.481760
1776928026.595602,2.376957,4.167456,-1.449327
1776928026.732705,2.381645,4.124637,-1.474163
1776928026.827018,2.384728,4.097322,-1.442607
1776928026.922096,2.387848,4.070216,-1.469780
1776928027.603505,2.409623,3.859691,-1.465689
1776928027.857244,2.420102,3.782060,-1.407544
1776928027.960379,2.425331,3.747313,-1.435302
1776928028.055115,2.429581,3.716309,-1.433841
1776928028.290579,2.437039,3.661840,-1.435594
1776928028.400728,2.444503,3.611544,-1.411343
1776928028.786996,2.461359,3.491063,-1.452249
1776928029.266348,2.477846,3.343080,-1.467442
1776928029.460270,2.483990,3.280919,-1.477085
1776928029.596827,2.488454,3.243016,-1.430043
1776928029.726979,2.492959,3.201371,-1.496077
1776928029.946531,2.496917,3.147438,-1.498999
1776928030.334089,2.502915,3.062647,-1.501336
1776928030.534649,2.506066,3.017924,-1.499583
1776928030.665750,2.507944,2.988245,-1.515653
1776928030.760600,2.509093,2.970406,-1.497245
1776928031.167892,0.393579,1.041471,2.975843
1776928031.262047,2.580961,3.030675,-1.499875
1776928031.446926,2.583522,2.994399,-1.500752
1776928031.566814,2.584716,2.975170,-1.516822
1776928031.711420,2.586166,2.951652,-1.501628
1776928031.802980,2.587222,2.936185,-1.503674
1776928031.931988,2.588538,2.918809,-1.486727
1776928032.023454,2.590112,2.898375,-1.501044
1776928032.171715,2.591609,2.873631,-1.519744
1776928032.303714,2.592932,2.851049,-1.504842
1776928032.392105,2.593776,2.836552,-1.520328
1776928032.520635,2.594794,2.816042,-1.522081
1776928032.660101,2.596025,2.796364,-1.494616
1776928032.786371,2.597447,2.773132,-1.524711
1776928032.878323,2.598134,2.760060,-1.511855
1776928032.972792,2.598998,2.745277,-1.513024
1776928033.083219,2.599815,2.729140,-1.527341
1776928033.266411,2.600856,2.704700,-1.529094
1776928033.356914,2.601440,2.692401,-1.517699
1776928033.451711,2.601986,2.680551,-1.531724
1776928033.586379,2.602757,2.663060,-1.521789
1776928033.734440,2.603639,2.642421,-1.534353
1776928033.856534,2.604243,2.627953,-1.523834
1776928033.954295,2.604805,2.615735,-1.525880
1776928034.051286,2.605320,2.604129,-1.527049
1776928034.210587,2.606059,2.586883,-1.528802
1776928034.582651,-0.461705,3.251121,1.102341
1776928035.299820,-0.440505,3.281968,0.834990
1776928035.456899,2.590878,2.160436,-1.543703
1776928035.639528,2.591301,2.143915,-1.546625
1776928035.773804,2.591486,2.135041,-1.553345
1776928035.866359,2.591570,2.129805,-1.556267
1776928036.022255,2.591655,2.118025,-1.570877
1776928036.117731,2.591637,2.114261,-1.580227
1776928036.253978,2.591631,2.113689,-1.581395
1776928036.344381,2.591614,2.112216,-1.583148
1776928036.718460,5.355073,3.783670,2.671092
1776928036.842959,2.571195,2.129170,-1.598634
1776928036.991782,2.571135,2.127167,-1.603017
1776928037.098068,2.571090,2.125817,-1.605062
1776928037.290536,2.570957,2.122302,-1.612075
1776928037.388149,2.570888,2.120708,-1.616458
1776928037.496244,2.570840,2.119687,-1.617919
1776928037.588401,2.570783,2.118502,-1.619964
1776928037.675374,2.570689,2.116663,-1.624347
1776928037.722178,2.570664,2.116214,-1.626392
1776928037.822396,2.570662,2.116173,-1.626684
1776928037.929873,2.570662,2.116173,-1.626684
1776928038.035819,2.570662,2.116173,-1.626684
1776928038.124798,2.570662,2.116173,-1.626684
1776928038.223763,2.570662,2.116173,-1.626684
1776928038.320287,2.570662,2.116173,-1.626684
1776928038.421751,2.570662,2.116173,-1.626684
1776928038.521855,2.570662,2.116173,-1.626684
1776928038.624071,2.570662,2.116173,-1.626684
1776928038.724435,2.570662,2.116173,-1.626684
1776928038.818390,2.570662,2.116173,-1.626684
1776928038.920254,2.570662,2.116173,-1.626684
1776928039.020432,2.570662,2.116173,-1.626684
1776928039.154164,2.570662,2.116173,-1.626684
1776928039.222570,2.570662,2.116173,-1.626684
1776928039.321812,2.570662,2.116173,-1.626684
1776928039.435761,2.570662,2.116173,-1.626684
1776928039.519213,2.570662,2.116173,-1.626684
1776928039.630861,2.570662,2.116173,-1.626684
1776928039.720225,2.570662,2.116173,-1.626684
1776928039.834104,2.570662,2.116173,-1.626684
1776928039.923085,2.570662,2.116173,-1.626684
1776928040.023137,2.570662,2.116173,-1.626684
1776928040.125585,2.570662,2.116173,-1.626684
1776928040.222588,2.570662,2.116173,-1.626684
1776928040.321845,2.570662,2.116173,-1.626684
1776928040.426445,2.570662,2.116173,-1.626684
1776928040.523365,2.570662,2.116173,-1.626684
1776928040.650215,2.570662,2.116173,-1.626684
1776928040.718529,2.570662,2.116173,-1.626684
1776928040.822014,2.570662,2.116173,-1.626684
1776928040.926092,2.570662,2.116173,-1.626684
1776928041.025427,2.570662,2.116173,-1.626684
1776928041.171007,2.570662,2.116173,-1.626684
1776928041.221805,2.570662,2.116173,-1.626684
1776928041.363367,2.570662,2.116173,-1.626684
1776928041.427143,2.570662,2.116173,-1.626684
1776928041.523921,2.570662,2.116173,-1.626684
1776928041.623041,2.570662,2.116173,-1.626684
1776928041.759853,2.570662,2.116173,-1.626684
1776928041.860326,2.570662,2.116173,-1.626684
1776928041.922175,2.570662,2.116173,-1.626684
1776928042.020942,2.570662,2.116173,-1.626684
1776928042.163840,2.570662,2.116173,-1.626684
1776928042.220947,2.570662,2.116173,-1.626684
1776928042.603853,5.352320,3.789213,2.709660
1776928042.644210,2.570662,2.116173,-1.626684
1776928042.721707,2.570662,2.116173,-1.626684
1776928042.824271,2.570662,2.116173,-1.626684
1776928042.921806,2.570662,2.116173,-1.626684
1776928043.019829,2.570662,2.116173,-1.626684
1776928043.160471,2.570662,2.116173,-1.626684
1776928043.226698,2.570662,2.116173,-1.626684
1776928043.319949,2.570662,2.116173,-1.626684
1776928043.451634,2.570662,2.116173,-1.626684
1776928043.520978,2.570662,2.116173,-1.626684
1776928043.622760,2.570662,2.116173,-1.626684
1776928043.722737,2.570662,2.116173,-1.626684
1776928043.827257,2.570662,2.116173,-1.626684
1776928043.919731,2.570662,2.116173,-1.626684
1776928044.019717,2.570662,2.116173,-1.626684
1776928044.120425,2.570662,2.116173,-1.626684
1776928044.230865,2.570662,2.116173,-1.626684
1776928044.320035,2.570662,2.116173,-1.626684
1776928044.422586,2.570662,2.116173,-1.626684
1776928044.519990,2.570662,2.116173,-1.626684
1776928044.620202,2.570662,2.116173,-1.626684
1776928044.722267,2.570662,2.116173,-1.626684
1776928044.832156,2.570662,2.116173,-1.626684
1776928044.930577,2.570662,2.116173,-1.626684
1776928045.302184,-0.055458,4.010565,0.376841
1776928045.431803,2.570662,2.116173,-1.626684
1776928045.522443,2.570662,2.116173,-1.626684
1776928045.631809,2.570662,2.116173,-1.626684
1776928045.719815,2.570662,2.116173,-1.626684
1776928045.820456,2.570662,2.116173,-1.626684
1776928045.948526,2.570662,2.116173,-1.626684
1776928046.019509,2.570662,2.116173,-1.626684
1776928046.122816,2.570662,2.116173,-1.626684
1776928046.223728,2.570662,2.116173,-1.626684
1776928046.319803,2.570662,2.116173,-1.626684
1776928046.422594,2.570662,2.116173,-1.626684
1776928046.524338,2.570662,2.116173,-1.626684
1776928046.628321,2.570662,2.116173,-1.626684
1776928046.721725,2.570662,2.116173,-1.626684
1776928046.825607,2.570662,2.116173,-1.626684
1776928046.924176,2.570662,2.116173,-1.626684
1776928047.019635,2.570662,2.116173,-1.626684
1776928047.262609,2.570662,2.116173,-1.626684
1776928047.304331,2.570662,2.116173,-1.626684
1776928047.342213,2.570662,2.116173,-1.626684
1776928047.421196,2.570662,2.116173,-1.626684
1776928047.523651,2.570662,2.116173,-1.626684
1776928047.625036,2.570662,2.116173,-1.626684
1776928047.726801,2.570662,2.116173,-1.626684
1776928047.820614,2.570662,2.116173,-1.626684
1776928047.922666,2.570662,2.116173,-1.626684
1776928048.023771,2.570662,2.116173,-1.626684
1776928048.173868,2.570662,2.116173,-1.626684
1776928048.220163,2.570662,2.116173,-1.626684
1776928048.321777,2.570662,2.116173,-1.626684
1776928048.445918,2.570662,2.116173,-1.626684
1776928048.565598,2.570662,2.116173,-1.626684
1776928048.648499,2.570662,2.116173,-1.626684
1776928048.720137,2.570662,2.116173,-1.626684
1776928048.820443,2.570662,2.116173,-1.626684
1776928048.921755,2.570662,2.116173,-1.626684
1776928049.024190,2.570662,2.116173,-1.626684
1776928049.151954,2.570662,2.116173,-1.626684
1776928049.239977,2.570662,2.116173,-1.626684
1776928049.320196,2.570662,2.116173,-1.626684
1776928049.455234,2.570662,2.116173,-1.626684
1776928049.530045,2.570662,2.116173,-1.626684
1776928049.622622,2.570662,2.116173,-1.626684
1776928049.726657,2.570662,2.116173,-1.626684
1776928049.825758,2.570662,2.116173,-1.626684
1776928049.926172,2.570662,2.116173,-1.626684
1776928050.020166,2.570662,2.116173,-1.626684
1776928050.408275,-0.055458,4.010565,0.376841
1776928050.454749,2.570662,2.116173,-1.626684
1776928050.533654,2.570662,2.116173,-1.626684
1776928050.621771,2.570662,2.116173,-1.626684
1776928050.724449,2.570662,2.116173,-1.626684
1776928050.823893,2.570662,2.116173,-1.626684
1776928050.926497,2.570662,2.116173,-1.626684
1776928051.026080,2.570662,2.116173,-1.626684
1776928051.181509,2.570662,2.116173,-1.626684
1776928051.230649,2.570662,2.116173,-1.626684
1776928051.318638,2.570662,2.116173,-1.626684
1776928051.704359,5.352320,3.789213,2.709660
1776928051.781091,2.570662,2.116173,-1.626684
1776928051.865877,2.570662,2.116173,-1.626684
1776928051.922870,2.570662,2.116173,-1.626684
1776928052.026927,2.570662,2.116173,-1.626684
1776928052.120218,2.570662,2.116173,-1.626684
1776928052.224037,2.570662,2.116173,-1.626684
1776928052.320361,2.570662,2.116173,-1.626684
1776928052.424253,2.570662,2.116173,-1.626684
1776928052.522196,2.570662,2.116173,-1.626684
1776928052.620917,2.570662,2.116173,-1.626684
1776928052.720970,2.570662,2.116173,-1.626684
1776928052.821170,2.570662,2.116173,-1.626684
1776928052.922027,2.570662,2.116173,-1.626684
1776928053.020849,2.570662,2.116173,-1.626684
1776928053.158744,2.570662,2.116173,-1.626684
1776928053.220775,2.570662,2.116173,-1.626684
1776928053.323166,2.570662,2.116173,-1.626684
1776928053.461458,2.570662,2.116173,-1.626684
1776928053.522033,2.570662,2.116173,-1.626684
1776928053.620844,2.570662,2.116173,-1.626684
1776928053.724351,2.570662,2.116173,-1.626684
1776928053.826090,2.570662,2.116173,-1.626684
1776928053.920392,2.570662,2.116173,-1.626684
1776928054.020257,2.570662,2.116173,-1.626684
1776928054.133534,2.570662,2.116173,-1.626684
1776928054.240120,2.570662,2.116173,-1.626684
1776928054.320195,2.570662,2.116173,-1.626684
1776928054.426334,2.570662,2.116173,-1.626684
1776928054.522411,2.570662,2.116173,-1.626684
1776928054.626096,2.570662,2.116173,-1.626684
1776928054.724345,2.570662,2.116173,-1.626684
1776928054.822337,2.570662,2.116173,-1.626684
1776928054.922502,2.570662,2.116173,-1.626684
1776928055.023284,2.570662,2.116173,-1.626684
1776928055.190381,2.570662,2.116173,-1.626684
1776928055.230728,2.570662,2.116173,-1.626684
1776928055.603046,-0.055458,4.010565,0.376841
1776928055.640072,2.570662,2.116173,-1.626684
1776928055.725575,2.570662,2.116173,-1.626684
1776928055.819951,2.570662,2.116173,-1.626684
1776928055.924678,2.570662,2.116173,-1.626684
1776928056.301769,5.352320,3.789213,2.709660
1776928056.422937,2.570662,2.116173,-1.626684
1776928056.458470,2.570662,2.116173,-1.626684
1776928056.519722,2.570662,2.116173,-1.626684
1776928057.186048,2.749249,8.597830,-1.570000
1776928057.222244,2.570662,2.116173,-1.626684
1776928057.353870,2.570662,2.116173,-1.626684
1776928057.422509,2.570662,2.116173,-1.626684
1776928057.524788,2.570662,2.116173,-1.626684
1776928057.622209,2.570662,2.116173,-1.626684
1776928057.761868,2.570662,2.116173,-1.626684
1776928057.823685,2.570662,2.116173,-1.626684
1776928057.921116,2.570662,2.116173,-1.626684
1776928058.032088,2.570662,2.116173,-1.626684
1776928058.162032,2.570662,2.116173,-1.626684
1776928058.221400,2.570662,2.116173,-1.626684
1776928058.321771,2.570662,2.116173,-1.626684
1776928058.423682,2.570662,2.116173,-1.626684
1776928058.555580,2.570662,2.116173,-1.626684
1776928058.642209,2.570662,2.116173,-1.626684
1776928058.729939,2.570662,2.116173,-1.626684
1776928058.839771,2.570662,2.116173,-1.626684
1776928058.920900,2.570662,2.116173,-1.626684
1776928059.026748,2.570662,2.116173,-1.626684
1776928059.212900,2.570662,2.116173,-1.626684
1776928059.254204,2.570662,2.116173,-1.626684
1776928059.322409,2.570662,2.116173,-1.626684
1776928059.422460,2.570662,2.116173,-1.626684
1776928059.523962,2.570662,2.116173,-1.626684
1776928059.630288,2.570662,2.116173,-1.626684
1776928059.722900,2.570662,2.116173,-1.626684
1776928059.826905,2.570662,2.116173,-1.626684
1776928059.923327,2.570662,2.116173,-1.626684
1776928060.020639,2.570662,2.116173,-1.626684
1776928060.121215,2.570662,2.116173,-1.626684
1776928060.225792,2.570662,2.116173,-1.626684
1776928060.319879,2.570662,2.116173,-1.626684
1776928060.423113,2.570662,2.116173,-1.626684
1776928060.520156,2.570662,2.116173,-1.626684
1776928060.620209,2.570662,2.116173,-1.626684
1776928060.722831,2.570662,2.116173,-1.626684
1776928060.826461,2.570662,2.116173,-1.626684
1776928060.943344,2.570662,2.116173,-1.626684
1776928061.022337,2.570662,2.116173,-1.626684
1776928061.156921,2.570662,2.116173,-1.626684
1776928061.222761,2.570662,2.116173,-1.626684
1776928061.319721,2.570662,2.116173,-1.626684
1776928061.427258,2.570662,2.116173,-1.626684
1776928061.523325,2.570662,2.116173,-1.626684
1776928061.629527,2.570662,2.116173,-1.626684
1776928061.727484,2.570662,2.116173,-1.626684
1776928061.820048,2.570662,2.116173,-1.626684
1776928061.922422,2.570662,2.116173,-1.626684
1776928062.059735,2.570662,2.116173,-1.626684
1776928062.154915,2.570662,2.116173,-1.626684
1776928062.223286,2.570662,2.116173,-1.626684
1776928062.322278,2.570662,2.116173,-1.626684
1776928062.420168,2.570662,2.116173,-1.626684
1776928062.539667,2.570662,2.116173,-1.626684
1776928062.631912,2.570662,2.116173,-1.626684
1776928062.752618,2.570662,2.116173,-1.626684
1776928062.822266,2.570662,2.116173,-1.626684
1776928062.932406,2.570662,2.116173,-1.626684
1776928063.051121,2.570662,2.116173,-1.626684
1776928063.472642,2.570662,2.116173,-1.626684
1776928063.521717,2.570662,2.116173,-1.626684
1776928063.624734,2.570662,2.116173,-1.626684
1776928063.724684,2.570662,2.116173,-1.626684
1776928063.842949,2.570662,2.116173,-1.626684
1776928063.924272,2.570662,2.116173,-1.626684
1776928064.021076,2.570662,2.116173,-1.626684
1776928064.402580,-0.055458,4.010565,0.376841
1776928064.440091,2.570662,2.116173,-1.626684
1776928064.530396,2.570662,2.116173,-1.626684
1776928064.650030,2.570662,2.116173,-1.626684
1776928064.721879,2.570662,2.116173,-1.626684
1776928064.819850,2.570662,2.116173,-1.626684
1776928064.924438,2.570662,2.116173,-1.626684
1776928065.021669,2.570662,2.116173,-1.626684
1776928065.161041,2.570662,2.116173,-1.626684
1776928065.222313,2.570662,2.116173,-1.626684
1776928065.345406,2.570662,2.116173,-1.626684
1776928065.421587,2.570662,2.116173,-1.626684
1776928065.524583,2.570662,2.116173,-1.626684
1776928065.622305,2.570662,2.116173,-1.626684
1776928065.724180,2.570662,2.116173,-1.626684
1776928065.832708,2.570662,2.116173,-1.626684
1776928065.925256,2.570662,2.116173,-1.626684
1776928066.025880,2.570662,2.116173,-1.626684
1776928066.126461,2.570662,2.116173,-1.626684
1776928066.256677,2.570662,2.116173,-1.626684
1776928066.321126,2.570662,2.116173,-1.626684
1776928066.420948,2.570662,2.116173,-1.626684
1776928066.557287,2.570662,2.116173,-1.626684
1776928066.640400,2.570662,2.116173,-1.626684
1776928066.724651,2.570662,2.116173,-1.626684
1776928066.825263,2.570662,2.116173,-1.626684
1776928066.926253,2.570662,2.116173,-1.626684
1776928067.023173,2.570662,2.116173,-1.626684
1776928067.190487,2.570662,2.116173,-1.626684
1776928067.230722,2.570662,2.116173,-1.626684
1776928067.369691,2.570662,2.116173,-1.626684
1776928067.421024,2.570662,2.116173,-1.626684
1776928067.527763,2.570662,2.116173,-1.626684
1776928067.620864,2.570662,2.116173,-1.626684
1776928067.746267,2.570662,2.116173,-1.626684
1776928067.855772,2.570662,2.116173,-1.626684
1776928067.920427,2.570662,2.116173,-1.626684
1776928068.025352,2.570662,2.116173,-1.626684
1776928068.130698,2.570662,2.116173,-1.626684
1776928068.224802,2.570662,2.116173,-1.626684
1776928068.323493,2.570662,2.116173,-1.626684
1776928068.420383,2.570662,2.116173,-1.626684
1776928068.520005,2.570662,2.116173,-1.626684
1776928068.621840,2.570662,2.116173,-1.626684
1776928068.722010,2.570662,2.116173,-1.626684
1776928068.824424,2.570662,2.116173,-1.626684
