time_s,linear_x,angular_z
1776918072.769367,0.013659,0.070246
1776918072.788479,0.042880,0.071299
1776918072.808465,0.073174,0.070118
1776918072.828661,0.103477,0.069381
1776918072.848457,0.132843,0.069672
1776918072.868296,0.161905,0.070045
1776918072.888417,0.190968,0.070507
1776918072.908380,0.219359,0.071050
1776918072.928520,0.247518,0.071682
1776918072.948542,0.274996,0.072393
1776918072.968327,0.300000,0.073174
1776918072.988257,0.300000,0.074039
1776918073.008480,0.300000,0.074991
1776918073.028133,0.300000,0.075986
1776918073.048302,0.300000,0.077073
1776918073.068242,0.300000,0.078208
1776918073.088248,0.300000,0.079402
1776918073.108290,0.300000,0.080648
1776918073.128302,0.300000,0.081935
1776918073.148377,0.300000,0.083262
1776918073.168379,0.300000,0.084614
1776918073.188198,0.300000,0.085974
1776918073.208201,0.300000,0.087361
1776918073.228324,0.300000,0.088763
1776918073.248244,0.300000,0.090149
1776918073.268464,0.300000,0.091546
1776918073.289524,0.300000,0.092981
1776918073.308378,0.300000,0.094241
1776918073.328364,0.300000,0.095543
1776918073.348512,0.300000,0.096813
1776918073.368514,0.300000,0.098023
1776918073.388408,0.300000,0.099169
1776918073.408366,0.300000,0.100253
1776918073.428453,0.300000,0.101270
1776918073.448530,0.300000,0.102204
1776918073.468223,0.300000,0.103035
1776918073.488352,0.300000,0.103791
1776918073.508451,0.300000,0.104443
1776918073.528606,0.300000,0.104989
1776918073.548486,0.300000,0.105418
1776918073.568787,0.300000,-0.013577
1776918073.588470,0.300000,-0.012752
1776918073.608402,0.300000,-0.011903
1776918073.628205,0.300000,-0.011048
1776918073.648235,0.300000,-0.010173
1776918073.668496,0.300000,-0.009278
1776918073.688277,0.300000,-0.008397
1776918073.708604,0.300000,-0.007485
1776918073.728580,0.300000,-0.006584
1776918073.748524,0.300000,-0.005681
1776918073.768542,0.300000,-0.004774
1776918073.789363,0.300000,-0.003829
1776918073.808337,0.300000,-0.002969
1776918073.828352,0.300000,-0.002065
1776918073.848460,0.300000,-0.001160
1776918073.868495,0.300000,-0.000264
1776918073.888343,0.300000,0.000617
1776918073.908511,0.300000,0.001504
1776918073.928335,0.300000,0.002366
1776918073.948323,0.300000,0.003224
1776918073.968373,0.300000,0.004071
1776918073.988325,0.300000,0.004901
1776918074.008276,0.300000,0.005716
1776918074.028372,0.300000,0.006519
1776918074.049361,0.300000,0.007338
1776918074.068195,0.300000,0.008054
1776918074.088288,0.300000,0.008798
1776918074.108239,0.300000,0.009513
1776918074.128260,0.300000,0.010207
1776918074.148241,0.300000,0.010873
1776918074.168312,0.300000,0.011516
1776918074.188847,0.300000,0.012144
1776918074.208338,0.300000,0.012710
1776918074.228378,0.300000,0.013262
1776918074.248374,0.300000,0.013779
1776918074.268370,0.300000,0.014262
1776918074.288246,0.300000,0.014707
1776918074.308649,0.300000,0.015125
1776918074.328423,0.300000,0.015493
1776918074.348488,0.300000,0.015825
1776918074.368341,0.300000,0.016402
1776918074.388346,0.300000,0.016658
1776918074.408404,0.300000,0.016885
1776918074.428439,0.300000,0.017083
1776918074.449481,0.300000,0.017259
1776918074.468242,0.300000,0.017390
1776918074.488956,0.300000,0.017507
1776918074.508305,0.300000,0.017589
1776918074.528389,0.300000,0.017649
1776918074.548744,0.300000,0.017682
1776918074.568445,0.300000,0.017688
1776918074.588379,0.300000,0.017669
1776918074.609328,0.300000,0.017623
1776918074.628520,0.300000,0.017557
1776918074.648414,0.300000,0.017466
1776918074.668448,0.300000,0.017350
1776918074.688841,0.300000,0.017209
1776918074.708386,0.300000,0.017051
1776918074.728491,0.300000,0.016866
1776918074.748372,0.300000,0.016662
1776918074.768552,0.300000,0.016434
1776918074.789127,0.300000,0.016179
1776918074.809081,0.300000,0.015912
1776918074.828394,0.300000,0.015634
1776918074.848560,0.300000,0.015325
1776918074.868490,0.300000,0.015000
1776918074.888301,0.300000,0.014659
1776918074.908298,0.300000,0.014297
1776918074.928466,0.300000,0.013915
1776918074.948894,0.300000,0.013509
1776918074.968454,0.300000,0.013105
1776918074.988434,0.300000,0.012675
1776918075.008281,0.300000,0.012233
1776918075.028523,0.300000,0.011767
1776918075.048432,0.300000,0.011294
1776918075.068485,0.300000,0.010803
1776918075.088444,0.300000,0.010301
1776918075.108322,0.300000,0.009787
1776918075.128367,0.300000,0.009256
1776918075.148642,0.300000,0.008706
1776918075.168556,0.300000,0.025212
1776918075.188491,0.300000,0.024631
1776918075.208637,0.300000,0.024019
1776918075.228510,0.300000,0.023389
1776918075.248641,0.300000,0.022727
1776918075.268421,0.300000,0.022053
1776918075.288415,0.300000,0.021349
1776918075.308514,0.300000,0.020618
1776918075.330221,0.300000,0.019804
1776918075.348423,0.300000,0.019103
1776918075.368463,0.300000,0.018311
1776918075.388536,0.300000,0.017499
1776918075.408446,0.300000,0.016674
1776918075.428612,0.300000,0.015820
1776918075.448556,0.300000,0.014959
1776918075.468837,0.300000,0.014065
1776918075.488245,0.300000,0.013194
1776918075.508327,0.300000,0.012278
1776918075.528333,0.300000,0.011351
1776918075.548343,0.300000,0.010410
1776918075.568334,0.300000,0.009456
1776918075.588359,0.300000,0.008488
1776918075.608751,0.300000,0.007490
1776918075.629023,0.300000,0.006486
1776918075.648535,0.300000,0.005510
1776918075.668447,0.300000,0.004504
