time_s,linear_x,angular_z
1776918458.189140,0.003351,0.069537
1776918458.209707,0.034872,0.071352
1776918458.229573,0.065059,0.070698
1776918458.249029,0.094340,0.069308
1776918458.269120,0.124250,0.069579
1776918458.289073,0.153590,0.069931
1776918458.309133,0.182686,0.070368
1776918458.329047,0.211139,0.070887
1776918458.349703,0.240160,0.071512
1776918458.369820,0.267907,0.072206
1776918458.388949,0.293785,0.072943
1776918458.409084,0.300000,0.073796
1776918458.429068,0.300000,0.074718
1776918458.449092,0.300000,0.075713
1776918458.469763,0.300000,0.076812
1776918458.489227,0.300000,0.077907
1776918458.509396,0.300000,0.079099
1776918458.529905,0.300000,0.080364
1776918458.549024,0.300000,0.081586
1776918458.568909,0.300000,0.082893
1776918458.589007,0.300000,0.084246
1776918458.609031,0.300000,0.085618
1776918458.629714,0.300000,0.087052
1776918458.649373,0.300000,0.088424
1776918458.670295,0.300000,0.089883
1776918458.689657,0.300000,0.091227
1776918458.709822,0.300000,0.092610
1776918458.729246,0.300000,0.093919
1776918458.750208,0.300000,0.095298
1776918458.769377,0.300000,0.096520
1776918458.789422,0.300000,0.097750
1776918458.809132,0.300000,0.098905
1776918458.829157,0.300000,0.100014
1776918458.849112,0.300000,0.101048
1776918458.869036,0.300000,0.102002
1776918458.889082,0.300000,0.102876
1776918458.909178,0.300000,0.103659
1776918458.929082,0.300000,0.104336
1776918458.949024,0.300000,0.104910
1776918458.969093,0.300000,0.105377
1776918458.989089,0.300000,0.105728
1776918459.009115,0.300000,-0.012921
1776918459.029693,0.300000,-0.012046
1776918459.049904,0.300000,-0.011174
1776918459.068927,0.300000,-0.010344
1776918459.089434,0.300000,-0.009439
1776918459.109346,0.300000,-0.008552
1776918459.129178,0.300000,-0.007662
1776918459.149166,0.300000,-0.006760
1776918459.169142,0.300000,-0.005855
1776918459.190033,0.300000,-0.004906
1776918459.209188,0.300000,-0.004035
1776918459.229845,0.300000,-0.003096
1776918459.249092,0.300000,-0.002224
1776918459.268896,0.300000,-0.001330
1776918459.289049,0.300000,-0.000425
1776918459.309092,0.300000,0.000469
1776918459.329032,0.300000,0.001350
1776918459.349077,0.300000,0.002226
1776918459.369070,0.300000,0.003090
1776918459.389131,0.300000,0.003944
1776918459.409192,0.300000,0.004784
1776918459.429120,0.300000,0.005604
1776918459.449017,0.300000,0.006406
1776918459.469046,0.300000,0.007195
1776918459.488937,0.300000,0.007960
1776918459.508980,0.300000,0.008710
1776918459.529065,0.300000,0.009439
1776918459.549140,0.300000,0.010143
1776918459.568990,0.300000,0.010815
1776918459.589062,0.300000,0.011467
1776918459.609113,0.300000,0.012091
1776918459.629262,0.300000,0.012687
1776918459.649234,0.300000,0.013248
1776918459.669245,0.300000,0.013777
1776918459.689270,0.300000,0.014272
1776918459.709105,0.300000,0.014728
1776918459.729200,0.300000,0.015153
1776918459.749116,0.300000,0.015536
1776918459.769100,0.300000,0.015881
1776918459.789063,0.300000,0.016184
1776918459.809180,0.300000,0.016741
1776918459.829548,0.300000,0.016982
1776918459.849285,0.300000,0.017186
1776918459.869162,0.300000,0.017364
1776918459.889132,0.300000,0.017514
1776918459.909476,0.300000,0.017638
1776918459.928995,0.300000,0.017731
1776918459.949059,0.300000,0.017800
1776918459.969043,0.300000,0.017842
1776918459.988998,0.300000,0.017858
1776918460.009197,0.300000,0.017848
1776918460.029141,0.300000,0.017814
1776918460.049170,0.300000,0.017755
1776918460.069144,0.300000,0.017672
1776918460.089234,0.300000,0.017564
1776918460.109170,0.300000,0.017434
1776918460.129214,0.300000,0.017281
1776918460.149169,0.300000,0.017106
1776918460.169145,0.300000,0.016909
1776918460.189165,0.300000,0.016691
1776918460.209189,0.300000,0.016451
1776918460.229581,0.300000,0.016186
1776918460.249006,0.300000,0.015914
1776918460.269569,0.300000,0.015606
1776918460.290746,0.300000,0.015268
1776918460.310088,0.300000,0.014941
1776918460.329007,0.300000,0.014605
1776918460.348974,0.300000,0.014233
1776918460.368989,0.300000,0.013843
1776918460.388985,0.300000,0.013436
1776918460.409043,0.300000,0.013012
1776918460.430008,0.300000,0.012552
