time_s,linear_x,angular_z
1776928010.258162,-0.005124,-0.217890
1776928010.278275,-0.012348,-0.218200
1776928010.298266,-0.018835,-0.218448
1776928010.318280,-0.024632,-0.218645
1776928010.338331,-0.029738,-0.218804
1776928010.358323,-0.034123,-0.218933
1776928010.378215,-0.037783,-0.219043
1776928010.398171,-0.040747,-0.219146
1776928010.418213,-0.043005,-0.219252
1776928010.438152,-0.044528,-0.219360
1776928010.458590,-0.045349,-0.219508
1776928010.478468,-0.045419,-0.219686
1776928010.498412,-0.044766,-0.219911
1776928010.518279,-0.043390,-0.220190
1776928010.538387,-0.041258,-0.220540
1776928010.558235,-0.038422,-0.220962
1776928010.578474,-0.034642,-0.221127
1776928010.598553,-0.030275,-0.221710
1776928010.618187,-0.025277,-0.222381
1776928010.638206,-0.019440,-0.223180
1776928010.658534,-0.012744,-0.224119
1776928010.678185,-0.005532,-0.225162
1776928010.698256,0.003050,-0.223731
1776928010.718598,0.012065,-0.223251
1776928010.738562,0.021675,-0.222616
1776928010.758403,0.031976,-0.221812
1776928010.778218,0.043696,-0.219867
1776928010.798201,0.055609,-0.219008
1776928010.818267,0.068341,-0.217961
1776928010.839115,0.082387,-0.216915
1776928010.859242,0.097356,-0.216833
1776928010.879092,0.112302,-0.216754
1776928010.898293,0.127484,-0.216677
1776928010.918209,0.143982,-0.216597
1776928010.938881,0.161917,-0.216516
1776928010.958473,0.179677,-0.216443
1776928010.978242,0.199414,-0.216169
1776928010.998486,0.219382,-0.216052
1776928011.018256,0.239651,-0.215937
1776928011.038389,0.261072,-0.215821
1776928011.058225,0.285932,0.122891
1776928011.078192,0.300000,0.123112
1776928011.098327,0.300000,0.123327
1776928011.118403,0.300000,0.123534
1776928011.138238,0.300000,0.123731
1776928011.158149,0.300000,0.123919
1776928011.178461,0.300000,0.124102
1776928011.198299,0.300000,0.124271
1776928011.218157,0.300000,0.124431
1776928011.238472,0.300000,0.124585
1776928011.258838,0.300000,0.127365
1776928011.278273,0.300000,0.127763
1776928011.298189,0.300000,0.128173
1776928011.318353,0.300000,0.128590
1776928011.338225,0.300000,0.131302
1776928011.358532,0.300000,0.131912
1776928011.378615,0.300000,0.132518
1776928011.398269,0.300000,0.133109
1776928011.418291,0.300000,0.133710
1776928011.439017,0.300000,0.134326
1776928011.458988,0.300000,0.141934
1776928011.478308,0.300000,0.142871
1776928011.498328,0.300000,0.143824
1776928011.518252,0.300000,0.144748
1776928011.538159,0.300000,0.145642
1776928011.558244,0.300000,0.153336
1776928011.578180,0.300000,0.154420
1776928011.598376,0.300000,0.155458
1776928011.618473,0.300000,0.156423
1776928011.638595,0.300000,0.157314
1776928011.658197,0.300000,0.158103
1776928011.678277,0.300000,0.164987
1776928011.698452,0.300000,0.165729
1776928011.718202,0.300000,0.166336
1776928011.738280,0.300000,0.166822
1776928011.760022,0.300000,0.170768
1776928011.778192,0.300000,0.170960
1776928011.798176,0.300000,0.171011
1776928011.818243,0.300000,0.170887
1776928011.838216,0.300000,0.170580
1776928011.858291,0.300000,0.138267
1776928011.878283,0.300000,0.139073
1776928011.898190,0.300000,0.139872
1776928011.918485,0.300000,0.140683
1776928011.938328,0.300000,0.145306
1776928011.958854,0.300000,0.146170
1776928011.977939,0.300000,0.146969
1776928011.998370,0.300000,0.147822
1776928012.018444,0.300000,0.148658
1776928012.038466,0.300000,0.149489
1776928012.058281,0.300000,0.156961
1776928012.078442,0.300000,0.157874
1776928012.098369,0.300000,0.158775
1776928012.118318,0.300000,0.159675
1776928012.138184,0.300000,0.160573
1776928012.158226,0.300000,0.161478
1776928012.179171,0.300000,0.162426
1776928012.198365,0.300000,0.169702
1776928012.218215,0.300000,0.170675
1776928012.238208,0.300000,0.171657
1776928012.258409,0.300000,0.172654
1776928012.278415,0.300000,0.178144
1776928012.298248,0.300000,0.179182
1776928012.318338,0.300000,0.180240
1776928012.338168,0.300000,0.181291
1776928012.358158,0.300000,0.184221
1776928012.378420,0.300000,0.185333
1776928012.398715,0.300000,0.186456
1776928012.419108,0.300000,0.187595
1776928012.439551,0.300000,0.195346
1776928012.458256,0.300000,0.196486
1776928012.478286,0.300000,0.197720
1776928012.498217,0.300000,0.198961
1776928012.518245,0.300000,0.200224
1776928012.538995,0.300000,0.201548
1776928012.558177,0.300000,0.202789
1776928012.578588,0.300000,0.204127
1776928012.598252,0.300000,0.205434
