time_s,x,y,yaw_rad
1776918967.861038,2.565000,7.875000,-1.570000
1776918967.962970,2.565000,7.875000,-1.570000
1776918968.062368,2.565000,7.875000,-1.570000
1776918968.162530,2.565000,7.875000,-1.570000
1776918968.261985,2.565000,7.875000,-1.570000
1776918968.361129,2.565000,7.875000,-1.570000
1776918968.464027,2.565000,7.875000,-1.570000
1776918968.562490,2.565000,7.875000,-1.570000
1776918968.660686,2.565000,7.875000,-1.570000
1776918968.800597,2.565000,7.875000,-1.570000
1776918968.862370,2.565000,7.875000,-1.570000
1776918968.962563,2.565000,7.875000,-1.570000
1776918969.063313,2.565000,7.875000,-1.570000
1776918969.160279,2.565000,7.875000,-1.570000
1776918969.261842,2.565000,7.875000,-1.570000
1776918969.361086,2.565000,7.875000,-1.570000
1776918969.461559,2.565000,7.875000,-1.570000
1776918969.563021,2.565000,7.875000,-1.570000
1776918969.663243,2.565000,7.875000,-1.570000
1776918969.788888,2.565000,7.875000,-1.570000
1776918969.863173,2.565000,7.875000,-1.570000
1776918969.962760,2.565000,7.875000,-1.570000
1776918970.062039,2.565000,7.875000,-1.570000
1776918970.161164,2.565000,7.875000,-1.570000
1776918970.260478,2.565000,7.875000,-1.570000
1776918970.363014,2.565000,7.875000,-1.570000
1776918970.462222,2.565000,7.875000,-1.570000
1776918970.562865,2.565000,7.875000,-1.570000
1776918970.661342,2.565000,7.875000,-1.570000
1776918970.763281,2.565000,7.875000,-1.570000
1776918970.863617,2.565000,7.875000,-1.570000
1776918970.962452,2.565000,7.875000,-1.570000
1776918971.061314,2.565000,7.875000,-1.570000
1776918971.164336,2.565000,7.875000,-1.570000
1776918971.263829,2.565000,7.875000,-1.570000
1776918971.362481,2.565000,7.875000,-1.570000
1776918971.503922,2.565000,7.875000,-1.570000
1776918971.589939,2.565000,7.875000,-1.570000
1776918971.675522,2.565001,7.875736,-1.575259
1776918971.845026,2.565029,7.877945,-1.591622
1776918971.929387,2.565112,7.880521,-1.614120
1776918972.013798,2.565223,7.882563,-1.636326
1776918972.101301,2.565543,7.886559,-1.664961
1776918972.186793,2.565865,7.889610,-1.686875
1776918972.313713,2.566261,7.892694,-1.710250
1776918972.401084,2.566124,7.891763,-1.724567
1776918972.483483,2.565692,7.889139,-1.742975
1776918972.569926,2.564493,7.882830,-1.774239
1776918972.703201,2.562212,7.872819,-1.815437
1776918972.826546,2.558184,7.857425,-1.837935
1776918972.912153,2.555033,7.846243,-1.853129
1776918972.996310,2.550026,7.829637,-1.874166
1776918973.080411,2.546208,7.818061,-1.904554
1776918973.165561,2.540285,7.800978,-1.904554
1776918973.286277,2.530094,7.772778,-1.930559
1776918973.372574,2.521209,7.750603,-1.973218
1776918973.503759,2.507239,7.718450,-1.988119
1776918973.587647,2.497201,7.694981,-1.961823
1776918973.676586,2.488650,7.674039,-1.955102
1776918974.133117,2.438908,7.533044,-1.864816
1776918974.225900,2.430932,7.507208,-1.875627
1776918974.350268,2.421054,7.472933,-1.827124
1776918974.446004,2.413365,7.442472,-1.809009
1776918974.563873,2.404560,7.404244,-1.785342
1776918974.704633,2.395415,7.362655,-1.789140
1776918974.845608,2.387036,7.319695,-1.737715
1776918974.941315,2.381065,7.285150,-1.746189
1776918975.053451,2.375686,7.249971,-1.698854
1776918975.139885,2.372810,7.226667,-1.688336
1776918975.240936,2.369381,7.195604,-1.673142
1776918975.375908,2.365730,7.156586,-1.655026
1776918975.464696,2.362574,7.121590,-1.666422
1776918975.605682,2.359151,7.082346,-1.649183
1776918975.725687,2.357137,7.046897,-1.605939
1776918975.952406,2.355622,6.976145,-1.578473
1776918976.044251,2.355532,6.944770,-1.568831
1776918976.170648,2.355328,6.901901,-1.582272
1776918976.323920,2.355749,6.858584,-1.539905
1776918976.408954,2.356885,6.827311,-1.529094
1776918976.536962,2.358774,6.788332,-1.515653
1776918976.642397,2.360398,6.753109,-1.533769
1776918976.726089,2.361341,6.729606,-1.527633
1776918976.854466,2.364040,6.686535,-1.488772
1776918976.961928,2.366701,6.655396,-1.482344
1776918977.054064,2.369603,6.624032,-1.474747
1776918977.142271,2.371909,6.600666,-1.470072
1776918977.230857,2.375152,6.569706,-1.462767
1776918977.404973,2.381762,6.523006,-1.397610
1776918977.503984,2.387516,6.484698,-1.445821
1776918977.601385,2.390609,6.457301,-1.470949
1776918977.740069,2.395666,6.414031,-1.437932
1776918977.949111,2.404154,6.351775,-1.432672
1776918978.044427,2.408569,6.316626,-1.458969
1776918978.138094,2.412043,6.289399,-1.428874
1776918978.223733,2.416498,6.258507,-1.426244
1776918978.365433,2.422211,6.219738,-1.422738
1776918978.484165,2.428050,6.180863,-1.420693
1776918978.608848,2.433842,6.146081,-1.390889
1776918978.708083,2.438614,6.114988,-1.446113
1776918978.833630,2.443509,6.076066,-1.445236
1776918978.919063,2.447443,6.044938,-1.444944
1776918979.007873,2.451268,6.017717,-1.417478
1776918979.094388,2.454873,5.994432,-1.416894
1776918979.218583,2.460879,5.955790,-1.416310
1776918979.687931,3.059011,5.293222,-0.256620
1776918979.788959,2.339012,6.088914,-1.413972
1776918979.970333,2.347556,6.034728,-1.414849
1776918980.079130,2.352544,5.999739,-1.443483
1776918980.215088,2.358500,5.957574,-1.417478
1776918980.351194,2.364271,5.916457,-1.445236
1776918980.440504,2.368143,5.889243,-1.413680
1776918980.531993,2.373137,5.858102,-1.409882
1776918980.652866,2.379557,5.819195,-1.404622
1776918980.749679,2.383489,5.795963,-1.401700
1776918980.910290,2.392890,5.742085,-1.394396
1776918981.017225,2.398453,5.711083,-1.392058
1776918981.106439,2.404090,5.680094,-1.389721
1776918981.222682,2.409446,5.653090,-1.360210
1776918981.373384,2.419428,5.603233,-1.386214
1776918981.508109,2.428119,5.556793,-1.385338
1776918981.608968,2.432797,5.529871,-1.412219
1776918981.745948,2.440121,5.491206,-1.354951
1776918982.277922,2.472088,5.321776,-1.413680
1776918982.411840,2.479402,5.279494,-1.385338
1776918982.508763,2.485138,5.248647,-1.388552
1776918982.602772,2.489690,5.221580,-1.419816
1776918982.685435,2.494195,5.194255,-1.394980
1776918982.840612,2.502319,5.144062,-1.425660
1776918982.956966,2.507687,5.113274,-1.370729
1776918983.058238,2.513898,5.082436,-1.373358
1776918983.183912,2.521648,5.040107,-1.406083
1776918983.308411,2.528018,5.001398,-1.409297
1776918983.412742,2.533031,4.970426,-1.411343
1776918983.502753,2.536986,4.942976,-1.444067
1776918983.589509,2.540756,4.915912,-1.420693
1776918983.679030,2.543084,4.894850,-1.500752
1776918983.869079,2.549825,4.829954,-1.433841
1776918984.048497,2.557145,4.775548,-1.440269
1776918984.193316,2.563193,4.737078,-1.389429
1776918984.328566,2.570228,4.686638,-1.475039
1776918984.452040,2.573925,4.647789,-1.476792
1776918984.580935,2.578410,4.604908,-1.456339
1776918984.665996,2.581040,4.581493,-1.461599
1776918984.802809,2.584981,4.538271,-1.498122
1776918984.899979,2.587183,4.507015,-1.502797
1776918984.990087,2.589393,4.479492,-1.478546
1776918985.117662,2.592871,4.440540,-1.484974
1776918985.209127,2.595469,4.409437,-1.489941
1776918985.344927,2.598215,4.366328,-1.524419
1776918985.440685,2.599810,4.339090,-1.500167
1776918985.534949,2.601960,4.307666,-1.504842
1776918985.906652,0.992498,5.331315,0.371874
1776918986.024622,2.743114,4.252070,-1.476792
1776918986.240297,2.747348,4.181552,-1.544872
1776918986.411857,2.748471,4.127609,-1.555098
1776918986.505295,2.748826,4.099140,-1.561527
1776918986.592674,2.748982,4.077992,-1.565325
1776918986.682798,2.749068,4.047722,-1.570584
1776918986.812250,2.748786,4.007185,-1.584902
1776918986.906228,2.748131,3.975489,-1.598050
1776918986.996806,2.747403,3.952266,-1.606231
1776918987.089700,2.746140,3.921039,-1.616166
1776918987.196851,2.743851,3.885689,-1.654734
1776918987.615571,2.732390,3.756893,-1.664376
1776918987.746472,2.728529,3.718019,-1.675187
1776918987.922913,2.721553,3.655329,-1.688043
1776918988.005665,2.718751,3.631975,-1.692426
1776918988.138679,2.714900,3.597048,-1.668759
1776918988.253955,2.710878,3.561976,-1.701192
1776918988.386257,2.704650,3.515431,-1.706451
1776918988.495581,2.700366,3.484350,-1.709081
1776918988.588140,2.695966,3.453037,-1.711711
1776918988.678871,2.691686,3.425925,-1.742975
1776918988.874847,2.681079,3.359972,-1.717554
1776918989.248153,2.663799,3.243892,-1.719600
1776918989.379493,2.658059,3.209018,-1.748234
1776918989.471444,2.653611,3.182016,-1.719892
1776918989.592584,2.647753,3.142978,-1.719600
1776918989.684798,2.643126,3.111988,-1.718431
1776918990.167996,2.622319,2.964385,-1.703237
1776918990.302921,2.616162,2.921960,-1.726612
