time_s,linear_x,angular_z
1776732027.469562,0.000684,-0.204082
1776732027.488201,0.002889,-0.213043
1776732027.508108,0.005312,-0.222064
1776732027.527661,0.007758,-0.230379
1776732027.547801,0.010347,-0.238385
1776732027.567783,0.012985,-0.245798
1776732027.588031,0.015726,-0.252731
1776732027.607878,0.018481,-0.258991
1776732027.627590,0.021281,-0.264691
1776732027.647694,0.024203,-0.269982
1776732027.667883,0.027203,-0.274770
1776732027.687878,0.030240,-0.279002
1776732027.707948,0.033352,-0.282746
1776732027.727804,0.036495,-0.285961
1776732027.747932,0.039743,-0.288732
1776732027.767938,0.043034,-0.291007
1776732027.788151,0.046421,-0.292827
1776732027.807914,0.049793,-0.294149
1776732027.828196,0.053315,-0.295045
1776732027.848308,0.056868,-0.295480
1776732027.868838,0.060556,-0.295466
1776732027.887957,0.064046,-0.295045
1776732027.908612,0.067876,-0.294155
1776732027.928069,0.071539,-0.292912
1776732027.948108,0.075368,-0.291229
1776732027.968383,0.079299,-0.289119
1776732027.988174,0.083191,-0.286671
1776732028.007942,0.087132,-0.283852
1776732028.028495,0.091285,-0.280533
1776732028.047994,0.095277,-0.277025
1776732028.068752,0.099583,-0.272917
1776732028.088230,0.103674,-0.268718
1776732028.108053,0.107888,-0.264112
1776732028.128591,0.112306,-0.258993
1776732028.148646,0.116672,-0.253663
1776732028.168188,0.120975,-0.252375
1776732028.188256,0.125442,-0.255413
1776732028.208265,0.129945,-0.258532
1776732028.228179,0.134474,-0.261727
1776732028.248172,0.139068,-0.265024
1776732028.268501,0.143788,-0.268469
1776732028.288176,0.148401,-0.271892
1776732028.308514,0.153216,-0.275524
1776732028.328050,0.157885,-0.279100
1776732028.348037,0.162706,-0.282849
1776732028.368083,0.167585,-0.286700
1776732028.388162,0.172516,-0.290650
1776732028.408344,0.177515,-0.294713
1776732028.427982,0.182421,-0.298754
1776732028.448172,0.187507,-0.303002
1776732028.467934,0.192525,-0.307249
1776732028.488071,0.197679,-0.311668
1776732028.507929,0.202802,-0.316117
1776732028.527909,0.207995,-0.320683
1776732028.548840,0.213477,-0.325565
1776732028.568358,0.218626,-0.330207
1776732028.587911,0.220000,-0.334944
1776732028.607894,0.220000,-0.339875
1776732028.628391,0.220000,-0.345027
1776732028.648566,0.220000,-0.350191
1776732028.668554,0.220000,-0.355399
1776732028.687954,0.220000,-0.360540
1776732028.708327,0.220000,-0.366029
1776732028.728176,0.220000,-0.371468
1776732028.748077,0.220000,-0.377010
1776732028.767918,0.220000,-0.382624
1776732028.787870,0.220000,-0.388358
1776732028.808169,0.220000,-0.394283
1776732028.828290,0.220000,-0.400247
1776732028.848073,0.220000,-0.406198
1776732028.868300,0.220000,-0.412373
1776732028.888135,0.220000,-0.418516
1776732028.908280,0.220000,-0.424843
1776732028.927860,0.220000,-0.431078
1776732028.947958,0.220000,-0.437566
1776732028.967973,0.220000,-0.444114
1776732028.987953,0.220000,-0.450738
1776732029.008463,0.220000,-0.457626
1776732029.027885,0.220000,-0.464233
1776732029.047994,0.220000,-0.471159
1776732029.067847,0.220000,-0.478081
1776732029.087862,0.220000,-0.485145
1776732029.107863,0.220000,-0.492287
1776732029.127894,0.220000,-0.499525
1776732029.147890,0.220000,-0.506834
1776732029.168152,0.220000,-0.514325
1776732029.188117,0.220000,-0.521789
1776732029.207895,0.220000,-0.529264
1776732029.228544,0.220000,-0.537153
1776732029.248038,0.220000,-0.544680
1776732029.268592,0.220000,-0.552700
1776732029.288117,0.220000,-0.560396
1776732029.308402,0.220000,-0.568472
1776732029.328224,0.220000,-0.576442
1776732029.348160,0.220000,-0.584535
1776732029.368705,0.220000,-0.592957
1776732029.388234,0.220000,-0.601037
1776732029.407875,0.220000,-0.609237
1776732029.428104,0.220000,-0.617760
1776732029.448220,0.220000,-0.626310
1776732029.467927,0.220000,-0.634760
1776732029.488412,0.220000,-0.643620
1776732029.508200,0.220000,-0.652251
1776732029.528441,0.220000,-0.661153
1776732029.548053,0.220000,-0.669848
1776732029.568395,0.220000,-0.678940
1776732029.588351,0.220000,-0.687929
1776732029.607859,0.220000,-0.696783
1776732029.627883,0.220000,-0.705939
1776732029.647961,0.220000,-0.715189
1776732029.668478,0.220000,-0.724711
1776732029.688566,0.220000,-0.734101
1776732029.708386,0.220000,-0.743430
1776732029.727927,0.220000,-0.752691
1776732029.748036,0.220000,-0.762284
1776732029.768295,0.220000,-0.772014
1776732029.788107,0.220000,-0.781590
1776732029.808047,0.220000,-0.791289
1776732029.827945,0.220000,-0.801027
1776732029.848054,0.220000,-0.810929
1776732029.868009,0.220000,-0.820813
1776732029.887933,0.220000,-0.830739
1776732029.907887,0.220000,-0.840736
1776732029.928516,0.220000,-0.851131
1776732029.947848,0.220000,-0.860924
1776732029.968513,0.220000,-0.871449
1776732029.987988,0.220000,-0.881419
1776732030.008015,0.220000,-0.891723
1776732030.028510,0.220000,-0.902321
1776732030.048785,0.220000,-0.912857
1776732030.067957,0.220000,-0.922866
1776732030.088028,0.220000,-0.933392
1776732030.107887,0.220000,-0.943852
1776732030.128267,0.220000,-0.954635
1776732030.148211,0.220000,-0.965232
1776732030.167981,0.220000,-0.975779
1776732030.187908,0.220000,-0.986452
1776732030.207948,0.220000,-0.997228
1776732030.228184,0.220000,-1.008151
1776732030.248393,0.220000,-1.019099
1776732030.268445,0.220000,-1.030001
1776732030.288327,0.220000,-1.040848
1776732030.308137,0.220000,-1.051691
1776732030.327934,0.220000,-1.062561
1776732030.348443,0.220000,-1.073858
1776732030.368081,0.220000,-1.084707
1776732030.388151,0.220000,-1.095826
1776732030.407843,0.220000,-1.106766
1776732030.427817,0.000000,0.000000
1776732030.448172,0.000000,0.000000
1776732030.468180,0.000000,0.000000
1776732030.487793,0.000000,0.000000
1776732030.507817,0.220000,-1.162754
1776732030.528346,0.220000,-1.174322
1776732030.548396,0.220000,-1.185644
1776732030.567787,0.220000,-1.196614
1776732030.587802,0.220000,-1.207957
1776732030.607910,0.220000,-1.219372
1776732030.627866,0.220000,-1.230718
1776732030.647864,0.220000,-1.242103
1776732030.667992,0.220000,-1.253579
1776732030.688083,0.220000,-1.265048
1776732030.708116,0.220000,-1.276496
1776732030.727937,0.220000,-1.287836
1776732030.748623,0.220000,-1.299680
1776732030.768036,0.220000,-1.310804
1776732030.788192,0.220000,-1.322362
1776732030.808143,0.220000,-1.333809
1776732030.828011,0.220000,-1.345214
1776732030.848584,0.220000,-1.357028
1776732030.867896,0.220000,-1.368121
1776732030.887923,0.220000,-1.379625
1776732030.907958,0.220000,-1.391136
1776732030.927947,0.220000,-1.402619
1776732030.948023,0.220000,-1.414149
1776732030.967888,0.220000,-1.425555
1776732030.987885,0.220000,-1.437033
1776732031.007912,0.220000,-1.448522
1776732031.027909,0.220000,-1.459987
1776732031.047924,0.220000,-1.471453
1776732031.067870,0.220000,-1.482871
1776732031.087884,0.220000,-1.494316
1776732031.107738,0.220000,-1.505659
1776732031.127700,0.220000,-1.517049
1776732031.147802,0.220000,-1.528505
1776732031.167859,0.220000,-1.539919
1776732031.187941,0.220000,-1.551331
1776732031.207796,0.220000,-1.562595
1776732031.227977,0.220000,-1.574024
1776732031.247841,0.220000,-1.585253
1776732031.267879,0.220000,-1.596558
1776732031.287702,0.220000,-1.607778
1776732031.307875,0.220000,-1.619111
1776732031.328174,0.220000,-1.630489
1776732031.347944,0.220000,-1.641543
1776732031.368699,0.220000,-1.653119
1776732031.387993,0.220000,-1.663851
1776732031.407881,0.220000,-1.674884
1776732031.427883,0.220000,-1.685948
1776732031.447856,0.220000,-1.696962
1776732031.467861,0.220000,-1.707960
1776732031.487938,0.220000,-1.718962
1776732031.507954,0.220000,-1.729893
