time_s,linear_x,angular_z
1776918971.410497,-0.001012,-0.569226
1776918971.430141,-0.005954,-0.573349
1776918971.450280,-0.010987,-0.577042
1776918971.470351,-0.015915,-0.580199
1776918971.490271,-0.020741,-0.582856
1776918971.510182,-0.025497,-0.583837
1776918971.530140,-0.030193,-0.585730
1776918971.550219,-0.034845,-0.587240
1776918971.570218,-0.039402,-0.588383
1776918971.591062,-0.044012,-0.586111
1776918971.610201,-0.047863,-0.580841
1776918971.630695,-0.052278,-0.581941
1776918971.650310,-0.055021,-0.579317
1776918971.670412,-0.059172,-0.580220
1776918971.690335,-0.063197,-0.580872
1776918971.710217,-0.065854,-0.578778
1776918971.730144,-0.069686,-0.579352
1776918971.750204,-0.071596,-0.577059
1776918971.770162,-0.075220,-0.577701
1776918971.790177,-0.078758,-0.578189
1776918971.810313,-0.078900,-0.577500
1776918971.830248,-0.082205,-0.577967
1776918971.850152,-0.085406,-0.578337
1776918971.870178,-0.085424,-0.577938
1776918971.890287,-0.088413,-0.578427
1776918971.910324,-0.086799,-0.578670
1776918971.930680,-0.089580,-0.579210
1776918971.950305,-0.092159,-0.579711
1776918971.970276,-0.090817,-0.580417
1776918971.990279,-0.093178,-0.581196
1776918972.010189,-0.089761,-0.582066
1776918972.030347,-0.091886,-0.582922
1776918972.050225,-0.089515,-0.583866
1776918972.070193,-0.091354,-0.584794
1776918972.090311,-0.093102,-0.585765
1776918972.110162,-0.089106,-0.586867
1776918972.130177,-0.090542,-0.587931
1776918972.150268,-0.085236,-0.589096
1776918972.170211,-0.086391,-0.590276
1776918972.190367,-0.087452,-0.591585
1776918972.210154,-0.082736,-0.592788
1776918972.230230,-0.083507,-0.594240
1776918972.250260,-0.077708,-0.595124
1776918972.270227,-0.078151,-0.596653
1776918972.290433,-0.078495,-0.598349
1776918972.310215,-0.071104,-0.599152
1776918972.330198,-0.071155,-0.600972
1776918972.350268,-0.071108,-0.602973
1776918972.370257,-0.063465,-0.602489
1776918972.390213,-0.063067,-0.604489
1776918972.410312,-0.054756,-0.604516
1776918972.430368,-0.054061,-0.606653
1776918972.450158,-0.046978,-0.606208
1776918972.470285,-0.045985,-0.608468
1776918972.490203,-0.044913,-0.610904
1776918972.510176,-0.035508,-0.607823
