time_s,linear_x,angular_z
1776733177.350782,-0.000553,-0.568697
1776733177.370593,-0.005543,-0.572912
1776733177.390897,-0.010596,-0.576677
1776733177.410818,-0.015493,-0.579858
1776733177.430540,-0.020276,-0.582536
1776733177.450999,-0.025169,-0.584851
1776733177.470671,-0.029803,-0.586660
1776733177.491513,-0.034637,-0.588166
1776733177.510524,-0.038973,-0.589197
1776733177.530679,-0.043495,-0.589965
1776733177.550945,-0.047959,-0.590428
1776733177.570674,-0.052225,-0.590610
1776733177.590500,-0.056431,-0.590554
1776733177.610941,-0.060681,-0.590275
1776733177.630636,-0.064691,-0.589820
1776733177.650624,-0.068676,-0.589201
1776733177.671695,-0.072781,-0.588406
1776733177.690817,-0.076423,-0.587583
1776733177.710960,-0.080172,-0.586638
1776733177.731128,-0.083836,-0.585638
1776733177.750574,-0.087283,-0.584647
1776733177.770512,-0.090731,-0.583627
1776733177.790722,-0.094135,-0.582614
1776733177.810532,-0.097386,-0.581664
1776733177.830914,-0.100641,-0.580756
1776733177.850925,-0.103750,-0.579955
1776733177.872571,-0.107016,-0.579214
1776733177.891041,-0.109724,-0.578706
1776733177.911294,-0.112613,-0.578573
1776733177.930928,-0.115333,-0.579195
1776733177.950936,-0.118025,-0.579852
1776733177.971035,-0.120651,-0.580538
1776733177.991589,-0.123255,-0.581268
1776733178.011209,-0.125668,-0.581992
1776733178.030732,-0.127999,-0.582740
1776733178.050958,-0.130343,-0.583546
1776733178.071237,-0.132623,-0.584388
1776733178.091428,-0.134826,-0.585261
1776733178.110573,-0.136857,-0.586671
1776733178.130922,-0.138953,-0.589146
1776733178.150856,-0.140949,-0.591915
1776733178.170919,-0.142903,-0.595057
1776733178.190727,-0.144781,-0.598521
1776733178.210647,-0.146621,-0.602374
1776733178.231313,-0.148483,-0.606774
1776733178.250852,-0.150201,-0.611318
1776733178.270589,-0.151899,-0.616294
1776733178.291694,-0.153676,-0.622050
1776733178.311927,-0.155347,-0.627998
1776733178.331584,-0.156942,-0.634183
1776733178.350852,-0.158483,-0.640639
1776733178.370825,-0.160059,-0.647744
1776733178.392622,-0.161758,-0.655981
1776733178.410858,-0.163168,-0.663261
1776733178.431671,-0.164767,-0.672004
1776733178.451706,-0.166299,-0.680856
1776733178.470490,-0.167734,-0.689544
1776733178.490497,-0.169263,-0.699210
1776733178.510729,-0.170815,-0.709415
1776733178.530543,-0.172344,-0.719825
1776733178.552185,-0.174028,-0.731662
1776733178.571647,-0.175560,-0.742718
1776733178.590461,-0.177059,-0.753772
1776733178.610244,-0.178659,-0.765778
1776733178.630197,-0.180301,-0.778277
1776733178.650183,-0.181977,-0.791185
1776733178.670353,-0.183705,-0.804596
1776733178.690346,-0.185458,-0.818261
1776733178.710507,-0.187269,-0.832409
1776733178.731546,-0.189210,-0.847554
1776733178.750527,-0.191009,-0.849162
1776733178.771021,-0.193007,-0.842613
1776733178.790638,-0.194975,-0.836102
1776733178.810656,-0.197045,-0.829229
1776733178.830613,-0.199173,-0.822159
1776733178.850542,-0.201365,-0.814896
1776733178.870491,-0.203630,-0.807437
1776733178.891023,-0.206038,-0.799578
1776733178.910693,-0.208422,-0.791890
1776733178.930564,-0.210909,-0.783983
1776733178.950825,-0.213529,-0.775789
1776733178.970550,-0.144638,-0.761524
1776733178.990494,-0.145688,-0.757737
1776733179.011232,-0.146853,-0.753720
1776733179.030885,-0.148030,-0.749853
1776733179.050423,-0.149273,-0.745961
1776733179.070882,-0.150655,-0.741848
1776733179.091182,-0.152111,-0.737743
1776733179.111578,-0.153662,-0.737424
1776733179.131465,-0.155262,-0.742879
1776733179.151691,-0.156980,-0.748531
1776733179.170964,-0.158705,-0.754014
1776733179.190852,-0.160577,-0.759770
1776733179.210714,-0.162542,-0.765616
1776733179.230521,-0.164599,-0.771542
1776733179.250906,-0.166818,-0.777738
1776733179.270963,-0.169107,-0.783930
1776733179.290507,-0.171438,-0.790052
1776733179.310913,-0.173979,-0.796535
1776733179.330682,-0.176547,-0.802902
1776733179.350911,-0.179285,-0.809503
1776733179.370983,-0.182113,-0.816137
1776733179.390443,-0.184961,-0.822644
1776733179.411660,-0.188186,-0.829821
1776733179.430535,-0.191161,-0.836277
1776733179.450967,-0.194495,-0.843335
1776733179.470918,-0.197864,-0.850295
1776733179.491043,-0.201377,-0.857381
1776733179.510659,-0.204911,-0.864346
1776733179.530536,-0.208603,-0.871460
1776733179.550750,-0.212472,-0.878749
1776733179.570979,-0.216460,-0.886094
1776733179.590887,-0.220495,-0.893367
1776733179.610976,-0.224680,-0.900749
1776733179.630690,-0.228894,-0.908030
1776733179.650667,-0.233273,-0.915441
1776733179.671348,-0.237920,-0.923143
1776733179.690566,-0.242341,-0.930324
1776733179.710921,-0.023047,-0.981341
1776733179.731039,-0.025099,-0.989802
1776733179.751034,-0.027253,-0.998220
1776733179.770984,-0.029516,-1.006624
1776733179.790511,-0.031840,-1.014849
1776733179.810882,-0.034379,-1.023421
1776733179.830861,-0.036981,-1.031816
1776733179.850566,-0.039654,-1.040077
1776733179.871147,-0.042559,-1.048681
1776733179.890949,-0.045461,-1.056928
1776733179.910688,-0.048456,-1.065113
1776733179.930740,-0.051602,-1.073385
1776733179.950853,-0.054860,-1.081633
1776733179.970842,-0.058198,-1.089775
1776733179.990823,-0.061631,-1.097852
1776733180.010550,-0.065113,-1.105760
1776733180.030542,-0.068732,-1.113700
1776733180.050733,-0.072479,-1.121638
1776733180.070568,-0.076245,-1.129349
1776733180.090550,-0.080121,-1.137025
1776733180.110524,-0.084075,-1.144598
1776733180.130872,0.260000,-1.156393
1776733180.151004,0.260000,-1.123732
1776733180.170643,0.260000,-1.111247
1776733180.190443,0.260000,-1.118005
1776733180.210463,0.260000,-1.124710
1776733180.230543,0.260000,-1.131300
1776733180.251697,0.260000,-1.138088
1776733180.271458,0.260000,-1.144281
1776733180.290575,0.260000,-1.150129
1776733180.311354,0.260000,-1.156320
1776733180.330532,0.260000,-1.161875
1776733180.350629,0.260000,-1.167527
1776733180.370536,0.260000,-1.172949
1776733180.390939,0.260000,-1.178317
1776733180.410522,0.260000,-1.183284
1776733180.430684,0.260000,-1.188201
1776733180.451081,0.260000,-1.192969
1776733180.470647,0.260000,-1.197340
1776733180.490476,0.260000,-1.201563
1776733180.510683,0.260000,-1.205648
1776733180.530608,0.260000,-1.209452
1776733180.550729,0.260000,-1.213065
1776733180.570673,0.260000,-1.216414
1776733180.590491,0.260000,-1.219508
1776733180.611269,0.260000,-1.222496
1776733180.630747,0.260000,-1.225056
1776733180.650480,0.260000,-1.227406
1776733180.670897,0.260000,-1.229577
1776733180.690567,0.260000,-1.231412
1776733180.710503,0.260000,-1.233013
1776733180.730745,0.260000,-1.234367
1776733180.750576,0.260000,-1.235425
1776733180.770590,0.260000,-1.236220
1776733180.790444,0.260000,-1.236735
1776733180.811206,0.260000,-1.195782
1776733180.830877,0.260000,-1.195761
1776733180.850706,0.260000,-1.195475
1776733180.870440,0.260000,-1.194924
1776733180.890759,0.260000,-1.194076
1776733180.911003,0.260000,-1.192947
1776733180.930835,0.260000,-1.191565
1776733180.950624,0.260000,-1.189911
1776733180.970662,0.260000,-1.187957
1776733180.990533,0.260000,-1.185739
1776733181.011356,0.260000,-1.183116
1776733181.030825,0.260000,-1.180386
1776733181.051275,0.260000,-1.177230
1776733181.072202,0.260000,-1.173695
1776733181.091172,0.260000,-1.170223
1776733181.112216,0.260000,-1.166074
1776733181.131200,0.260000,-1.162065
1776733181.150887,0.260000,-1.157641
1776733181.170939,0.260000,-1.152857
1776733181.190835,0.260000,-1.147835
1776733181.210518,0.260000,-1.142599
1776733181.230664,0.260000,-1.136966
1776733181.250617,0.260000,-1.131116
1776733181.270747,0.260000,-0.771678
1776733181.290557,0.260000,-0.769110
1776733181.310926,0.260000,-0.766357
1776733181.330517,0.260000,-0.763602
1776733181.351263,0.260000,-0.760574
1776733181.370521,0.260000,-0.757663
1776733181.390501,0.260000,-0.754543
1776733181.410556,0.260000,-0.751314
1776733181.431705,0.260000,-0.747804
1776733181.451847,0.260000,-0.744365
