time_s,linear_x,angular_z
1776916590.425644,-0.260000,-0.069838
1776916590.445282,-0.260000,-0.068050
1776916590.465180,-0.260000,-0.066255
1776916590.485513,-0.260000,-0.064440
1776916590.505519,-0.260000,-0.062673
1776916590.525369,-0.260000,-0.060937
1776916590.545222,-0.260000,-0.059218
1776916590.565734,-0.260000,-0.057462
1776916590.585601,-0.260000,-0.055779
1776916590.605149,-0.260000,-0.054141
1776916590.625877,-0.260000,-0.052423
1776916590.645553,-0.260000,-0.050811
1776916590.665237,-0.260000,-0.049216
1776916590.685609,-0.260000,-0.047584
1776916590.705943,-0.260000,-0.045975
1776916590.725568,-0.260000,-0.044440
1776916590.745206,-0.260000,-0.042922
1776916590.765538,-0.260000,-0.041370
1776916590.785511,-0.260000,-0.039864
1776916590.805715,-0.260000,-0.038360
1776916590.825207,-0.260000,-0.036927
1776916590.845210,-0.260000,-0.035475
1776916590.865752,-0.260000,-0.034005
1776916590.885498,-0.260000,-0.032609
1776916590.905535,-0.260000,-0.031213
1776916590.926287,-0.259734,-0.029787
1776916590.945436,-0.254475,-0.028489
1776916590.965643,-0.248911,-0.027138
1776916590.985726,-0.243368,-0.025815
1776916591.005546,-0.237884,-0.024528
1776916591.025858,-0.232251,-0.023229
1776916591.045684,-0.226740,-0.021980
1776916591.065240,-0.221291,-0.020767
1776916591.085850,-0.215535,-0.019507
1776916591.105248,-0.210106,-0.018341
1776916591.125160,-0.204521,-0.017162
1776916591.145972,-0.198671,-0.015950
1776916591.165953,-0.193042,-0.014806
1776916591.185231,-0.187600,-0.013720
1776916591.205719,-0.181804,-0.012586
1776916591.225435,-0.176215,-0.011513
1776916591.245799,-0.170431,-0.010425
1776916591.265565,-0.164806,-0.009387
1776916591.285161,-0.159218,-0.008377
1776916591.305577,-0.153385,-0.007343
1776916591.325878,-0.147574,-0.006335
1776916591.345760,-0.141873,-0.005367
1776916591.365216,-0.136284,-0.004437
1776916591.385512,-0.130443,-0.003487
1776916591.405366,-0.124719,-0.002576
1776916591.425453,-0.118918,-0.001673
1776916591.445569,-0.113098,-0.000787
1776916591.465622,-0.107288,0.000077
1776916591.485769,-0.101440,0.000926
1776916591.505407,-0.095731,0.001735
1776916591.525157,-0.089980,0.002531
1776916591.545799,-0.083961,0.003344
1776916591.565268,-0.078275,0.004092
1776916591.586047,-0.072197,0.004872
1776916591.605560,-0.066481,0.005586
1776916591.625634,-0.060592,0.006303
1776916591.645844,-0.054655,0.007005
1776916591.665802,-0.048784,0.007681
1776916591.686037,-0.042824,0.008348
1776916591.705747,-0.037010,0.008980
1776916591.726043,-0.031016,0.009613
1776916591.745718,-0.025198,0.010208
1776916591.765278,-0.019407,0.010783
1776916591.785523,-0.013406,0.011361
1776916591.805873,-0.007367,0.011923
1776916591.825651,-0.001490,0.012452
1776916591.845589,0.004440,0.012967
1776916591.865497,0.010368,0.013465
1776916591.885788,0.016417,0.013955
1776916591.905557,0.022316,0.014415
1776916591.925258,0.028200,0.014856
1776916591.945652,0.034298,0.015296
1776916591.965463,0.040227,0.015706
1776916591.985590,0.046257,0.016106
1776916592.006161,0.052425,0.016497
1776916592.025845,0.058332,0.016855
1776916592.045610,0.064268,0.017198
1776916592.065166,0.070147,0.017521
1776916592.086263,0.076494,0.017852
1776916592.105297,0.082225,0.018135
1776916592.125261,0.088240,0.018416
1776916592.145712,0.094406,0.018688
1776916592.165613,0.100411,0.018935
1776916592.185254,0.106341,0.019164
1776916592.205190,0.112364,0.019381
1776916592.225479,0.118498,0.019586
1776916592.245834,0.124655,0.019775
1776916592.265331,0.130556,0.019941
1776916592.285951,0.136801,0.020100
1776916592.305890,0.142842,0.020239
1776916592.326507,0.149092,0.020367
1776916592.345721,0.154919,0.020471
1776916592.365826,0.161019,0.020565
1776916592.385280,0.166924,0.020642
1776916592.405819,0.173158,0.020708
1776916592.425996,0.179287,0.020758
1776916592.445460,0.185201,0.020792
1776916592.465270,0.191222,0.020812
1776916592.485805,0.197466,0.020818
1776916592.505762,0.203535,0.020810
1776916592.525564,0.209559,0.020788
1776916592.545898,0.215745,0.020750
1776916592.565893,0.221830,0.020700
1776916592.585238,0.227717,0.020638
1776916592.605744,0.233959,0.020558
1776916592.625548,0.239988,0.020467
1776916592.645826,0.246161,0.020361
1776916592.665741,0.252225,0.020243
1776916592.685853,0.258348,0.020111
1776916592.705190,0.260000,0.019971
1776916592.726167,0.260000,0.019806
1776916592.745738,0.260000,0.019639
1776916592.765339,0.260000,0.019459
1776916592.785860,0.260000,0.019258
1776916592.805487,0.260000,0.019054
1776916592.825763,0.260000,0.018830
1776916592.845671,0.260000,0.018598
1776916592.865880,0.260000,0.018350
1776916592.885406,0.260000,0.018099
1776916592.905752,0.260000,0.017825
1776916592.925586,0.260000,0.017546
1776916592.946042,0.260000,0.017247
1776916592.965230,0.260000,0.016955
1776916592.985459,0.260000,0.016636
1776916593.005171,0.260000,0.016314
1776916593.025251,0.260000,0.015975
1776916593.045214,0.260000,0.015627
1776916593.065470,0.260000,0.015263
1776916593.085580,0.260000,0.014890
1776916593.105808,0.260000,0.014504
1776916593.126165,0.260000,0.014105
1776916593.145230,0.260000,0.013721
1776916593.166286,0.260000,0.013286
1776916593.185883,0.260000,0.012871
1776916593.205675,0.260000,0.012443
1776916593.225961,0.260000,0.011993
1776916593.245266,0.260000,0.011556
