time_s,x,y,yaw_rad
1776918070.306305,3.705000,7.875000,-1.570005
1776918070.378720,3.705001,7.875000,-1.570005
1776918071.869532,3.705001,7.875000,-1.570005
1776918071.870840,3.705001,7.875000,-1.570005
1776918072.535621,3.705001,7.875000,-1.570005
1776918072.776168,3.705001,7.875000,-1.570005
1776918072.825752,3.705001,7.875000,-1.570005
1776918072.827250,3.705001,7.875000,-1.570005
1776918072.847901,3.705001,7.875000,-1.570005
1776918072.849739,3.705001,7.875000,-1.570005
1776918072.851340,3.705001,7.875000,-1.570005
1776918072.852598,3.705001,7.875000,-1.570005
1776918073.597084,3.705001,7.875000,-1.570005
1776918073.701212,3.705001,7.875000,-1.570005
1776918073.716002,3.705001,7.875000,-1.570005
1776918073.796428,3.705001,7.875000,-1.570005
1776918073.797962,3.705001,7.875000,-1.570005
1776918073.800331,3.705001,7.875000,-1.570005
1776918073.803964,3.705001,7.875000,-1.570005
1776918073.805627,3.705001,7.875000,-1.570005
1776918074.891383,3.705001,7.875000,-1.570005
1776918075.090814,3.705001,7.875000,-1.570005
1776918075.105039,3.705001,7.875000,-1.570005
1776918075.114453,3.705001,7.875000,-1.570005
1776918075.116898,3.705001,7.875000,-1.570005
1776918075.133828,3.705001,7.875000,-1.570005
1776918076.231630,3.705001,7.875000,-1.570005
1776918076.245961,3.705001,7.875000,-1.570005
1776918076.250311,3.705001,7.875000,-1.570005
1776918076.252115,3.705001,7.875000,-1.570005
1776918076.275924,3.705001,7.875000,-1.570005
1776918076.277189,3.705001,7.875000,-1.570005
1776918076.286473,3.705001,7.875000,-1.570005
1776918076.287969,3.705001,7.875000,-1.570005
1776918076.347039,3.705001,7.875000,-1.570005
1776918076.348686,3.705001,7.875000,-1.570005
1776918076.352405,3.705001,7.875000,-1.570005
1776918076.353863,3.705001,7.875000,-1.570005
1776918076.355270,3.705001,7.875000,-1.570005
1776918076.356585,3.705001,7.875000,-1.570005
1776918076.357959,3.705001,7.875000,-1.570005
1776918076.704044,3.705001,7.875000,-1.570005
1776918076.705637,3.705001,7.875000,-1.570005
1776918076.709077,3.705001,7.875000,-1.570005
1776918076.710522,3.705001,7.875000,-1.570005
1776918076.711816,3.705001,7.875000,-1.570005
1776918076.713220,3.705001,7.875000,-1.570005
1776918076.714436,3.705001,7.875000,-1.570005
1776918076.734645,3.705001,7.875000,-1.570005
1776918076.735765,3.705001,7.875000,-1.570005
1776918076.743550,3.705001,7.875000,-1.570005
1776918076.744816,3.705001,7.875000,-1.570005
1776918076.745785,3.705001,7.875000,-1.570005
1776918076.757048,3.705001,7.875000,-1.570005
1776918076.757939,3.705001,7.875000,-1.570005
1776918076.758557,3.705001,7.875000,-1.570005
1776918076.759155,3.705001,7.875000,-1.570005
1776918076.759756,3.705001,7.875000,-1.570005
1776918076.760474,3.705001,7.875000,-1.570005
1776918076.922220,3.705001,7.875000,-1.570005
1776918076.923454,3.705001,7.875000,-1.570005
1776918076.941571,3.705001,7.875000,-1.570005
1776918076.945871,3.705001,7.875000,-1.570005
1776918076.946985,3.705001,7.875000,-1.570005
1776918076.949601,3.705001,7.875000,-1.570005
1776918076.984594,3.705001,7.875000,-1.570005
1776918077.033523,3.705001,7.875000,-1.570005
1776918077.106845,3.705001,7.875000,-1.570005
1776918077.128481,3.705001,7.875000,-1.570005
1776918077.178338,3.705001,7.875000,-1.570005
1776918077.227422,3.705001,7.875000,-1.570005
1776918077.278744,3.705001,7.875000,-1.570005
1776918077.331151,3.705001,7.875000,-1.570005
1776918077.383685,3.705001,7.875000,-1.570005
