time_s,x,y,yaw_rad
1776915966.359385,3.705000,0.875000,1.569539
1776915966.361235,3.705000,0.875000,1.569513
1776915967.050968,3.705000,0.875000,1.569481
1776915967.170472,3.705000,0.875000,1.569471
1776915967.172312,3.705000,0.875000,1.569556
1776915967.174016,3.705000,0.875000,1.569497
1776915967.175628,3.705000,0.875000,1.569531
1776915967.177321,3.705000,0.875000,1.569514
1776915967.178956,3.705000,0.875000,1.569576
1776915967.180276,3.705000,0.875000,1.569588
1776915967.181813,3.705000,0.875000,1.569541
1776915967.183329,3.705000,0.875000,1.569526
1776915967.580008,3.705000,0.875000,1.569451
1776915967.583823,3.705000,0.875000,1.569463
1776915967.586395,3.705000,0.875000,1.569509
1776915968.084824,3.705000,0.875000,1.569537
1776915968.087117,3.705000,0.875000,1.569522
1776915968.088892,3.705000,0.875000,1.569624
1776915968.508975,3.705000,0.875000,1.569585
1776915968.969265,3.705000,0.875000,1.569475
1776915968.970634,3.705000,0.875000,1.569478
1776915968.971673,3.705000,0.875000,1.569405
1776915969.499040,3.705000,0.875000,1.569473
1776915969.500664,3.705000,0.875000,1.569422
1776915969.502637,3.705000,0.875000,1.569529
1776915969.504111,3.705000,0.875000,1.569463
1776915969.506233,3.705000,0.875000,1.569581
1776915969.507673,3.705000,0.875000,1.569488
1776915969.958108,3.704930,0.876314,1.677371
1776915970.256002,3.704136,0.880330,1.883326
1776915970.257712,3.702322,0.884611,2.100203
1776915970.259203,3.701394,0.886091,2.161946
1776915970.260976,3.700717,0.887038,2.220910
1776915970.262516,3.699919,0.887988,2.317209
1776915971.382217,3.690418,0.894144,2.819942
1776915971.384256,3.685689,0.895462,2.927725
1776915971.386127,3.680605,0.896188,3.047032
1776915971.553474,3.724367,0.899676,-3.032223
1776915972.262658,3.788403,0.909279,-2.953707
1776915972.264241,3.818766,0.915910,-2.901996
1776915972.265797,3.828738,0.918390,-2.893583
1776915972.723395,3.930359,0.948142,-2.834933
1776915972.724962,3.940585,0.951396,-2.832091
1776915973.040418,3.980629,0.964117,-2.837011
1776915973.319779,3.999684,0.970092,-2.836951
1776915973.321970,4.007632,0.972578,-2.839887
1776915973.897251,4.067149,0.990783,-2.846059
1776915973.898775,4.094660,0.999052,-2.853965
1776915973.900163,4.110843,1.003862,-2.851427
1776915973.901571,4.122512,1.007333,-2.853639
1776915974.302569,4.204828,1.031274,-2.860578
1776915974.305799,4.216182,1.034562,-2.858917
1776915974.309096,4.223766,1.036762,-2.859579
1776915974.457337,4.251820,1.044895,-2.858853
1776915974.549251,4.271615,1.050607,-2.863308
1776915974.660261,4.279647,1.052899,-2.863961
1776915974.663385,4.287701,1.055206,-2.861379
1776915974.665437,4.299520,1.058613,-2.860423
1776915974.667563,4.307521,1.060923,-2.860568
1776915974.870251,4.327675,1.066671,-2.865096
1776915974.871493,4.335616,1.068911,-2.868243
1776915974.872634,4.343638,1.071146,-2.871452
1776915974.873863,4.355930,1.074555,-2.870714
1776915975.531654,4.400073,1.086999,-2.864296
1776915975.533334,4.411928,1.090375,-2.863966
1776915975.535078,4.419811,1.092634,-2.861056
1776915976.973961,4.495026,1.114706,-2.850399
1776915977.229677,4.724965,1.190992,-2.434173
1776915977.620476,4.743712,1.213417,-2.070016
1776915977.680008,4.748228,1.222700,-1.967575
1776915977.682023,4.749660,1.226515,-1.892298
1776915977.683913,4.751471,1.232472,-1.839364
1776915978.072585,4.751679,1.256949,-1.402649
1776915978.099757,4.750468,1.263108,-1.350636
1776915978.101327,4.749456,1.267186,-1.304563
1776915978.102581,4.748219,1.271439,-1.270887
1776915978.103677,4.745886,1.278878,-1.262786
1776915978.149897,4.744221,1.284085,-1.259897
1776915978.151033,4.742455,1.289633,-1.265491
1776915978.152323,4.739797,1.298136,-1.270081
1776915978.390916,4.738016,1.303970,-1.278945
