time_s,linear_x,angular_z
1776913604.496845,0.000000,0.000000
1776913604.516684,0.000000,0.000000
1776913604.536553,0.000000,0.000000
1776913604.556811,0.000000,0.000000
1776913604.576151,0.000000,0.000000
1776913604.596355,0.000000,0.000000
1776913604.617276,0.000000,0.000000
1776913604.636684,0.000000,0.000000
1776913604.656868,0.000000,0.000000
1776913612.176891,0.000389,0.383123
1776913612.197148,0.000957,0.401466
1776913612.217432,0.001523,0.419587
1776913612.237206,0.002072,0.437025
1776913612.257123,0.002621,0.454375
1776913612.277192,0.003172,0.471652
1776913612.297551,0.003726,0.488979
1776913612.317307,0.004261,0.505613
1776913612.337337,0.004799,0.522307
1776913612.357825,0.005346,0.539404
1776913612.377901,0.005878,0.555661
1776913612.396764,0.006374,0.570969
1776913612.417385,0.006913,0.587581
1776913612.437310,0.007430,0.603521
1776913612.458449,0.007974,0.620326
1776913612.477710,0.008466,0.635556
1776913612.496737,0.008948,0.650533
1776913612.517200,0.009464,0.666580
1776913612.537262,0.009965,0.682263
1776913612.557105,0.010456,0.697737
1776913612.576602,0.010936,0.712918
1776913612.596198,0.011415,0.728209
1776913612.616658,0.011911,0.744126
1776913612.637153,0.012404,0.760082
1776913612.657884,0.012899,0.776247
1776913612.678224,0.013380,0.792145
1776913612.696239,0.013804,0.806206
1776913612.717033,0.014290,0.822566
1776913612.737406,0.014763,0.838671
1776913612.757077,0.015216,0.854302
1776913612.777031,0.015673,0.870252
1776913612.797196,0.016132,0.886478
1776913612.818366,0.016611,0.903642
1776913612.836547,0.017020,0.918498
1776913612.857083,0.017479,0.935419
1776913612.877195,0.017927,0.952146
1776913612.897037,0.018366,0.968810
1776913612.917219,0.018811,0.985935
1776913612.936865,0.019244,1.002900
1776913612.957638,0.019698,1.020923
1776913612.977219,0.020125,1.038116
1776913612.996222,0.020538,1.055001
1776913613.016643,0.020981,1.073374
1776913613.036448,0.021409,1.091429
1776913613.057195,0.021857,1.110604
1776913613.077259,0.022290,1.129411
1776913613.097087,0.022718,1.148261
1776913613.117394,0.023155,1.167849
1776913613.136553,0.023567,1.186516
1776913613.157239,0.024013,1.207067
1776913613.176767,0.024435,1.226767
1776913613.197029,0.024873,1.247522
1776913613.216945,0.025306,1.268246
1776913613.237078,0.025744,1.289530
1776913613.259309,0.026229,1.313431
1776913613.277240,0.026623,1.333024
1776913613.297102,0.027060,1.355059
1776913613.317110,0.027504,1.377619
1776913613.336332,0.027933,1.399697
1776913613.357133,0.028400,1.423923
1776913613.377196,0.028853,1.447685
