time_s,linear_x,angular_z
1776732027.473722,-0.003925,-0.217856
1776732027.492175,-0.010683,-0.218186
1776732027.512500,-0.017448,-0.218480
1776732027.531976,-0.023259,-0.218705
1776732027.552077,-0.028564,-0.218891
1776732027.572056,-0.033134,-0.219040
1776732027.592117,-0.037014,-0.219167
1776732027.611954,-0.040148,-0.219281
1776732027.631842,-0.042584,-0.219395
1776732027.652285,-0.044347,-0.219525
1776732027.672005,-0.045334,-0.219674
1776732027.692028,-0.045613,-0.219861
1776732027.712014,-0.045163,-0.220096
1776732027.731935,-0.043986,-0.220390
1776732027.752082,-0.042054,-0.220759
1776732027.772068,-0.039396,-0.221210
1776732027.792055,-0.035998,-0.221757
1776732027.811985,-0.031870,-0.222409
1776732027.832014,-0.026975,-0.223184
1776732027.852468,-0.021200,-0.224112
1776732027.873645,-0.014394,-0.225232
1776732027.892122,-0.007766,-0.226351
1776732027.912289,0.000203,-0.227032
1776732027.932073,0.008768,-0.226273
1776732027.952044,0.018166,-0.225306
1776732027.972145,0.028389,-0.224117
1776732027.992567,0.039562,-0.222678
1776732028.012067,0.050971,-0.221075
1776732028.032248,0.064603,-0.218350
1776732028.052114,0.077816,-0.217031
1776732028.072580,0.092225,-0.216840
1776732028.092140,0.106753,-0.216773
1776732028.112117,0.122355,-0.216707
1776732028.132441,0.139021,-0.216644
1776732028.152408,0.156174,-0.216588
1776732028.172478,0.175088,-0.216414
1776732028.192223,0.193658,-0.216327
1776732028.212034,0.213058,-0.216244
1776732028.232020,0.233406,-0.216164
1776732028.252053,0.254587,-0.216090
1776732028.272047,0.277396,0.122096
1776732028.292023,0.300000,0.122163
1776732028.312043,0.300000,0.122204
1776732028.332063,0.300000,0.123285
1776732028.352081,0.300000,0.123471
1776732028.372266,0.300000,0.123649
1776732028.392043,0.300000,0.123815
1776732028.412235,0.300000,0.123976
1776732028.432081,0.300000,0.124124
1776732028.452036,0.300000,0.124264
1776732028.472045,0.300000,0.126862
1776732028.492096,0.300000,0.127263
1776732028.512070,0.300000,0.127665
1776732028.532079,0.300000,0.128071
1776732028.552367,0.300000,0.130517
1776732028.572198,0.300000,0.131095
1776732028.592124,0.300000,0.131680
1776732028.612116,0.300000,0.132268
1776732028.632056,0.300000,0.132853
1776732028.652141,0.300000,0.133440
1776732028.672547,0.300000,0.134031
1776732028.692405,0.300000,0.140810
1776732028.712112,0.300000,0.141697
1776732028.732031,0.300000,0.142574
1776732028.751967,0.300000,0.143428
1776732028.772011,0.300000,0.144258
1776732028.792374,0.300000,0.153246
1776732028.812020,0.300000,0.154282
1776732028.832150,0.300000,0.155282
1776732028.851981,0.300000,0.156198
1776732028.872023,0.300000,0.157047
1776732028.892001,0.300000,0.157809
1776732028.912066,0.300000,0.158482
1776732028.932076,0.300000,0.169547
1776732028.952110,0.300000,0.170156
1776732028.972087,0.300000,0.170615
1776732028.992108,0.300000,0.170918
1776732029.012191,0.300000,0.171056
1776732029.032062,0.300000,0.175900
1776732029.052082,0.300000,0.175662
1776732029.072006,0.300000,0.137946
1776732029.092024,0.300000,0.138781
1776732029.112049,0.300000,0.139611
1776732029.131982,0.300000,0.146349
1776732029.151964,0.300000,0.147249
1776732029.172358,0.300000,0.148163
1776732029.192193,0.300000,0.149047
1776732029.212123,0.300000,0.154724
1776732029.232664,0.300000,0.155694
1776732029.252088,0.300000,0.156607
1776732029.272413,0.300000,0.157559
1776732029.292301,0.300000,0.158638
1776732029.312182,0.300000,0.159567
1776732029.332187,0.300000,0.160501
1776732029.352131,0.300000,0.161432
1776732029.372331,0.300000,0.162376
1776732029.392156,0.300000,0.163302
1776732029.412133,0.300000,0.164238
1776732029.432116,0.300000,0.165176
1776732029.452121,0.300000,0.166118
1776732029.472126,0.300000,0.167064
1776732029.492042,0.300000,0.168010
1776732029.512069,0.300000,0.168966
1776732029.533130,0.300000,0.181352
1776732029.552086,0.300000,0.182384
1776732029.572103,0.300000,0.183482
1776732029.592071,0.300000,0.184584
1776732029.612088,0.300000,0.185698
1776732029.632037,0.300000,0.189802
1776732029.652084,0.300000,0.190973
1776732029.672157,0.300000,0.192156
1776732029.692209,0.300000,0.193351
1776732029.712519,0.300000,0.194721
1776732029.732087,0.300000,0.195916
1776732029.752133,0.300000,0.197154
1776732029.772062,0.300000,0.198400
1776732029.792067,0.300000,0.199668
1776732029.812077,0.300000,0.199620
1776732029.832085,0.300000,0.200906
1776732029.852120,0.300000,0.202213
1776732029.872116,0.300000,0.176769
1776732029.892085,0.300000,0.177441
1776732029.912118,0.300000,0.178121
1776732029.932157,0.300000,0.178807
1776732029.952146,0.300000,0.173201
1776732029.972410,0.300000,0.173863
1776732029.992187,0.300000,0.174519
1776732030.012089,0.300000,0.175190
1776732030.032166,0.300000,0.171101
1776732030.052155,0.300000,0.171760
1776732030.072160,0.300000,0.172433
1776732030.092388,0.300000,0.173128
1776732030.111995,0.300000,0.170373
1776732030.132183,0.300000,0.171069
1776732030.152393,0.300000,0.171783
1776732030.172080,0.300000,0.172497
1776732030.191979,0.300000,0.173237
1776732030.212405,0.300000,0.168819
1776732030.232042,0.300000,0.169540
1776732030.252155,0.300000,0.170300
1776732030.272536,0.300000,0.171093
1776732030.292095,0.300000,0.171876
1776732030.312077,0.300000,0.167795
1776732030.332015,0.300000,0.168589
1776732030.352181,0.300000,0.169416
1776732030.372306,0.300000,0.170267
1776732030.392144,0.300000,0.171132
1776732030.411991,0.300000,0.172023
1776732030.432034,0.300000,0.172950
1776732030.451995,0.300000,0.173902
1776732030.472129,0.300000,0.174891
1776732030.492007,0.300000,0.167522
1776732030.512148,0.300000,0.168468
1776732030.532200,0.300000,0.169438
1776732030.552185,0.300000,0.170434
1776732030.572359,0.300000,0.171471
1776732030.592006,0.300000,0.172511
1776732030.611978,0.300000,0.173599
1776732030.631962,0.300000,0.174721
1776732030.652045,0.300000,0.150422
1776732030.672074,0.300000,0.151175
1776732030.692484,0.300000,0.151947
1776732030.712140,0.300000,0.152696
1776732030.732155,0.300000,0.153464
1776732030.752286,0.300000,0.154242
1776732030.772117,0.300000,0.155013
1776732030.792027,0.300000,0.155793
1776732030.812201,0.300000,0.156588
1776732030.832289,0.300000,0.157386
1776732030.852369,0.300000,0.158188
1776732030.871966,0.300000,-1.738154
1776732030.892003,0.300000,-1.739759
1776732030.912007,0.300000,-1.741426
1776732030.932011,0.300000,-1.743157
1776732030.951993,0.300000,-1.744953
1776732030.971977,0.300000,-1.746814
1776732030.991980,0.300000,-1.748743
1776732031.012081,0.300000,-1.750749
1776732031.031971,0.300000,-1.752801
1776732031.051961,0.300000,-1.754930
1776732031.071961,0.300000,-1.757128
1776732031.091998,0.300000,-1.759400
1776732031.111932,0.300000,-1.761727
1776732031.131890,0.300000,-1.764127
1776732031.152058,0.300000,-1.766622
1776732031.171955,0.300000,-1.769154
1776732031.191997,0.300000,-1.771774
1776732031.211967,0.300000,-1.774456
1776732031.232017,0.300000,-1.777220
1776732031.251988,0.300000,-0.014008
1776732031.271984,0.300000,-0.013397
1776732031.291967,0.300000,-0.012788
1776732031.312010,0.300000,-0.012179
1776732031.332082,0.300000,-0.011570
1776732031.351982,0.300000,-0.010968
1776732031.372109,0.300000,-0.018355
1776732031.392056,0.300000,-0.017819
1776732031.412004,0.300000,-0.017286
1776732031.432025,0.300000,-0.016752
1776732031.452039,0.300000,-0.041095
1776732031.472042,0.300000,-0.040532
1776732031.492026,0.300000,-0.039969
1776732031.512028,0.300000,-0.039404
1776732031.531957,0.300000,-0.038840
1776732031.552017,0.300000,-0.038272
1776732031.572051,0.300000,-0.037704
1776732031.592099,0.300000,-0.037134
1776732031.611995,0.300000,-0.036569
1776732031.631969,0.300000,-0.036001
1776732031.652019,0.300000,-0.035430
1776732031.672005,0.300000,-0.034860
1776732031.692014,0.300000,-0.034290
1776732031.712020,0.300000,-0.033719
1776732031.732662,0.300000,-0.033130
1776732031.751971,0.300000,-0.032579
1776732031.772003,0.300000,-0.032007
1776732031.792135,0.300000,-0.031433
