time_s,x,y,yaw_rad
1776928007.118499,3.704998,7.874949,-1.539661
1776928007.120572,3.704998,7.874949,-1.539667
1776928007.309151,3.704998,7.874949,-1.539656
1776928007.310127,3.704998,7.874975,-1.539672
1776928007.311067,3.704998,7.874975,-1.539664
1776928007.311972,3.704998,7.874949,-1.539668
1776928007.312807,3.704998,7.874975,-1.539663
1776928007.313572,3.704998,7.874949,-1.539664
1776928007.314281,3.704998,7.874949,-1.539664
1776928007.315020,3.704998,7.874975,-1.539661
1776928007.324655,3.704998,7.874949,-1.539670
1776928007.325462,3.704998,7.874975,-1.539666
1776928007.400874,3.704998,7.874975,-1.539656
1776928007.527153,3.704998,7.874975,-1.539666
1776928007.528907,3.704998,7.874975,-1.539664
1776928007.540111,3.704998,7.874949,-1.539657
1776928007.707067,3.704998,7.874949,-1.539659
1776928007.708239,3.704998,7.874975,-1.539665
1776928007.711401,3.704998,7.874949,-1.539660
1776928007.734303,3.704998,7.874975,-1.539660
1776928007.952582,3.704998,7.874975,-1.539660
1776928007.954000,3.704998,7.874975,-1.539658
1776928007.955556,3.704998,7.874975,-1.539660
1776928007.956619,3.704998,7.874949,-1.539658
1776928007.987520,3.704998,7.874949,-1.539655
1776928008.026605,3.704998,7.874975,-1.539665
1776928008.136831,3.704998,7.874949,-1.539651
1776928008.139563,3.704998,7.874949,-1.539666
1776928008.180019,3.704998,7.874949,-1.539655
1776928008.226096,3.704998,7.874949,-1.539651
1776928008.285721,3.704998,7.874949,-1.539659
1776928008.338988,3.704998,7.874949,-1.539665
1776928008.384002,3.704998,7.874975,-1.539660
1776928008.430371,3.704998,7.874975,-1.539658
1776928008.474993,3.704998,7.874975,-1.539652
1776928008.526451,3.704998,7.874949,-1.539661
1776928008.583519,3.704998,7.874975,-1.539652
1776928008.624155,3.704998,7.874949,-1.539652
1776928008.684150,3.704998,7.874949,-1.539659
1776928008.726594,3.704998,7.874975,-1.539658
1776928008.784312,3.704998,7.874975,-1.539657
1776928008.832692,3.704998,7.874949,-1.539659
1776928008.879713,3.704998,7.874949,-1.539657
1776928008.922918,3.704998,7.874949,-1.539657
1776928008.985784,3.704998,7.874975,-1.539657
1776928009.028823,3.704998,7.874975,-1.539654
1776928009.078018,3.704998,7.874975,-1.539659
1776928009.123299,3.704998,7.874949,-1.539657
1776928009.179593,3.704998,7.874949,-1.539656
1776928009.225350,3.704998,7.874949,-1.539658
1776928009.285555,3.704998,7.874949,-1.539661
1776928009.327410,3.704998,7.874949,-1.539669
1776928009.376564,3.704998,7.874975,-1.539667
1776928009.432297,3.704998,7.874949,-1.539660
1776928009.474800,3.704998,7.874975,-1.539665
1776928009.523887,3.704998,7.874975,-1.539669
1776928009.581666,3.704998,7.874949,-1.539664
1776928009.626072,3.704998,7.874949,-1.539660
1776928009.675083,3.704998,7.874975,-1.539661
1776928009.731501,3.704998,7.874975,-1.539658
1776928009.776971,3.704998,7.874975,-1.539656
1776928009.822927,3.704998,7.874949,-1.539649
1776928009.877919,3.704998,7.874949,-1.539662
1776928009.922987,3.704998,7.874949,-1.539657
1776928009.985148,3.704998,7.874949,-1.539660
1776928010.024984,3.704998,7.874975,-1.539657
1776928010.085231,3.704998,7.874975,-1.539661
1776928010.130554,3.704998,7.874949,-1.539660
1776928010.176507,3.704998,7.874949,-1.539660
1776928010.223083,3.704998,7.874975,-1.539659
1776928010.280955,3.704998,7.874949,-1.539651
1776928010.322825,3.704998,7.874975,-1.539658
1776928010.385570,3.705002,7.874848,-1.539130
1776928010.429852,3.705119,7.871180,-1.538482
1776928010.479778,3.705296,7.865792,-1.537515
1776928010.523249,3.705564,7.857773,-1.537308
1776928010.583117,3.705895,7.847629,-1.539014
1776928010.632000,3.706400,7.831463,-1.540072
1776928010.674354,3.706729,7.820584,-1.541147
1776928010.723559,3.707049,7.809705,-1.541576
1776928010.785880,3.707367,7.798877,-1.541257
1776928010.824122,3.707853,7.782534,-1.540899
1776928010.878256,3.708182,7.771604,-1.540497
1776928010.939493,3.708515,7.760599,-1.540600
1776928010.983393,3.709004,7.744256,-1.541226
1776928011.024067,3.709328,7.733225,-1.541607
1776928011.079306,3.709651,7.722118,-1.541761
1776928011.133239,3.709966,7.711189,-1.542285
1776928011.185630,3.710430,7.694743,-1.542848
1776928011.223824,3.710735,7.683788,-1.543148
1776928011.286769,3.711039,7.672782,-1.543228
1776928011.332354,3.711337,7.661801,-1.544143
1776928011.382958,3.711777,7.645153,-1.544608
1776928011.423716,3.712061,7.634247,-1.544904
1776928011.487125,3.712345,7.623241,-1.544945
1776928011.531632,3.712774,7.606795,-1.544523
1776928011.576755,3.713062,7.595915,-1.544120
1776928011.623088,3.713354,7.585035,-1.543784
1776928011.683029,3.713654,7.574105,-1.542945
1776928011.726840,3.714116,7.557736,-1.542236
1776928011.774611,3.714428,7.546755,-1.542510
1776928011.823916,3.714740,7.535749,-1.542532
1776928011.884349,3.715052,7.524794,-1.542008
1776928011.924258,3.715531,7.508273,-1.541617
1776928011.974676,3.715856,7.497243,-1.541034
1776928012.039783,3.716186,7.486288,-1.540468
1776928012.082444,3.716688,7.469869,-1.539883
1776928012.124419,3.717033,7.458864,-1.539155
1776928012.175390,3.717385,7.447784,-1.538849
1776928012.234017,3.717741,7.436729,-1.538336
1776928012.279979,3.718275,7.420438,-1.537738
1776928012.332531,3.718638,7.409509,-1.537399
1776928012.385987,3.719015,7.398531,-1.535566
1776928012.461965,3.719559,7.383228,-1.534951
1776928012.485817,3.719936,7.372933,-1.533422
1776928012.530960,3.720511,7.357707,-1.532759
1776928012.577746,3.720934,7.346654,-1.532314
1776928012.623414,3.721357,7.335804,-1.531375
1776928012.684312,3.721790,7.324853,-1.531116
1776928012.725813,3.722452,7.308339,-1.530319
1776928012.780884,3.722900,7.297414,-1.529434
1776928012.827004,3.723355,7.286388,-1.529520
1776928012.886864,3.723814,7.275438,-1.528295
1776928012.925390,3.724515,7.259026,-1.527981
1776928012.977576,3.724987,7.248001,-1.528038
1776928013.044201,3.725468,7.236976,-1.526335
1776928013.077947,3.726196,7.220565,-1.526554
1776928013.163566,3.726626,7.210881,-1.526336
1776928013.185688,3.727123,7.199907,-1.524763
1776928013.226662,3.727886,7.183422,-1.524354
1776928013.360143,3.728368,7.173132,-1.523525
1776928013.364458,3.728860,7.162817,-1.522894
1776928013.382282,3.729655,7.146435,-1.521627
1776928013.490530,3.730199,7.135438,-1.521138
1776928013.491770,3.730746,7.124492,-1.520684
1776928013.526918,3.731305,7.113496,-1.519301
1776928013.583810,3.732106,7.097748,-1.520626
1776928013.646326,3.732628,7.087181,-1.522216
1776928013.683547,3.733392,7.071533,-1.521839
1776928013.722657,3.733931,7.060586,-1.521287
1776928013.777613,3.734403,7.049688,-1.533725
1776928013.837898,3.734576,7.038856,-1.575999
1776928013.881942,3.734312,7.022837,-1.598534
1776928013.926609,3.733885,7.012265,-1.623896
1776928013.973982,3.733169,7.001583,-1.651556
1776928014.032685,3.732101,6.991006,-1.691250
1776928014.080683,3.729969,6.975204,-1.718558
1776928014.125840,3.728269,6.964659,-1.742730
1776928014.183275,3.726338,6.954205,-1.764214
1776928014.230747,3.724271,6.943829,-1.770586
1776928014.277715,3.721168,6.928111,-1.760866
1776928014.324069,3.719139,6.917495,-1.758430
1776928014.384912,3.717091,6.906703,-1.758105
1776928014.430166,3.714020,6.890489,-1.757894
1776928014.475925,3.711980,6.879721,-1.758113
1776928014.524342,3.709927,6.868904,-1.758648
1776928014.583103,3.707884,6.858162,-1.758865
1776928014.625455,3.704801,6.842002,-1.759774
1776928014.677746,3.702732,6.831213,-1.760710
1776928014.722790,3.700637,6.820327,-1.761131
1776928014.782812,3.698559,6.809566,-1.761974
1776928014.822700,3.695406,6.793290,-1.762379
1776928014.877005,3.693303,6.782457,-1.762660
1776928014.935040,3.691215,6.771724,-1.763109
1776928014.982686,3.688058,6.755501,-1.762968
1776928015.023199,3.685962,6.744717,-1.762439
1776928015.086274,3.683895,6.734058,-1.762246
1776928015.131807,3.681794,6.723224,-1.762478
1776928015.178402,3.678785,6.707694,-1.761938
1776928015.240190,3.676923,6.698051,-1.761148
1776928015.282855,3.673796,6.681796,-1.760546
1776928015.325644,3.671720,6.670983,-1.760296
1776928015.386302,3.669661,6.660219,-1.759272
1776928015.424690,3.666805,6.645226,-1.758796
1776928015.486083,3.664873,6.635056,-1.758250
1776928015.533068,3.663051,6.625432,-1.757696
1776928015.579817,3.660026,6.609389,-1.756613
1776928015.623132,3.658217,6.599737,-1.755582
1776928015.682874,3.656209,6.588937,-1.753520
1776928015.723665,3.653259,6.572906,-1.752135
1776928015.786001,3.651520,6.563369,-1.750041
1776928015.831922,3.648650,6.547452,-1.748352
1776928015.877042,3.646753,6.536838,-1.746960
1776928015.923546,3.644862,6.526172,-1.745651
1776928015.982900,3.642992,6.515527,-1.743626
1776928016.023342,3.640302,6.500067,-1.742574
1776928016.083306,3.638533,6.489841,-1.741630
1776928016.133582,3.636685,6.479064,-1.739518
1776928016.181927,3.633969,6.463069,-1.738486
1776928016.223753,3.632165,6.452362,-1.737030
1776928016.284367,3.630386,6.441701,-1.735134
1776928016.348680,3.628613,6.430938,-1.733121
1776928016.382586,3.626009,6.414924,-1.730788
1776928016.436582,3.624295,6.404227,-1.728663
1776928016.486943,3.621937,6.389302,-1.726301
1776928016.523589,3.620267,6.378573,-1.724181
1776928016.575983,3.618637,6.367966,-1.722319
1776928016.633978,3.617034,6.357354,-1.719094
1776928016.681273,3.614677,6.341456,-1.716896
1776928016.727316,3.613119,6.330787,-1.714670
1776928016.787238,3.611601,6.320214,-1.712154
1776928016.831219,3.610087,6.309513,-1.710415
1776928016.879829,3.607843,6.293470,-1.709208
1776928016.922750,3.606348,6.282690,-1.707962
1776928016.986036,3.604861,6.271883,-1.707031
1776928017.030782,3.602669,6.255858,-1.706491
1776928017.077672,3.601226,6.245250,-1.705389
1776928017.123445,3.599782,6.234513,-1.703725
1776928017.183521,3.598349,6.223750,-1.702470
