time_s,linear_x,angular_z
1776731144.214857,-0.000133,-0.568505
1776731144.235268,-0.005277,-0.572874
1776731144.255036,-0.010201,-0.576567
1776731144.275041,-0.015123,-0.579788
1776731144.296182,-0.020254,-0.582668
1776731144.314335,-0.024599,-0.584736
1776731144.336044,-0.029719,-0.586753
1776731144.355152,-0.034154,-0.588146
1776731144.375001,-0.038688,-0.589243
1776731144.395463,-0.043283,-0.590031
1776731144.414602,-0.047505,-0.590483
1776731144.434558,-0.051828,-0.590684
1776731144.454882,-0.056147,-0.590637
1776731144.474865,-0.060308,-0.590373
1776731144.494226,-0.064258,-0.589936
1776731144.514215,-0.068252,-0.589326
1776731144.534645,-0.072244,-0.588563
1776731144.554618,-0.076059,-0.587708
1776731144.574439,-0.079757,-0.586780
1776731144.595537,-0.083598,-0.585732
1776731144.615074,-0.087067,-0.584732
1776731144.634459,-0.090426,-0.583735
1776731144.654685,-0.093842,-0.582714
1776731144.674839,-0.097156,-0.581740
1776731144.694954,-0.100376,-0.580834
1776731144.714585,-0.103434,-0.580035
1776731144.734380,-0.106434,-0.579337
1776731144.755705,-0.109573,-0.578729
1776731144.774786,-0.112301,-0.578498
1776731144.794534,-0.115047,-0.579121
1776731144.814555,-0.117750,-0.579776
1776731144.834311,-0.120340,-0.580447
1776731144.854908,-0.122961,-0.581174
1776731144.874392,-0.125366,-0.581889
1776731144.894668,-0.127796,-0.582663
1776731144.914371,-0.130087,-0.583445
1776731144.934243,-0.132331,-0.584265
1776731144.954528,-0.134555,-0.585137
1776731144.974736,-0.136705,-0.586487
1776731144.994957,-0.138794,-0.588919
1776731145.014603,-0.140768,-0.591618
1776731145.034428,-0.142705,-0.594688
1776731145.054368,-0.144602,-0.598137
1776731145.074358,-0.146455,-0.601967
1776731145.094665,-0.148291,-0.606250
1776731145.114547,-0.150045,-0.610833
1776731145.134754,-0.151789,-0.615894
1776731145.154569,-0.153463,-0.621257
1776731145.174328,-0.155101,-0.627006
1776731145.194345,-0.156732,-0.633242
1776731145.214496,-0.158348,-0.639944
1776731145.234701,-0.159946,-0.647094
1776731145.255307,-0.161557,-0.654832
1776731145.274368,-0.163034,-0.662392
1776731145.294672,-0.164597,-0.670871
1776731145.314304,-0.166102,-0.679489
1776731145.334334,-0.167634,-0.688705
1776731145.354296,-0.169163,-0.698313
1776731145.374300,-0.170699,-0.708365
1776731145.394757,-0.172279,-0.719079
1776731145.414413,-0.173809,-0.729784
1776731145.434306,-0.175375,-0.741023
1776731145.454443,-0.176979,-0.752812
1776731145.474742,-0.178622,-0.765106
1776731145.494622,-0.180259,-0.777541
1776731145.514763,-0.181949,-0.790531
1776731145.534420,-0.183634,-0.803580
1776731145.554405,-0.185385,-0.817216
1776731145.574894,-0.187226,-0.831572
1776731145.594710,-0.189053,-0.845809
1776731145.614292,-0.190906,-0.849903
1776731145.634354,-0.192859,-0.843509
1776731145.654351,-0.194863,-0.836888
1776731145.674325,-0.196926,-0.830042
1776731145.694941,-0.199122,-0.822747
1776731145.714742,-0.201297,-0.815534
1776731145.734323,-0.203518,-0.808217
1776731145.754424,-0.205872,-0.800530
1776731145.775277,-0.208396,-0.792384
1776731145.794322,-0.210777,-0.784805
1776731145.814629,-0.213398,-0.776593
1776731145.834423,-0.216038,-0.768475
1776731145.854724,-0.218836,-0.760049
1776731145.874363,-0.221632,-0.751815
1776731145.894341,-0.224569,-0.743373
1776731145.914212,-0.227584,-0.734927
1776731145.934325,-0.230735,-0.726343
1776731145.954716,-0.234032,-0.717622
1776731145.974278,-0.237295,-0.712569
1776731145.995110,-0.240880,-0.717461
1776731146.014353,-0.244293,-0.722066
1776731146.034294,-0.247934,-0.726925
1776731146.054336,-0.251703,-0.731896
1776731146.074417,-0.255590,-0.736963
1776731146.094914,-0.259673,-0.742223
1776731146.114768,-0.260000,-0.747402
1776731146.134280,-0.260000,-0.752570
1776731146.154483,-0.260000,-0.758001
1776731146.174320,-0.260000,-0.763411
1776731146.194494,-0.260000,-0.768991
1776731146.214332,-0.260000,-0.774551
1776731146.234316,-0.260000,-0.780224
1776731146.254920,-0.260000,-0.786146
1776731146.275444,-0.260000,-0.792116
1776731146.294925,-0.260000,-0.797846
1776731146.314690,-0.260000,-0.803721
1776731146.334399,-0.260000,-0.809636
1776731146.354768,-0.260000,-0.815808
1776731146.374381,-0.260000,-0.821804
1776731146.394743,-0.260000,-0.828081
1776731146.414334,-0.260000,-0.834167
1776731146.434271,-0.260000,-0.840405
1776731146.454310,-0.260000,-0.846716
1776731146.474840,-0.260000,-0.853221
1776731146.494329,-0.260000,-0.859436
1776731146.514853,-0.260000,-0.866006
1776731146.534660,-0.260000,-0.872375
1776731146.554312,-0.260000,-0.878717
1776731146.574341,-0.260000,-0.885199
1776731146.594814,-0.260000,-0.891842
1776731146.614434,-0.260000,-0.898219
1776731146.634455,-0.260000,-0.904734
1776731146.654358,-0.260000,-0.911214
1776731146.674290,-0.260000,-0.917703
1776731146.694636,-0.260000,-0.924321
1776731146.714491,-0.260000,-0.930770
1776731146.734363,-0.260000,-0.937211
1776731146.754726,-0.260000,-0.943791
1776731146.774480,-0.260000,-0.950152
1776731146.795977,-0.260000,-0.957044
1776731146.814332,-0.260000,-0.962898
1776731146.834305,-0.260000,-0.969233
1776731146.854276,-0.260000,-0.975525
