time_s,x,y,yaw_rad
1776925192.891272,3.705000,7.875000,-1.570000
1776925193.228160,3.705000,7.875000,-1.570000
1776925193.230272,3.705000,7.875000,-1.570000
1776925193.231529,3.705000,7.875000,-1.570000
1776925193.233162,3.705000,7.875000,-1.570000
1776925193.235009,3.705000,7.875000,-1.570000
1776925193.237447,3.705000,7.875000,-1.570000
1776925193.527372,3.705000,7.875000,-1.570000
1776925193.557099,3.705000,7.875000,-1.570000
1776925193.795998,3.705000,7.875000,-1.570000
1776925193.826897,3.705000,7.875000,-1.570000
1776925194.058247,3.705000,7.875000,-1.570000
1776925194.059237,3.705000,7.875000,-1.570000
1776925194.375809,3.705000,7.875000,-1.570000
1776925194.376938,3.705000,7.875000,-1.569999
1776925194.990373,3.705000,7.875000,-1.569999
1776925196.397305,3.705000,7.875000,-1.569999
1776925196.398676,3.705000,7.875000,-1.569999
1776925196.399779,3.705000,7.875000,-1.569999
1776925196.850539,3.705000,7.875000,-1.569999
1776925196.852043,3.705000,7.875000,-1.569999
1776925196.853676,3.705000,7.875000,-1.569999
1776925196.926677,3.705000,7.875000,-1.569999
1776925196.942381,3.705000,7.875000,-1.569999
1776925198.462285,3.705000,7.875000,-1.569999
1776925199.235300,3.705000,7.875000,-1.569999
1776925199.236525,3.705000,7.875000,-1.569999
1776925199.237446,3.705000,7.875000,-1.569999
1776925199.248681,3.705000,7.875000,-1.569999
1776925199.815585,3.705000,7.875000,-1.569999
1776925199.940989,3.705000,7.875000,-1.569999
1776925201.534823,3.705000,7.875000,-1.569998
1776925201.536771,3.705000,7.875000,-1.569999
1776925201.566396,3.705000,7.875000,-1.569999
1776925201.569332,3.705000,7.875000,-1.569999
1776925201.571155,3.705000,7.875000,-1.569999
1776925201.693649,3.705000,7.875000,-1.570000
1776925204.305741,3.705000,7.875000,-1.569999
1776925204.334990,3.705000,7.875000,-1.569999
1776925205.114719,3.705000,7.875000,-1.569999
1776925205.175527,3.705000,7.875000,-1.569999
1776925205.536872,3.705000,7.875000,-1.569999
1776925205.538960,3.705000,7.875000,-1.569999
1776925205.540282,3.705000,7.875000,-1.569999
1776925206.006254,3.705000,7.875000,-1.570000
1776925206.605541,3.705000,7.875000,-1.570000
1776925206.608705,3.705000,7.875000,-1.570000
1776925206.655350,3.705000,7.875000,-1.570000
1776925206.968549,3.705000,7.875000,-1.570000
1776925207.226104,3.705000,7.875000,-1.570000
1776925207.241453,3.705000,7.875000,-1.570000
1776925207.335284,3.705000,7.875000,-1.570000
1776925207.412093,3.704959,7.871633,-1.570271
1776925207.438572,3.704920,7.865575,-1.569947
1776925207.880671,3.705054,7.834788,-1.570613
1776925207.881821,3.705012,7.804692,-1.570917
1776925207.882921,3.704855,7.783989,-1.571928
1776925207.945863,3.704843,7.725658,-1.571487
1776925208.321676,3.704553,7.695847,-1.571843
1776925208.355224,3.704513,7.676449,-1.573101
1776925208.356751,3.704371,7.661994,-1.573032
1776925208.475242,3.704754,7.573183,-1.568630
1776925208.797547,3.705087,7.539521,-1.566578
1776925208.799330,3.705147,7.523912,-1.564542
1776925208.842521,3.706130,7.445728,-1.556216
1776925209.494772,3.706621,7.416205,-1.556314
1776925209.495755,3.706906,7.401006,-1.556314
1776925209.496512,3.707094,7.386694,-1.555952
1776925209.497255,3.707331,7.372446,-1.555957
1776925209.535027,3.707467,7.357710,-1.555322
1776925209.542496,3.707788,7.342646,-1.555084
1776925209.589430,3.707996,7.327457,-1.554757
1776925209.591066,3.708262,7.312536,-1.555783
1776925209.593014,3.708451,7.293666,-1.560802
1776925209.594749,3.708510,7.278855,-1.566523
1776925209.596390,3.708545,7.264718,-1.574511
1776925209.597720,3.708408,7.251002,-1.582413
1776925209.670027,3.708262,7.237105,-1.591299
1776925209.671543,3.707910,7.222970,-1.599766
1776925209.672544,3.707391,7.208697,-1.607521
1776925209.702795,3.706686,7.189778,-1.618282
1776925209.749238,3.705935,7.175813,-1.625785
1776925209.787917,3.705134,7.161692,-1.632716
1776925209.839665,3.704378,7.148217,-1.640269
1776925209.905860,3.703259,7.134325,-1.645554
1776925210.104218,3.702543,7.121328,-1.639547
1776925210.109959,3.702075,7.109479,-1.617692
1776925210.111552,3.701874,7.098367,-1.585499
1776925210.112915,3.701970,7.087568,-1.548627
1776925210.143435,3.702651,7.073280,-1.501242
1776925210.191803,3.703646,7.062507,-1.466471
1776925210.400197,3.705015,7.051295,-1.432148
1776925210.401105,3.706766,7.039558,-1.401074
1776925210.401928,3.708918,7.027462,-1.384873
1776925210.404697,3.711018,7.015471,-1.388862
1776925210.443209,3.712983,7.003876,-1.412411
1776925210.513885,3.714876,6.989913,-1.462136
1776925210.540717,3.715793,6.980181,-1.506152
1776925210.693111,3.716450,6.969771,-1.551431
1776925210.694777,3.716616,6.959631,-1.594703
1776925210.696403,3.716577,6.950574,-1.643967
1776925210.865425,3.715492,6.942148,-1.698287
1776925210.895440,3.714167,6.933688,-1.752444
1776925210.925067,3.709563,6.914224,-1.876893
1776925210.954214,3.706794,6.905691,-1.929159
1776925211.002408,3.703421,6.897359,-1.980517
1776925211.056220,3.699665,6.889002,-2.033600
1776925211.088453,3.695106,6.879627,-2.074563
1776925211.162264,3.689426,6.869221,-2.104499
1776925211.208089,3.683255,6.859020,-2.130594
1776925211.342925,3.660966,6.826205,-2.225721
1776925211.390419,3.653932,6.817200,-2.252719
1776925211.437068,3.646755,6.808547,-2.276174
1776925211.501255,3.640055,6.800170,-2.284379
1776925211.572479,3.633440,6.791996,-2.274594
1776925211.654521,3.621844,6.777141,-2.213310
1776925211.702132,3.615966,6.768026,-2.143984
1776925211.887454,3.607718,6.753802,-2.023625
1776925211.889984,3.604079,6.746094,-1.969529
1776925211.968147,3.600885,6.738136,-1.917935
1776925212.019814,3.596060,6.721575,-1.809523
1776925212.385349,3.594221,6.713573,-1.754244
1776925212.387357,3.592904,6.705015,-1.701148
1776925212.389258,3.591650,6.693419,-1.629823
1776925212.390936,3.591502,6.685061,-1.578228
1776925212.392669,3.591517,6.676496,-1.524016
1776925212.394963,3.592027,6.668051,-1.469830
1776925212.396741,3.593150,6.659277,-1.416603
1776925212.398455,3.594632,6.650848,-1.363143
1776925212.441519,3.596764,6.642396,-1.309343
1776925212.495271,3.599025,6.634362,-1.255784
1776925212.567838,3.603061,6.623095,-1.191496
1776925212.592800,3.606470,6.614522,-1.167791
1776925212.638971,3.609753,6.606300,-1.165358
1776925212.764750,3.616243,6.589366,-1.216310
1776925212.939570,3.621484,6.572440,-1.331976
1776925212.940498,3.623402,6.563971,-1.392385
1776925212.959072,3.625279,6.552600,-1.467417
1776925213.021137,3.625948,6.543725,-1.520438
1776925213.600529,3.597127,6.441439,-2.160850
1776925213.692167,3.584272,6.423204,-2.226789
1776925213.795624,3.568796,6.404226,-2.310274
1776925213.866299,3.561372,6.396312,-2.341694
1776925213.888066,3.552858,6.387344,-2.363614
1776925214.115399,3.514851,6.350555,-2.425471
1776925214.378271,3.472121,6.314477,-2.497360
1776925214.379517,3.461721,6.306423,-2.514633
1776925214.392766,3.451078,6.298553,-2.530068
1776925214.826232,3.400719,6.263650,-2.521269
1776925214.828223,3.393698,6.258207,-2.479477
1776925214.976497,3.387066,6.252782,-2.424053
1776925214.978543,3.381344,6.247054,-2.363807
1776925214.980974,3.375348,6.240882,-2.305005
1776925214.982077,3.369765,6.234509,-2.248547
1776925215.391093,3.334965,6.151250,-1.680695
1776925215.456542,3.334168,6.142478,-1.626355
1776925215.829599,3.334236,6.125160,-1.519661
1776925215.831289,3.334939,6.116534,-1.466008
1776925215.834829,3.336102,6.108072,-1.411498
1776925215.836622,3.337607,6.099733,-1.357457
1776925215.838009,3.340299,6.088582,-1.287097
1776925215.839286,3.342957,6.080215,-1.235035
1776925215.841817,3.345877,6.072512,-1.181087
1776925215.897328,3.349418,6.064484,-1.126989
1776925215.971985,3.353271,6.056548,-1.072135
1776925215.990862,3.357363,6.049136,-1.019334
1776925216.474177,3.374170,6.026384,-0.840134
1776925216.480243,3.379994,6.020054,-0.786669
1776925216.481227,3.386510,6.013898,-0.734683
1776925216.482213,3.393134,6.007817,-0.701091
1776925216.483132,3.399945,6.001739,-0.695628
1776925216.486578,3.406635,5.995874,-0.708236
1776925216.487429,3.413341,5.989824,-0.738495
1776925216.490144,3.420095,5.983099,-0.782364
1776925216.602583,3.427494,5.975391,-0.829619
1776925216.604641,3.437285,5.964428,-0.887061
1776925216.667720,3.443958,5.956019,-0.928123
1776925216.692537,3.449334,5.948553,-0.976830
1776925216.740345,3.453919,5.941363,-1.028102
1776925217.145892,3.478201,5.879025,-1.385368
1776925217.490166,3.480663,5.860094,-1.486644
1776925217.510886,3.481676,5.850351,-1.529614
1776925218.415099,3.428767,5.676692,-2.236841
1776925218.415896,3.427257,5.675075,-2.249504
1776925218.476711,3.424103,5.671600,-2.267811
1776925218.533705,3.420311,5.666949,-2.285588
1776925218.896393,3.344646,5.586666,-2.335706
1776925218.965456,3.331505,5.573094,-2.330572
1776925219.043761,3.321334,5.562301,-2.328891
1776925219.091176,3.301003,5.540954,-2.325940
1776925219.266623,3.280807,5.519467,-2.320757
1776925219.717378,3.227898,5.461231,-2.307431
1776925219.719423,3.218205,5.450461,-2.305545
1776925219.720798,3.208427,5.439563,-2.302326
1776925219.776013,3.192446,5.420740,-2.267801
1776925219.777253,3.178932,5.402680,-2.172776
1776925219.939919,3.164043,5.374274,-1.943458
1776925219.994657,3.161073,5.366108,-1.890975
1776925220.142869,3.154746,5.338515,-1.707624
1776925220.206445,3.153431,5.329405,-1.656267
1776925221.537279,3.265332,5.067719,-0.832404
1776925221.539680,3.282198,5.050368,-0.784899
1776925221.845162,3.340737,5.001044,-0.631290
1776925222.092444,3.391637,4.968776,-0.510870
1776925222.297313,3.416611,4.955561,-0.454302
1776925222.299041,3.427175,4.950613,-0.431590
1776925222.310353,3.437691,4.945806,-0.420476
1776925222.500634,3.447690,4.941169,-0.429299
1776925222.501670,3.456865,4.936881,-0.453459
1776925222.502692,3.465548,4.932441,-0.491732
1776925222.503562,3.473320,4.927923,-0.542617
1776925222.825671,3.502665,4.904902,-0.793811
1776925222.827465,3.508755,4.898605,-0.847165
1776925222.829392,3.514508,4.891561,-0.901259
1776925222.898993,3.524682,4.877636,-1.009196
1776925223.019670,3.530432,4.867701,-1.079921
1776925223.021654,3.534434,4.859690,-1.132190
1776925223.165761,3.543711,4.835912,-1.284993
1776925223.327766,3.546547,4.826077,-1.325773
1776925223.329385,3.549270,4.815522,-1.364331
1776925223.330823,3.551301,4.805418,-1.401807
1776925223.341392,3.553101,4.795102,-1.440848
1776925223.389696,3.554787,4.781066,-1.495073
1776925223.472021,3.555571,4.770361,-1.535134
1776925223.491324,3.555858,4.759170,-1.564534
1776925223.539006,3.556030,4.746635,-1.584464
1776925223.617430,3.555936,4.733054,-1.593924
1776925223.652937,3.555822,4.717607,-1.594240
1776925223.691579,3.555657,4.702285,-1.588211
1776925223.741208,3.555739,4.688369,-1.580862
1776925223.789847,3.555813,4.669682,-1.567272
1776925223.837204,3.556224,4.655861,-1.559252
1776925223.888375,3.556658,4.641930,-1.550918
1776925223.937093,3.557140,4.628175,-1.543328
1776925223.987998,3.557778,4.613963,-1.537057
1776925224.043201,3.558429,4.598910,-1.531406
1776925224.089662,3.559226,4.584201,-1.527190
1776925224.139798,3.560257,4.565033,-1.522239
1776925224.187703,3.561064,4.549691,-1.519931
1776925224.238902,3.561928,4.534868,-1.519124
1776925224.287508,3.562701,4.520353,-1.518045
1776925224.337328,3.563548,4.505951,-1.517134
1776925224.391798,3.564388,4.491345,-1.516257
1776925224.441426,3.565187,4.476439,-1.516257
1776925224.490729,3.565851,4.461941,-1.515629
1776925224.536696,3.566894,4.443069,-1.515722
1776925224.588631,3.567622,4.428414,-1.515363
1776925224.637927,3.568497,4.413139,-1.515048
1776925224.688033,3.569299,4.398113,-1.514363
1776925224.737344,3.570111,4.384154,-1.513277
1776925224.976131,3.573640,4.324977,-1.512331
1776925225.392610,3.580881,4.182883,-1.517407
