time_s,linear_x,angular_z
1776925653.982579,0.300000,-0.043904
1776925654.002616,0.300000,-0.043008
1776925654.022625,0.300000,-0.042111
1776925654.043140,0.300000,-0.041190
1776925654.062625,0.300000,-0.040315
1776925654.082662,0.300000,-0.039413
1776925654.102713,0.300000,-0.038510
1776925654.122500,0.300000,-0.037619
1776925654.142583,0.300000,-0.036715
1776925654.162572,0.300000,-0.035816
1776925654.183160,0.300000,-0.034890
1776925654.202701,0.300000,-0.034012
1776925654.222654,0.300000,-0.033118
1776925654.242887,0.300000,-0.032213
1776925654.262650,0.300000,-0.031331
1776925654.282464,0.300000,-0.030449
1776925654.302547,0.300000,-0.029558
1776925654.323421,0.300000,-0.028635
1776925654.342426,0.300000,-0.027798
1776925654.362999,0.300000,-0.026896
1776925654.382573,0.300000,-0.026042
1776925654.402586,0.300000,-0.025173
1776925654.422548,0.300000,-0.024311
1776925654.442799,0.300000,-0.023442
1776925654.462632,0.300000,-0.022596
1776925654.482637,0.300000,-0.021749
1776925654.502647,0.300000,-0.020908
1776925654.522757,0.300000,-0.020070
1776925654.542602,0.300000,-0.019249
1776925654.562912,0.300000,-0.018416
1776925654.582609,0.300000,-0.017616
1776925654.602676,0.300000,-0.016809
1776925654.622566,0.300000,-0.016016
1776925654.642521,0.300000,-0.015230
1776925654.662618,0.300000,-0.014448
1776925654.682714,0.300000,-0.013674
1776925654.702461,0.300000,-0.021637
1776925654.722515,0.300000,-0.020878
1776925654.743042,0.300000,-0.020103
1776925654.762595,0.300000,-0.019369
1776925654.782918,0.300000,-0.018608
1776925654.802524,0.300000,-0.017879
1776925654.822636,0.300000,-0.017134
1776925654.843959,0.300000,-0.016348
1776925654.862464,0.300000,-0.015670
1776925654.882906,0.300000,-0.014926
1776925654.902755,0.300000,-0.014208
1776925654.922466,0.300000,-0.013499
1776925654.942436,0.300000,-0.012786
1776925654.962630,0.300000,-0.012070
1776925654.982600,0.300000,-0.011367
1776925655.002620,0.300000,-0.010668
1776925655.022505,0.300000,-0.009979
1776925655.042483,0.300000,-0.009292
1776925655.062531,0.300000,-0.008610
1776925655.082739,0.300000,-0.007928
1776925655.102651,0.300000,-0.007263
1776925655.122483,0.300000,-0.006606
1776925655.142588,0.300000,-0.005948
1776925655.162472,0.300000,-0.005304
1776925655.182579,0.300000,-0.004659
1776925655.202492,0.300000,-0.004029
1776925655.222646,0.300000,-0.003398
1776925655.242602,0.300000,-0.002781
1776925655.262615,0.300000,-0.002170
1776925655.282823,0.300000,-0.001562
1776925655.302678,0.300000,-0.000972
1776925655.322815,0.300000,-0.000382
1776925655.342869,0.300000,0.000196
1776925655.362614,0.300000,0.000756
1776925655.382643,0.300000,0.001316
1776925655.402613,0.300000,0.001865
1776925655.422463,0.300000,0.002401
1776925655.442978,0.300000,0.002946
1776925655.462483,0.300000,0.003454
1776925655.482502,0.300000,0.003965
1776925655.502499,0.300000,0.000734
1776925655.522488,0.300000,0.001228
1776925655.542620,0.300000,0.001717
1776925655.562575,0.300000,0.002194
1776925655.582540,0.300000,0.002665
1776925655.602512,0.300000,0.003128
1776925655.622571,0.300000,0.003585
1776925655.642475,0.300000,0.004032
1776925655.662526,0.300000,0.004474
1776925655.682666,0.300000,0.004910
1776925655.702359,0.300000,0.005329
1776925655.722629,0.300000,0.005753
1776925655.742532,0.300000,0.006161
1776925655.762496,0.300000,0.006563
1776925655.782447,0.300000,0.006957
1776925655.802295,0.300000,0.007341
1776925655.822637,0.300000,0.007727
1776925655.842431,0.300000,0.008095
1776925655.862706,0.300000,0.008463
1776925655.882489,0.300000,0.008815
1776925655.902704,0.300000,0.009167
1776925655.922672,0.300000,0.009506
1776925655.942868,0.300000,0.009841
1776925655.963123,0.300000,0.010169
1776925655.982602,0.300000,0.010477
1776925656.002525,0.300000,0.010784
1776925656.022542,0.300000,0.011084
1776925656.042510,0.300000,0.011375
1776925656.062497,0.300000,0.011659
1776925656.082706,0.300000,0.011937
1776925656.103249,0.300000,0.012212
1776925656.122627,0.300000,0.012463
1776925656.142560,0.300000,0.012713
1776925656.162548,0.300000,0.012955
1776925656.182612,0.300000,0.013191
1776925656.202842,0.300000,0.013420
1776925656.222497,0.300000,0.013634
1776925656.242380,0.300000,0.013842
1776925656.262527,0.300000,0.014045
1776925656.282579,0.300000,0.014238
1776925656.302634,0.300000,0.015493
1776925656.322543,0.300000,0.015668
1776925656.342456,0.300000,0.015833
1776925656.362531,0.300000,0.015990
1776925656.382455,0.300000,0.016137
1776925656.402554,0.300000,0.016276
1776925656.422493,0.300000,0.016405
1776925656.442454,0.300000,0.016525
1776925656.462452,0.300000,0.016637
1776925656.482486,0.300000,0.016741
1776925656.502674,0.300000,0.016837
1776925656.522584,0.300000,0.016923
1776925656.542645,0.300000,0.017001
1776925656.562931,0.300000,0.017073
1776925656.582741,0.300000,0.017134
1776925656.602698,0.300000,0.017188
1776925656.622434,0.300000,0.017234
1776925656.642586,0.300000,0.017273
1776925656.662605,0.300000,0.017304
1776925656.682585,0.300000,0.017327
1776925656.702589,0.300000,0.017343
1776925656.722596,0.300000,0.017352
1776925656.742487,0.300000,0.017353
1776925656.762674,0.300000,0.017348
1776925656.782618,0.300000,0.017335
1776925656.802696,0.300000,0.017316
1776925656.822657,0.300000,0.017289
1776925656.842563,0.300000,0.017257
1776925656.862687,0.300000,0.017217
1776925656.883402,0.300000,0.017169
1776925656.902667,0.300000,0.017119
1776925656.922626,0.300000,0.017060
1776925656.942673,0.300000,0.016995
1776925656.962595,0.300000,0.016925
1776925656.982736,0.300000,0.016848
1776925657.002640,0.300000,0.016766
1776925657.022593,0.300000,0.016678
1776925657.042660,0.300000,0.016584
1776925657.062565,0.300000,0.016485
1776925657.082601,0.300000,0.016380
1776925657.102859,0.300000,0.020781
1776925657.123226,0.300000,0.020659
1776925657.142836,0.300000,0.020533
1776925657.162700,0.300000,0.020397
1776925657.182716,0.300000,0.020252
1776925657.202641,0.300000,0.020098
1776925657.223590,0.300000,0.019929
1776925657.242755,0.300000,0.019766
1776925657.262548,0.300000,0.019590
1776925657.282549,0.300000,0.019405
1776925657.302629,0.300000,0.019212
1776925657.322480,0.300000,0.019014
1776925657.342655,0.300000,0.018805
1776925657.362598,0.300000,0.018593
1776925657.382621,0.300000,0.018373
1776925657.403263,0.300000,0.018139
1776925657.422513,0.300000,0.017915
1776925657.442471,0.300000,0.017677
1776925657.462596,0.300000,0.017431
1776925657.482669,0.300000,0.017179
