time_s,linear_x,angular_z
1776928010.264239,0.002236,0.144400
1776928010.284306,0.004621,0.150995
1776928010.304439,0.007074,0.157211
1776928010.324326,0.009556,0.162812
1776928010.346593,0.012404,0.168802
1776928010.364513,0.014748,0.173289
1776928010.384417,0.017407,0.177904
1776928010.404347,0.020126,0.182154
1776928010.424332,0.022909,0.185311
1776928010.444345,0.025753,0.188871
1776928010.464392,0.028508,0.188601
1776928010.484357,0.031457,0.191570
1776928010.504383,0.034213,0.187953
1776928010.524370,0.037276,0.190485
1776928010.544353,0.040394,0.192669
1776928010.564320,0.043022,0.179781
1776928010.584732,0.046320,0.182022
1776928010.604297,0.048192,0.173390
1776928010.624462,0.051561,0.175466
1776928010.644323,0.054931,0.177179
1776928010.664537,0.057314,0.167490
1776928010.684511,0.060813,0.169210
1776928010.704398,0.064347,0.170598
1776928010.724720,0.066588,0.159933
1776928010.744512,0.070212,0.161491
1776928010.764334,0.073892,0.162734
1776928010.784479,0.074608,0.158131
1776928010.804590,0.078446,0.159236
1776928010.824689,0.079850,0.153026
1776928010.844363,0.083707,0.154204
1776928010.864488,0.082993,0.151872
1776928010.884483,0.087014,0.152860
1776928010.904378,0.087531,0.151298
1776928010.924429,0.091662,0.152060
1776928010.944253,0.095794,0.152506
1776928010.964437,0.095925,0.151352
1776928010.984337,0.100170,0.151676
1776928011.004830,0.097985,0.151588
1776928011.024780,0.102336,0.152074
1776928011.044580,0.106699,0.152570
1776928011.064339,0.106261,0.152711
1776928011.084377,0.110771,0.153196
1776928011.104998,0.115458,0.153707
1776928011.124371,0.112125,0.153952
1776928011.144304,0.116745,0.154442
1776928011.164372,0.115717,0.154691
1776928011.184457,0.120462,0.155175
1776928011.204314,0.125195,0.155664
1776928011.224367,0.123863,0.155774
1776928011.244362,0.128717,0.156240
1776928011.264369,0.124291,0.156442
1776928011.284331,0.129223,0.156890
1776928011.304428,0.127561,0.156920
1776928011.324858,0.132696,0.157334
1776928011.344466,0.137664,0.157738
1776928011.364438,0.135693,0.157807
1776928011.384974,0.140980,0.158197
1776928011.404336,0.135173,0.158256
1776928011.424743,0.140509,0.158609
1776928011.444325,0.145666,0.158954
1776928011.464637,0.143805,0.158737
1776928011.484582,0.149138,0.159015
1776928011.504356,0.142787,0.159025
1776928011.524336,0.148205,0.159269
1776928011.544220,0.153633,0.159514
1776928011.564280,0.151273,0.159260
1776928011.584426,0.156849,0.159435
1776928011.604374,0.162405,0.159611
1776928011.624695,0.160122,0.159380
1776928011.644454,0.165697,0.159502
1776928011.664392,0.158771,0.159309
1776928011.684460,0.164502,0.159385
1776928011.704421,0.170237,0.159462
1776928011.724449,0.167058,0.159131
1776928011.744968,0.173022,0.159148
1776928011.764276,0.165010,0.158894
1776928011.784517,0.170960,0.158865
1776928011.804426,0.167144,0.158555
1776928011.825117,0.173293,0.158468
