time_s,linear_x,angular_z
1776918458.205410,-0.004679,-0.572324
1776918458.225073,-0.009584,-0.576064
1776918458.244896,-0.014470,-0.579326
1776918458.265044,-0.019370,-0.582151
1776918458.285520,-0.024281,-0.584546
1776918458.304936,-0.028869,-0.586404
1776918458.325451,-0.033642,-0.587961
1776918458.345212,-0.038165,-0.589097
1776918458.365327,-0.042692,-0.589916
1776918458.384864,-0.047012,-0.590414
1776918458.404970,-0.051377,-0.590649
1776918458.424965,-0.055636,-0.590633
1776918458.445038,-0.059826,-0.590395
1776918458.465086,-0.063926,-0.589964
1776918458.485047,-0.067922,-0.589370
1776918458.505187,-0.071866,-0.588632
1776918458.525169,-0.075691,-0.587789
1776918458.545307,-0.079457,-0.586855
1776918458.565006,-0.083054,-0.585883
1776918458.584836,-0.086589,-0.584872
1776918458.604894,-0.090075,-0.583842
1776918458.625416,-0.093550,-0.582804
1776918458.646241,-0.096982,-0.581794
1776918458.666596,-0.100245,-0.580874
1776918458.686192,-0.103301,-0.580074
1776918458.706730,-0.106417,-0.579346
1776918458.725063,-0.109122,-0.578813
1776918458.745953,-0.112119,-0.578455
1776918458.765544,-0.114848,-0.579071
1776918458.785512,-0.117551,-0.579722
1776918458.805553,-0.120184,-0.580401
1776918458.825268,-0.122699,-0.581095
1776918458.845181,-0.125165,-0.581823
1776918458.864956,-0.127542,-0.582574
1776918458.885368,-0.129922,-0.583381
1776918458.905048,-0.132150,-0.584191
1776918458.925355,-0.134381,-0.585060
1776918458.944914,-0.136469,-0.586218
1776918458.965300,-0.138582,-0.588629
1776918458.985101,-0.140577,-0.591310
1776918459.004976,-0.142524,-0.594350
1776918459.025476,-0.144479,-0.597861
1776918459.045910,-0.146376,-0.601751
1776918459.065136,-0.148116,-0.605774
1776918459.085418,-0.149910,-0.610410
1776918459.105865,-0.151677,-0.615496
1776918459.125021,-0.153298,-0.620644
1776918459.145329,-0.154984,-0.626511
1776918459.165246,-0.156608,-0.632680
1776918459.185107,-0.158202,-0.639246
1776918459.205200,-0.159793,-0.646310
1776918459.225522,-0.161383,-0.653891
1776918459.245408,-0.162924,-0.661734
1776918459.265104,-0.164442,-0.669920
1776918459.284944,-0.165962,-0.678582
1776918459.305028,-0.167497,-0.687779
1776918459.324901,-0.169018,-0.697302
1776918459.345024,-0.170562,-0.707370
1776918459.365166,-0.172115,-0.717874
1776918459.385169,-0.173671,-0.728723
1776918459.405109,-0.175237,-0.739950
1776918459.425565,-0.176865,-0.751888
1776918459.444839,-0.178421,-0.763521
1776918459.465421,-0.180107,-0.776345
1776918459.484797,-0.181729,-0.788798
1776918459.504999,-0.183455,-0.802162
1776918459.525338,-0.185232,-0.816002
1776918459.544938,-0.186987,-0.829695
1776918459.564842,-0.188814,-0.843949
1776918459.585258,-0.190740,-0.850374
1776918459.605120,-0.192667,-0.844070
1776918459.625024,-0.194655,-0.837507
1776918459.645285,-0.196740,-0.830588
1776918459.665666,-0.198904,-0.823399
1776918459.685349,-0.201059,-0.816253
1776918459.706065,-0.203402,-0.808530
