time_s,linear_x,angular_z
1776918072.766993,-0.002562,-0.217785
1776918072.786589,-0.009837,-0.218146
1776918072.806204,-0.016459,-0.218439
1776918072.826900,-0.022724,-0.218685
1776918072.846141,-0.027880,-0.218868
1776918072.866046,-0.032531,-0.219021
1776918072.886138,-0.036517,-0.219150
1776918072.906465,-0.039820,-0.219268
1776918072.926181,-0.042319,-0.219380
1776918072.946309,-0.044151,-0.219506
1776918072.966205,-0.045243,-0.219652
1776918072.986127,-0.045618,-0.219833
1776918073.006127,-0.045266,-0.220061
1776918073.025998,-0.044130,-0.220141
1776918073.046154,-0.042300,-0.220489
1776918073.066139,-0.039744,-0.220913
1776918073.086093,-0.036454,-0.221426
1776918073.106206,-0.032387,-0.222046
1776918073.126060,-0.027476,-0.222353
1776918073.146090,-0.021930,-0.223168
1776918073.166131,-0.015626,-0.224116
1776918073.186141,-0.008577,-0.225207
1776918073.206005,-0.000559,-0.225135
1776918073.226033,0.008015,-0.224620
1776918073.246180,0.017409,-0.223918
1776918073.266264,0.027543,-0.223022
1776918073.286574,0.039288,-0.220771
1776918073.306307,0.050788,-0.219807
1776918073.326354,0.063237,-0.218621
1776918073.346164,0.076300,-0.217236
1776918073.366683,0.090628,-0.216836
1776918073.386278,0.105070,-0.216770
1776918073.406333,0.120620,-0.216706
1776918073.426231,0.138189,-0.216563
1776918073.446792,0.155804,-0.216472
1776918073.466044,0.173047,-0.216388
1776918073.486152,0.191828,-0.216302
1776918073.506636,0.211773,-0.216219
1776918073.526258,0.231649,-0.216145
1776918073.546213,0.252632,-0.216077
1776918073.566339,0.274879,0.122100
1776918073.586291,0.300000,0.122160
1776918073.606200,0.300000,0.123308
1776918073.626061,0.300000,0.123518
1776918073.646077,0.300000,0.123721
1776918073.666040,0.300000,0.123916
1776918073.686190,0.300000,0.124937
1776918073.706576,0.300000,0.125234
1776918073.726369,0.300000,0.125521
1776918073.746563,0.300000,0.125811
1776918073.766422,0.300000,0.126095
1776918073.786639,0.300000,0.126382
1776918073.807111,0.300000,0.126669
1776918073.826193,0.300000,0.129090
1776918073.846499,0.300000,0.129562
1776918073.866346,0.300000,0.130025
1776918073.886177,0.300000,0.130487
1776918073.906568,0.300000,0.132669
1776918073.926216,0.300000,0.133239
1776918073.946111,0.300000,0.133812
1776918073.966107,0.300000,0.134383
1776918073.986214,0.300000,0.134948
1776918074.006165,0.300000,0.135499
1776918074.026677,0.300000,0.143903
1776918074.046338,0.300000,0.144770
1776918074.066944,0.300000,0.145648
1776918074.086056,0.300000,0.146428
1776918074.106882,0.300000,0.154385
1776918074.126058,0.300000,0.155309
1776918074.146127,0.300000,0.156209
1776918074.166108,0.300000,0.157029
1776918074.186113,0.300000,0.157768
1776918074.206209,0.300000,0.165465
1776918074.226286,0.300000,0.166137
1776918074.246264,0.300000,0.166680
1776918074.266233,0.300000,0.167090
1776918074.286316,0.300000,0.168511
1776918074.306851,0.300000,0.168635
1776918074.326333,0.300000,0.168597
1776918074.346347,0.300000,0.168391
1776918074.366233,0.300000,0.130563
1776918074.386548,0.300000,0.131286
1776918074.406222,0.300000,0.131984
1776918074.426198,0.300000,0.143537
1776918074.446523,0.300000,0.144398
1776918074.466113,0.300000,0.145224
1776918074.486132,0.300000,0.146065
1776918074.506171,0.300000,0.146904
1776918074.526265,0.300000,0.147743
1776918074.546838,0.300000,0.154922
1776918074.566383,0.300000,0.155807
1776918074.586229,0.300000,0.156703
1776918074.606468,0.300000,0.157616
1776918074.626343,0.300000,0.156606
1776918074.646258,0.300000,0.157483
1776918074.666388,0.300000,0.158369
1776918074.686727,0.300000,0.159267
1776918074.706283,0.300000,0.164717
1776918074.726237,0.300000,0.165653
1776918074.746242,0.300000,0.166594
1776918074.766539,0.300000,0.167553
1776918074.786316,0.300000,0.168491
1776918074.806515,0.300000,0.179643
1776918074.826275,0.300000,0.180702
1776918074.846252,0.300000,0.181779
1776918074.866426,0.300000,0.182874
