time_s,linear_x,angular_z
1776732871.713624,0.000414,0.368507
1776732871.733611,0.000975,0.386703
1776732871.754699,0.001562,0.405637
1776732871.773589,0.002086,0.422380
1776732871.793418,0.002632,0.439744
1776732871.814377,0.003205,0.458145
1776732871.833574,0.003727,0.474616
1776732871.854001,0.004278,0.491897
1776732871.873559,0.004803,0.508274
1776732871.894034,0.005347,0.525298
1776732871.913561,0.005863,0.541346
1776732871.933794,0.006394,0.557839
1776732871.953541,0.006907,0.573810
1776732871.974828,0.007457,0.590906
1776732871.993829,0.007943,0.606070
1776732872.014096,0.008458,0.622157
1776732872.033622,0.008950,0.637582
1776732872.053657,0.009451,0.653346
1776732872.074744,0.009974,0.669883
1776732872.094481,0.010460,0.685321
1776732872.114001,0.010936,0.700564
1776732872.133540,0.011409,0.715643
1776732872.154088,0.011902,0.731671
1776732872.175010,0.012401,0.748002
1776732872.193558,0.012838,0.762338
1776732872.213886,0.013315,0.778261
1776732872.233548,0.013773,0.793706
1776732872.253911,0.014244,0.809897
1776732872.274501,0.014716,0.826203
1776732872.293880,0.015156,0.841405
1776732872.316024,0.015656,0.859139
1776732872.334079,0.016061,0.873693
1776732872.353457,0.016495,0.889623
1776732872.373978,0.016950,0.906407
1776732872.394164,0.017395,0.923060
1776732872.414341,0.017837,0.939859
1776732872.434771,0.018262,0.954970
1776732872.453698,0.018671,0.971044
1776732872.475068,0.019131,0.989390
1776732872.494830,0.019554,1.006552
1776732872.514517,0.019974,1.023849
1776732872.533996,0.020388,1.041168
1776732872.553554,0.020803,1.058773
1776732872.573828,0.021231,1.077261
1776732872.594043,0.021657,1.095945
1776732872.614172,0.022081,1.114810
1776732872.634116,0.022500,1.133769
1776732872.654087,0.022919,1.153026
1776732872.673849,0.023334,1.172363
1776732872.693784,0.023752,1.192159
1776732872.714086,0.024179,1.212630
1776732872.733552,0.024589,1.232561
1776732872.754624,0.025033,1.254479
1776732872.773887,0.025440,1.274836
1776732872.794282,0.025872,1.296732
1776732872.813717,0.026286,1.317932
1776732872.834460,0.026729,1.340928
1776732872.853529,0.027139,1.362414
1776732872.874138,0.027584,1.386012
1776732872.894176,0.028019,1.409341
1776732872.914066,0.028454,1.432880
1776732872.934248,0.028898,1.450063
1776732872.953915,0.029335,1.458775
1776732872.973881,0.029782,1.467115
1776732872.994160,0.030239,1.475059
1776732873.013887,0.030689,1.482269
1776732873.033930,0.031150,1.489065
1776732873.054596,0.031631,1.495505
1776732873.074220,0.032093,1.501082
1776732873.094197,0.032568,1.506214
1776732873.113685,0.033037,1.510684
1776732873.134062,0.033534,1.514785
1776732873.153744,0.034020,1.518186
1776732873.173861,0.034524,1.521087
1776732873.193784,0.035029,1.523382
1776732873.214258,0.035556,1.525137
1776732873.234320,0.036080,1.526257
1776732873.254259,0.036608,1.526779
1776732873.273983,0.037139,1.526711
1776732873.294168,0.037691,1.526035
1776732873.313567,0.038230,1.524806
1776732873.333286,0.038786,1.522970
1776732873.353898,0.039377,1.520415
1776732873.374130,0.039967,1.517274
1776732873.394032,0.040558,1.513569
1776732873.413741,0.041152,1.509295
1776732873.433864,0.041770,1.504311
1776732873.453924,0.042397,1.498715
1776732873.473896,0.043032,1.492520
1776732873.494069,0.043685,1.485630
1776732873.514030,0.044343,1.478185
1776732873.534034,0.045015,1.470100
1776732873.554280,0.045707,1.461277
1776732873.573850,0.046389,1.452139
1776732873.593727,0.047093,1.442243
1776732873.614435,0.047841,1.431276
1776732873.633800,0.048554,1.420412
