time_s,linear_x,angular_z
1776915967.770644,0.001036,0.069077
1776915967.793373,0.035876,0.071241
1776915967.810127,0.061345,0.070842
1776915967.830191,0.091575,0.069286
1776915967.853032,0.125586,0.069592
1776915967.872176,0.153728,0.069931
1776915967.890813,0.180773,0.070334
1776915967.911736,0.210687,0.070874
1776915967.930562,0.237166,0.071438
1776915967.952248,0.267115,0.072179
1776915967.971663,0.293391,0.072923
1776915967.990432,0.300000,0.073712
1776915968.011738,0.300000,0.074689
1776915968.030754,0.300000,0.075630
1776915968.050223,0.300000,0.076657
1776915968.070116,0.300000,0.077767
1776915968.090320,0.300000,0.078952
1776915968.111221,0.300000,0.080234
1776915968.130336,0.300000,0.081450
1776915968.150602,0.300000,0.082777
1776915968.171002,0.300000,0.084145
1776915968.190180,0.300000,0.085455
1776915968.210360,0.300000,0.086850
1776915968.230195,0.300000,0.088230
1776915968.249976,0.300000,0.089608
1776915968.270013,0.300000,0.090997
1776915968.290237,0.300000,0.092383
1776915968.310300,0.300000,0.093736
1776915968.330175,0.300000,0.095045
1776915968.350140,0.300000,0.096320
1776915968.370648,0.300000,0.097581
1776915968.390295,0.300000,0.098735
1776915968.409995,0.300000,0.099831
1776915968.430402,0.300000,0.100893
1776915968.450000,0.300000,0.101837
1776915968.469937,0.300000,0.102714
1776915968.490000,0.300000,0.103504
1776915968.509979,0.300000,0.104193
1776915968.529928,0.300000,0.104777
1776915968.550687,0.300000,0.105269
1776915968.570156,0.300000,0.105619
1776915968.590183,0.300000,-0.013084
1776915968.610103,0.300000,-0.012241
1776915968.630560,0.300000,-0.011362
1776915968.650033,0.300000,-0.010515
1776915968.669990,0.300000,-0.009637
1776915968.689998,0.300000,-0.008749
1776915968.710001,0.300000,-0.007854
1776915968.730005,0.300000,-0.006954
1776915968.750023,0.300000,-0.006049
1776915968.769974,0.300000,-0.005145
1776915968.789990,0.300000,-0.004237
1776915968.810004,0.300000,-0.003329
1776915968.829913,0.300000,-0.002429
1776915968.850015,0.300000,-0.001522
1776915968.870001,0.300000,-0.000626
1776915968.890036,0.300000,0.000266
1776915968.910034,0.300000,0.001148
1776915968.929988,0.300000,0.002020
1776915968.950023,0.300000,0.002884
1776915968.970687,0.300000,0.003763
1776915968.990023,0.300000,0.004572
1776915969.009946,0.300000,0.005391
1776915969.029934,0.300000,0.006197
1776915969.049901,0.300000,0.006984
1776915969.069949,0.300000,0.007755
1776915969.090068,0.300000,0.008508
1776915969.110339,0.300000,0.009243
1776915969.130141,0.300000,0.009938
1776915969.150201,0.300000,0.010618
1776915969.170071,0.300000,0.011264
1776915969.190035,0.300000,0.011886
1776915969.210016,0.300000,0.012479
1776915969.230663,0.300000,0.013059
1776915969.250110,0.300000,0.013574
1776915969.270121,0.300000,0.014071
1776915969.290151,0.300000,0.014533
1776915969.309997,0.300000,0.014955
1776915969.330128,0.300000,0.015344
1776915969.350074,0.300000,0.015690
1776915969.370102,0.300000,0.015997
1776915969.390041,0.300000,0.016553
1776915969.410017,0.300000,0.016790
1776915969.430009,0.300000,0.016999
1776915969.449986,0.300000,0.017178
1776915969.470136,0.300000,0.017331
1776915969.490282,0.300000,0.017455
1776915969.510279,0.300000,0.017551
1776915969.530006,0.300000,0.017619
1776915969.550062,0.300000,0.017662
1776915969.570022,0.300000,0.017678
1776915969.590098,0.300000,0.017670
1776915969.610102,0.300000,0.017636
1776915969.630034,0.300000,0.017577
1776915969.649933,0.300000,0.017495
1776915969.670067,0.300000,0.017388
1776915969.690291,0.300000,0.017256
