time,x,y,theta,v,omega
0.000000,6.823896,3.171325,1.588722,nan,nan
0.000000,6.823896,3.171325,-2.696964,nan,nan
1.221643,6.669144,3.434627,2.006769,nan,nan
2.446564,6.547110,3.715491,1.966008,nan,nan
3.671562,6.430341,3.998605,1.959720,nan,nan
4.896562,6.314390,4.282056,1.958744,nan,nan
6.121562,6.198566,4.565559,1.958591,nan,nan
7.346562,6.082763,4.849070,1.958567,nan,nan
8.571562,5.966963,5.132583,1.958563,nan,nan
9.796562,5.851163,5.416095,1.958563,nan,nan
11.021562,5.735363,5.699608,1.958563,nan,nan
12.246562,5.619563,5.983121,1.958563,nan,nan
13.471562,5.503764,6.266634,1.958563,nan,nan
14.696562,5.387964,6.550147,1.958563,nan,nan
15.921562,5.272164,6.833659,1.958563,nan,nan
17.146562,5.156365,7.117172,1.958563,nan,nan
18.371562,5.040565,7.400685,1.958563,nan,nan
18.800682,5.000000,7.500000,1.570000,nan,nan
