time,x,y,theta,v,omega
0.000000,5.591323,10.414315,0.016433,nan,nan
0.000000,5.591323,10.414315,2.013933,nan,nan
0.000000,5.591323,10.414315,0.016433,nan,nan
0.000000,5.591323,10.414315,-1.981067,nan,nan
1.221890,5.761062,10.160342,-0.890545,nan,nan
2.446822,5.959392,9.927011,-0.852852,nan,nan
3.671821,6.161679,9.697078,-0.847286,nan,nan
4.896821,6.364544,9.467655,-0.846464,nan,nan
6.121821,6.567494,9.238308,-0.846342,nan,nan
7.346821,6.770457,9.008971,-0.846324,nan,nan
8.571821,6.973421,8.779637,-0.846321,nan,nan
9.796821,7.176386,8.550302,-0.846321,nan,nan
11.021821,7.379351,8.320968,-0.846321,nan,nan
12.246821,7.582316,8.091633,-0.846321,nan,nan
13.471821,7.785281,7.862299,-0.846321,nan,nan
14.696821,7.988246,7.632964,-0.846321,nan,nan
15.921821,8.191211,7.403630,-0.846321,nan,nan
17.146821,8.394176,7.174296,-0.846321,nan,nan
18.371821,8.597141,6.944961,-0.846321,nan,nan
19.596821,8.800106,6.715627,-0.846321,nan,nan
20.821821,9.003071,6.486292,-0.846321,nan,nan
22.046821,9.206036,6.256958,-0.846321,nan,nan
23.271821,9.409001,6.027624,-0.846321,nan,nan
24.496821,9.611966,5.798289,-0.846321,nan,nan
25.721821,9.814931,5.568955,-0.846321,nan,nan
26.946821,10.017896,5.339620,-0.846321,nan,nan
28.171821,10.220861,5.110286,-0.846321,nan,nan
29.396821,10.423826,4.880952,-0.846321,nan,nan
30.621821,10.626791,4.651617,-0.846321,nan,nan
31.846821,10.829756,4.422283,-0.846321,nan,nan
33.071821,11.032721,4.192948,-0.846321,nan,nan
39.093077,11.811816,2.904933,-1.721757,nan,nan
39.093077,11.811816,2.904933,0.275743,nan,nan
40.166644,12.003100,3.093200,1.501490,nan,nan
40.196535,12.000000,3.100000,1.570000,nan,nan
