time,xc,yc,theta_c,sx,sy
0.000000,3.135000,1.167000,1.570000,1.000000,1.000000
7.690103,3.431607,2.419985,1.218275,1.646909,1.440326
12.871098,3.771160,3.083113,1.065115,2.294221,2.389080
15.233022,3.643357,3.523857,1.136214,2.164254,2.700396
18.595545,3.522348,4.026355,1.075659,1.640034,2.328484
27.798944,3.652614,5.752465,1.019487,1.122766,1.618223
29.375236,3.663500,5.919078,1.082991,0.753612,1.454358
38.229972,3.276656,7.564238,1.431205,1.081512,0.935899
39.275597,3.135000,7.583000,1.570000,1.000000,1.000000
