time,x,y,theta,v,omega
0.0000,7.0181,3.5091,1.5865,0.0000,0.1250
0.0500,7.0181,3.5091,1.5928,0.0000,0.2500
0.1000,7.0181,3.5091,1.6053,0.0000,0.3750
0.1500,7.0181,3.5091,1.6240,0.0000,0.4000
0.2000,7.0181,3.5091,1.6440,0.0000,0.4000
0.2500,7.0181,3.5091,1.6640,0.0000,0.4000
0.3000,7.0181,3.5091,1.6840,0.0000,0.4000
0.3500,7.0181,3.5091,1.7040,0.0000,0.4000
0.4000,7.0181,3.5091,1.7240,0.0000,0.4000
0.4500,7.0181,3.5091,1.7440,0.0000,0.4000
0.5000,7.0181,3.5091,1.7640,0.0000,0.4000
0.5500,7.0181,3.5091,1.7840,0.0000,0.4000
0.6000,7.0181,3.5091,1.8040,0.0000,0.4000
0.6500,7.0181,3.5091,1.8240,0.0000,0.4000
0.7000,7.0181,3.5091,1.8440,0.0000,0.4000
0.7500,7.0181,3.5091,1.8640,0.0000,0.4000
0.8000,7.0181,3.5091,1.8840,0.0000,0.4000
0.8500,7.0181,3.5091,1.9040,0.0000,0.4000
0.9000,7.0181,3.5091,1.9240,0.0000,0.4000
0.9500,7.0181,3.5091,1.9440,0.0000,0.4000
1.0000,7.0181,3.5091,1.9640,0.0000,0.4000
1.0500,7.0181,3.5091,1.9840,0.0000,0.4000
1.1000,7.0181,3.5091,2.0040,0.0000,0.4000
1.1500,7.0181,3.5091,2.0240,0.0000,0.4000
1.2000,7.0181,3.5091,2.0440,0.0000,0.4000
1.2500,7.0181,3.5091,2.0640,0.0000,0.4000
1.3000,7.0181,3.5091,2.0840,0.0000,0.4000
1.3500,7.0181,3.5091,2.1040,0.0000,0.4000
1.4000,7.0181,3.5091,2.1240,0.0000,0.4000
1.4500,7.0181,3.5091,2.1440,0.0000,0.4000
1.5000,7.0181,3.5091,2.1640,0.0000,0.4000
1.5500,7.0181,3.5091,2.1840,0.0000,0.4000
1.6000,7.0181,3.5091,2.2040,0.0000,0.4000
1.6500,7.0181,3.5091,2.2240,0.0000,0.4000
1.7000,7.0181,3.5091,2.2440,0.0000,0.4000
1.7500,7.0181,3.5091,2.2640,0.0000,0.4000
1.8000,7.0181,3.5091,2.2840,0.0000,0.4000
1.8500,7.0181,3.5091,2.3040,0.0000,0.4000
1.9000,7.0181,3.5091,2.3240,0.0000,0.4000
1.9500,7.0181,3.5091,2.3440,0.0000,0.4000
2.0000,7.0181,3.5091,2.3640,0.0000,0.4000
2.0500,7.0181,3.5091,2.3840,0.0000,0.4000
2.1000,7.0181,3.5091,2.4040,0.0000,0.4000
2.1500,7.0181,3.5091,2.4240,0.0000,0.4000
2.2000,7.0181,3.5091,2.4440,0.0000,0.4000
2.2500,7.0181,3.5091,2.4640,0.0000,0.4000
2.3000,7.0181,3.5091,2.4840,0.0000,0.4000
2.3500,7.0181,3.5091,2.5040,0.0000,0.4000
2.4000,7.0181,3.5091,2.5240,0.0000,0.4000
2.4500,7.0181,3.5091,2.5440,0.0000,0.4000
2.5000,7.0181,3.5091,2.5640,0.0000,0.4000
2.5500,7.0181,3.5091,2.5840,0.0000,0.4000
2.6000,7.0181,3.5091,2.6040,0.0000,0.4000
2.6500,7.0181,3.5091,2.6240,0.0000,0.4000
2.7000,7.0181,3.5091,2.6440,0.0000,0.4000
2.7500,7.0181,3.5091,2.6640,0.0000,0.4000
2.8000,7.0181,3.5091,2.6840,0.0000,0.4000
2.8500,7.0181,3.5091,2.7040,0.0000,0.4000
2.9000,7.0181,3.5091,2.7240,0.0000,0.4000
2.9500,7.0181,3.5091,2.7440,0.0000,0.4000
3.0000,7.0181,3.5091,2.7640,0.0000,0.4000
3.0500,7.0181,3.5091,2.7840,0.0000,0.4000
3.1000,7.0181,3.5091,2.8040,0.0000,0.4000
3.1500,7.0181,3.5091,2.8240,0.0000,0.4000
3.2000,7.0181,3.5091,2.8440,0.0000,0.4000
3.2500,7.0181,3.5091,2.8640,0.0000,0.4000
3.3000,7.0181,3.5091,2.8840,0.0000,0.4000
3.3500,7.0181,3.5091,2.9040,0.0000,0.4000
3.4000,7.0181,3.5091,2.9240,0.0000,0.4000
3.4500,7.0181,3.5091,2.9440,0.0000,0.4000
3.5000,7.0181,3.5091,2.9640,0.0000,0.4000
3.5500,7.0181,3.5091,2.9840,0.0000,0.4000
3.6000,7.0181,3.5091,3.0040,0.0000,0.4000
3.6500,7.0181,3.5091,3.0240,0.0000,0.4000
3.7000,7.0181,3.5091,3.0440,0.0000,0.4000
3.7500,7.0181,3.5091,3.0640,0.0000,0.4000
3.8000,7.0181,3.5091,3.0840,0.0000,0.4000
3.8500,7.0181,3.5091,3.1040,0.0000,0.4000
3.9000,7.0181,3.5091,3.1240,0.0000,0.4000
3.9500,7.0181,3.5091,-3.1392,0.0000,0.4000
4.0000,7.0181,3.5091,-3.1192,0.0000,0.4000
4.0500,7.0181,3.5091,-3.0992,0.0000,0.4000
4.1000,7.0181,3.5091,-3.0792,0.0000,0.4000
4.1500,7.0181,3.5091,-3.0592,0.0000,0.4000
4.2000,7.0181,3.5091,-3.0392,0.0000,0.4000
4.2500,7.0181,3.5091,-3.0192,0.0000,0.4000
4.3000,7.0181,3.5091,-2.9992,0.0000,0.4000
4.3500,7.0181,3.5091,-2.9792,0.0000,0.4000
4.4000,7.0181,3.5091,-2.9592,0.0000,0.4000
4.4500,7.0181,3.5091,-2.9392,0.0000,0.4000
4.5000,7.0181,3.5091,-2.9192,0.0000,0.4000
4.5500,7.0181,3.5091,-2.8992,0.0000,0.4000
4.6000,7.0181,3.5091,-2.8792,0.0000,0.4000
4.6500,7.0181,3.5091,-2.8592,0.0000,0.4000
4.7000,7.0181,3.5091,-2.8392,0.0000,0.4000
4.7500,7.0181,3.5091,-2.8192,0.0000,0.4000
4.8000,7.0181,3.5091,-2.7992,0.0000,0.4000
4.8500,7.0181,3.5091,-2.7792,0.0000,0.4000
4.9000,7.0181,3.5091,-2.7592,0.0000,0.4000
4.9500,7.0181,3.5091,-2.7392,0.0000,0.4000
5.0000,7.0181,3.5091,-2.7192,0.0000,0.4000
5.0500,7.0181,3.5091,-2.6992,0.0000,-0.1250
5.0500,7.0181,3.5091,-2.6992,0.0000,-0.2500
5.1000,7.0181,3.5091,-2.7054,0.0000,-0.3750
5.1500,7.0181,3.5091,-2.7179,0.0000,-0.4000
5.2000,7.0181,3.5091,-2.7367,0.0000,-0.4000
5.2500,7.0181,3.5091,-2.7567,0.0000,-0.4000
5.3000,7.0181,3.5091,-2.7767,0.0000,-0.4000
5.3500,7.0181,3.5091,-2.7967,0.0000,-0.4000
5.4000,7.0181,3.5091,-2.8167,0.0000,-0.4000
5.4500,7.0181,3.5091,-2.8367,0.0000,-0.4000
5.5000,7.0181,3.5091,-2.8567,0.0000,-0.4000
5.5500,7.0181,3.5091,-2.8767,0.0000,-0.4000
5.6000,7.0181,3.5091,-2.8967,0.0000,-0.4000
5.6500,7.0181,3.5091,-2.9167,0.0000,-0.4000
5.7000,7.0181,3.5091,-2.9367,0.0000,-0.4000
5.7500,7.0181,3.5091,-2.9567,0.0000,-0.4000
5.8000,7.0181,3.5091,-2.9767,0.0000,-0.4000
5.8500,7.0181,3.5091,-2.9967,0.0000,-0.4000
5.9000,7.0181,3.5091,-3.0167,0.0000,-0.4000
5.9500,7.0181,3.5091,-3.0367,0.0000,-0.4000
6.0000,7.0181,3.5091,-3.0567,0.0000,-0.4000
6.0500,7.0181,3.5091,-3.0767,0.0000,-0.4000
6.1000,7.0181,3.5091,-3.0967,0.0000,-0.4000
6.1500,7.0181,3.5091,-3.1167,0.0000,-0.4000
6.2000,7.0181,3.5091,-3.1367,0.0000,-0.4000
6.2500,7.0181,3.5091,3.1265,0.0000,-0.4000
6.3000,7.0181,3.5091,3.1065,0.0000,-0.4000
6.3500,7.0181,3.5091,3.0865,0.0000,-0.4000
6.4000,7.0181,3.5091,3.0665,0.0000,-0.4000
6.4500,7.0181,3.5091,3.0465,0.0000,-0.4000
6.5000,7.0181,3.5091,3.0265,0.0000,-0.4000
6.5500,7.0181,3.5091,3.0065,0.0000,-0.4000
6.6000,7.0181,3.5091,2.9865,0.0000,-0.4000
6.6500,7.0181,3.5091,2.9665,0.0000,-0.4000
6.7000,7.0181,3.5091,2.9465,0.0000,-0.4000
6.7500,7.0181,3.5091,2.9265,0.0000,-0.4000
6.8000,7.0181,3.5091,2.9065,0.0000,-0.4000
6.8500,7.0181,3.5091,2.8865,0.0000,-0.4000
6.9000,7.0181,3.5091,2.8665,0.0000,-0.4000
6.9500,7.0181,3.5091,2.8465,0.0000,-0.4000
7.0000,7.0181,3.5091,2.8265,0.0000,-0.4000
7.0500,7.0181,3.5091,2.8065,0.0000,-0.4000
7.1000,7.0181,3.5091,2.7865,0.0000,-0.4000
7.1500,7.0181,3.5091,2.7665,0.0000,-0.4000
7.2000,7.0181,3.5091,2.7465,0.0000,-0.4000
7.2500,7.0181,3.5091,2.7265,0.0000,-0.4000
7.3000,7.0181,3.5091,2.7065,0.0000,-0.4000
7.3500,7.0181,3.5091,2.6865,0.0000,-0.4000
7.4000,7.0181,3.5091,2.6665,0.0000,-0.4000
7.4500,7.0181,3.5091,2.6465,0.0000,-0.4000
7.5000,7.0181,3.5091,2.6265,0.0000,-0.4000
7.5500,7.0181,3.5091,2.6065,0.0000,-0.4000
7.6000,7.0181,3.5091,2.5865,0.0000,-0.4000
7.6500,7.0181,3.5091,2.5665,0.0000,-0.4000
7.7000,7.0181,3.5091,2.5465,0.0000,-0.4000
7.7500,7.0181,3.5091,2.5265,0.0000,-0.4000
7.8000,7.0181,3.5091,2.5065,0.0000,-0.4000
7.8500,7.0181,3.5091,2.4865,0.0000,-0.4000
7.9000,7.0181,3.5091,2.4665,0.0000,-0.4000
7.9500,7.0181,3.5091,2.4465,0.0000,-0.4000
8.0000,7.0181,3.5091,2.4265,0.0000,-0.4000
8.0500,7.0181,3.5091,2.4065,0.0000,-0.4000
8.1000,7.0181,3.5091,2.3865,0.0000,-0.4000
8.1500,7.0181,3.5091,2.3665,0.0000,-0.4000
8.2000,7.0181,3.5091,2.3465,0.1250,-0.4000
8.2500,7.0181,3.5091,2.3265,0.2500,-0.4000
8.3000,7.0138,3.5136,2.3065,0.2500,-0.3730
8.3500,7.0054,3.5229,2.2865,0.2500,-0.3461
8.4000,6.9972,3.5323,2.2679,0.2500,-0.3211
8.4500,6.9892,3.5419,2.2505,0.2500,-0.2979
8.5000,6.9813,3.5516,2.2345,0.2500,-0.2764
8.5500,6.9736,3.5615,2.2196,0.2500,-0.2564
8.6000,6.9661,3.5714,2.2058,0.2500,-0.2379
8.6500,6.9587,3.5815,2.1930,0.2500,-0.2208
8.7000,6.9514,3.5917,2.1811,0.2500,-0.2048
8.7500,6.9442,3.6019,2.1700,0.2500,-0.1901
8.8000,6.9372,3.6122,2.1598,0.2500,-0.1764
8.8500,6.9302,3.6226,2.1503,0.2500,-0.1636
8.9000,6.9234,3.6331,2.1415,0.2500,-0.1518
8.9500,6.9166,3.6436,2.1333,0.2500,-0.1409
9.0000,6.9100,3.6542,2.1257,0.2500,-0.1307
9.0500,6.9034,3.6648,2.1186,0.2500,-0.1213
9.1000,6.8969,3.6755,2.1121,0.2500,-0.1126
9.1500,6.8904,3.6862,2.1060,0.2500,-0.1045
9.2000,6.8841,3.6969,2.1004,0.2500,-0.0969
9.2500,6.8777,3.7077,2.0952,0.2500,-0.0900
9.3000,6.8715,3.7185,2.0903,0.2500,-0.0835
9.3500,6.8653,3.7294,2.0858,0.2500,-0.0775
9.4000,6.8591,3.7403,2.0817,0.2500,-0.0719
9.4500,6.8530,3.7512,2.0778,0.1250,-0.0667
9.5000,6.8469,3.7621,2.0742,0.2500,-0.0618
9.5000,6.8469,3.7621,2.0742,0.2500,-0.0574
9.5500,6.8439,3.7676,2.0709,0.2500,-0.0532
9.6000,6.8379,3.7786,2.0678,0.2500,-0.0494
9.6500,6.8320,3.7895,2.0649,0.2500,-0.0458
9.7000,6.8260,3.8005,2.0622,0.2500,-0.0425
9.7500,6.8201,3.8116,2.0598,0.2500,-0.0395
9.8000,6.8143,3.8226,2.0575,0.2500,-0.0366
9.8500,6.8084,3.8336,2.0554,0.2500,-0.0340
9.9000,6.8026,3.8447,2.0534,0.2500,-0.0316
9.9500,6.7968,3.8558,2.0515,0.2500,-0.0293
10.0000,6.7910,3.8669,2.0498,0.2500,-0.0272
10.0500,6.7853,3.8780,2.0483,0.2500,-0.0252
10.1000,6.7795,3.8891,2.0468,0.2500,-0.0234
10.1500,6.7738,3.9002,2.0454,0.2500,-0.0217
10.2000,6.7681,3.9113,2.0442,0.2500,-0.0202
10.2500,6.7624,3.9224,2.0430,0.2500,-0.0187
10.3000,6.7567,3.9335,2.0419,0.2500,-0.0174
10.3500,6.7510,3.9447,2.0409,0.2500,-0.0161
10.4000,6.7454,3.9558,2.0400,0.2500,-0.0150
10.4500,6.7397,3.9670,2.0391,0.2500,-0.0139
10.5000,6.7341,3.9781,2.0383,0.2500,-0.0129
10.5500,6.7284,3.9893,2.0376,0.2500,-0.0120
10.6000,6.7228,4.0005,2.0369,0.2500,-0.0111
10.6500,6.7172,4.0116,2.0362,0.1250,-0.0103
10.7000,6.7116,4.0228,2.0356,0.2500,-0.0096
10.7500,6.7060,4.0340,2.0351,0.2500,-0.0089
10.7500,6.7060,4.0340,2.0351,0.2500,-0.0082
10.8000,6.7032,4.0396,2.0345,0.2500,-0.0076
10.8500,6.6976,4.0507,2.0341,0.2500,-0.0071
10.9000,6.6920,4.0619,2.0336,0.2500,-0.0066
10.9500,6.6864,4.0731,2.0332,0.2500,-0.0061
11.0000,6.6808,4.0843,2.0328,0.2500,-0.0057
11.0500,6.6753,4.0955,2.0325,0.2500,-0.0053
11.1000,6.6697,4.1067,2.0321,0.2500,-0.0049
11.1500,6.6641,4.1179,2.0318,0.2500,-0.0045
11.2000,6.6586,4.1291,2.0316,0.2500,-0.0042
11.2500,6.6530,4.1403,2.0313,0.2500,-0.0039
11.3000,6.6475,4.1514,2.0310,0.2500,-0.0036
11.3500,6.6419,4.1626,2.0308,0.2500,-0.0034
11.4000,6.6364,4.1738,2.0306,0.2500,-0.0031
11.4500,6.6308,4.1851,2.0304,0.2500,-0.0029
11.5000,6.6253,4.1963,2.0302,0.2500,-0.0027
11.5500,6.6197,4.2075,2.0301,0.2500,-0.0025
11.6000,6.6142,4.2187,2.0299,0.2500,-0.0023
11.6500,6.6086,4.2299,2.0298,0.2500,-0.0022
11.7000,6.6031,4.2411,2.0296,0.2500,-0.0020
11.7500,6.5976,4.2523,2.0295,0.2500,-0.0019
11.8000,6.5920,4.2635,2.0294,0.2500,-0.0017
11.8500,6.5865,4.2747,2.0293,0.1250,-0.0016
11.9000,6.5810,4.2859,2.0292,0.2500,-0.0015
11.9500,6.5754,4.2971,2.0291,0.2500,-0.0014
12.0000,6.5699,4.3083,2.0290,0.2500,-0.0013
12.0000,6.5699,4.3083,2.0290,0.2500,-0.0012
12.0500,6.5671,4.3139,2.0289,0.2500,-0.0011
12.1000,6.5616,4.3251,2.0288,0.2500,-0.0010
12.1500,6.5561,4.3364,2.0288,0.2500,-0.0010
