time,x,y,theta,v,omega
0.0000,16.9234,10.7873,1.5521,0.0000,0.1250
0.0500,16.9234,10.7873,1.5584,0.0000,0.2500
0.1000,16.9234,10.7873,1.5709,0.0000,0.3750
0.1500,16.9234,10.7873,1.5896,0.0000,0.4000
0.2000,16.9234,10.7873,1.6096,0.0000,0.4000
0.2500,16.9234,10.7873,1.6296,0.0000,0.4000
0.3000,16.9234,10.7873,1.6496,0.0000,0.4000
0.3500,16.9234,10.7873,1.6696,0.0000,0.4000
0.4000,16.9234,10.7873,1.6896,0.0000,0.4000
0.4500,16.9234,10.7873,1.7096,0.0000,0.4000
0.5000,16.9234,10.7873,1.7296,0.0000,0.4000
0.5500,16.9234,10.7873,1.7496,0.0000,0.4000
0.6000,16.9234,10.7873,1.7696,0.0000,0.4000
0.6500,16.9234,10.7873,1.7896,0.0000,0.4000
0.7000,16.9234,10.7873,1.8096,0.0000,0.4000
0.7500,16.9234,10.7873,1.8296,0.0000,0.4000
0.8000,16.9234,10.7873,1.8496,0.0000,0.4000
0.8500,16.9234,10.7873,1.8696,0.0000,0.4000
0.9000,16.9234,10.7873,1.8896,0.0000,0.4000
0.9500,16.9234,10.7873,1.9096,0.0000,0.4000
1.0000,16.9234,10.7873,1.9296,0.0000,0.4000
1.0500,16.9234,10.7873,1.9496,0.0000,0.4000
1.1000,16.9234,10.7873,1.9696,0.0000,0.4000
1.1500,16.9234,10.7873,1.9896,0.0000,0.4000
1.2000,16.9234,10.7873,2.0096,0.0000,0.4000
1.2500,16.9234,10.7873,2.0296,0.0000,0.4000
1.3000,16.9234,10.7873,2.0496,0.0000,0.4000
1.3500,16.9234,10.7873,2.0696,0.0000,0.4000
1.4000,16.9234,10.7873,2.0896,0.0000,0.4000
1.4500,16.9234,10.7873,2.1096,0.0000,0.4000
1.5000,16.9234,10.7873,2.1296,0.0000,0.4000
1.5500,16.9234,10.7873,2.1496,0.0000,0.4000
1.6000,16.9234,10.7873,2.1696,0.0000,0.4000
1.6500,16.9234,10.7873,2.1896,0.0000,0.4000
1.7000,16.9234,10.7873,2.2096,0.0000,0.4000
1.7500,16.9234,10.7873,2.2296,0.0000,0.4000
1.8000,16.9234,10.7873,2.2496,0.0000,0.4000
1.8500,16.9234,10.7873,2.2696,0.0000,0.4000
1.9000,16.9234,10.7873,2.2896,0.0000,0.4000
1.9500,16.9234,10.7873,2.3096,0.0000,0.4000
2.0000,16.9234,10.7873,2.3296,0.0000,0.4000
2.0500,16.9234,10.7873,2.3496,0.0000,0.4000
2.1000,16.9234,10.7873,2.3696,0.0000,0.4000
2.1500,16.9234,10.7873,2.3896,0.0000,0.4000
2.2000,16.9234,10.7873,2.4096,0.0000,0.4000
2.2500,16.9234,10.7873,2.4296,0.0000,0.4000
2.3000,16.9234,10.7873,2.4496,0.0000,0.4000
2.3500,16.9234,10.7873,2.4696,0.0000,0.4000
2.4000,16.9234,10.7873,2.4896,0.0000,0.4000
2.4500,16.9234,10.7873,2.5096,0.0000,0.4000
2.5000,16.9234,10.7873,2.5296,0.0000,0.4000
2.5500,16.9234,10.7873,2.5496,0.0000,0.4000
2.6000,16.9234,10.7873,2.5696,0.0000,0.4000
2.6500,16.9234,10.7873,2.5896,0.0000,0.4000
2.7000,16.9234,10.7873,2.6096,0.0000,0.4000
2.7500,16.9234,10.7873,2.6296,0.0000,0.4000
2.8000,16.9234,10.7873,2.6496,0.0000,0.4000
2.8500,16.9234,10.7873,2.6696,0.0000,0.4000
2.9000,16.9234,10.7873,2.6896,0.0000,0.4000
2.9500,16.9234,10.7873,2.7096,0.0000,0.4000
3.0000,16.9234,10.7873,2.7296,0.0000,0.4000
3.0500,16.9234,10.7873,2.7496,0.0000,0.4000
3.1000,16.9234,10.7873,2.7696,0.0000,0.4000
3.1500,16.9234,10.7873,2.7896,0.0000,0.4000
3.2000,16.9234,10.7873,2.8096,0.0000,0.4000
3.2500,16.9234,10.7873,2.8296,0.0000,0.4000
3.3000,16.9234,10.7873,2.8496,0.0000,0.4000
3.3500,16.9234,10.7873,2.8696,0.0000,0.4000
3.4000,16.9234,10.7873,2.8896,0.0000,0.4000
3.4500,16.9234,10.7873,2.9096,0.0000,0.4000
3.5000,16.9234,10.7873,2.9296,0.0000,0.4000
3.5500,16.9234,10.7873,2.9496,0.0000,0.4000
3.6000,16.9234,10.7873,2.9696,0.0000,0.4000
3.6500,16.9234,10.7873,2.9896,0.0000,0.4000
3.7000,16.9234,10.7873,3.0096,0.0000,0.4000
3.7500,16.9234,10.7873,3.0296,0.0000,0.4000
3.8000,16.9234,10.7873,3.0496,0.0000,0.4000
3.8500,16.9234,10.7873,3.0696,0.0000,0.4000
3.9000,16.9234,10.7873,3.0896,0.0000,0.4000
3.9500,16.9234,10.7873,3.1096,0.0000,0.4000
4.0000,16.9234,10.7873,3.1296,0.0000,0.4000
4.0500,16.9234,10.7873,-3.1335,0.0000,0.4000
4.1000,16.9234,10.7873,-3.1135,0.1250,0.4000
4.1500,16.9171,10.7871,-3.0935,0.2500,0.4000
4.2000,16.9046,10.7865,-3.0735,0.2500,0.3755
4.2500,16.8922,10.7856,-3.0548,0.2500,0.3481
4.3000,16.8797,10.7845,-3.0374,0.2500,0.3227
4.3500,16.8673,10.7832,-3.0212,0.2500,0.2992
4.4000,16.8549,10.7817,-3.0063,0.2500,0.2774
4.4500,16.8425,10.7801,-2.9924,0.2500,0.2572
4.5000,16.8301,10.7782,-2.9795,0.2500,0.2385
4.5500,16.8178,10.7762,-2.9676,0.2500,0.2211
4.6000,16.8055,10.7740,-2.9566,0.2500,0.2050
4.6500,16.7932,10.7717,-2.9463,0.2500,0.1901
4.7000,16.7809,10.7693,-2.9368,0.2500,0.1762
4.7500,16.7687,10.7668,-2.9280,0.2500,0.1634
4.8000,16.7565,10.7641,-2.9198,0.2500,0.1515
4.8500,16.7443,10.7614,-2.9122,0.2500,0.1405
4.9000,16.7321,10.7585,-2.9052,0.2500,0.1303
