time,x,y,theta,v,omega
0.000000,16.938932,10.812842,1.554237,nan,nan
0.000000,16.938932,10.812842,-0.443263,nan,nan
0.474567,16.857928,10.726157,-2.392702,nan,nan
1.698930,16.619518,10.534188,-2.504935,nan,nan
2.923916,16.371297,10.354819,-2.521886,nan,nan
4.148916,16.121711,10.177348,-2.524364,nan,nan
5.373916,15.871928,10.000155,-2.524726,nan,nan
6.598916,15.622115,9.823004,-2.524779,nan,nan
7.823916,15.372298,9.645858,-2.524787,nan,nan
9.048916,15.122481,9.468713,-2.524788,nan,nan
10.273916,14.872663,9.291569,-2.524788,nan,nan
11.498916,14.622845,9.114424,-2.524788,nan,nan
12.723916,14.373028,8.937279,-2.524788,nan,nan
13.948916,14.123210,8.760135,-2.524788,nan,nan
15.173916,13.873393,8.582990,-2.524788,nan,nan
16.398916,13.623575,8.405846,-2.524788,nan,nan
17.623916,13.373757,8.228701,-2.524788,nan,nan
18.848916,13.123940,8.051556,-2.524788,nan,nan
20.073916,12.874122,7.874412,-2.524788,nan,nan
21.298916,12.624305,7.697267,-2.524788,nan,nan
22.523916,12.374487,7.520122,-2.524788,nan,nan
23.748916,12.124669,7.342978,-2.524788,nan,nan
24.973916,11.874852,7.165833,-2.524788,nan,nan
26.198916,11.625034,6.988688,-2.524788,nan,nan
27.423916,11.375216,6.811544,-2.524788,nan,nan
28.648916,11.125399,6.634399,-2.524788,nan,nan
29.873916,10.875581,6.457255,-2.524788,nan,nan
31.098916,10.625764,6.280110,-2.524788,nan,nan
32.323916,10.375946,6.102965,-2.524788,nan,nan
33.548916,10.126128,5.925821,-2.524788,nan,nan
34.773916,9.876311,5.748676,-2.524788,nan,nan
35.998916,9.626493,5.571531,-2.524788,nan,nan
37.223916,9.376676,5.394387,-2.524788,nan,nan
38.448916,9.126858,5.217242,-2.524788,nan,nan
39.673916,8.877040,5.040097,-2.524788,nan,nan
40.898916,8.627223,4.862953,-2.524788,nan,nan
46.090229,7.634227,4.027299,1.705287,nan,nan
46.813888,7.466346,3.959872,-2.666903,nan,nan
48.038433,7.202907,3.803927,-2.571136,nan,nan
49.263418,6.946968,3.635755,-2.553791,nan,nan
54.035595,6.205233,2.701312,-0.161696,nan,nan
54.035595,6.205233,2.701312,1.835804,nan,nan
55.252509,6.054774,2.965731,2.294908,nan,nan
55.510953,6.000000,3.000000,1.570800,nan,nan
