time,x,y,theta,v,omega
0.0000,7.0147,3.5068,1.5884,0.0000,0.1250
0.0500,7.0147,3.5068,1.5946,0.0000,0.2500
0.1000,7.0147,3.5068,1.6071,0.0000,0.3750
0.1500,7.0147,3.5068,1.6259,0.0000,0.4000
0.2000,7.0147,3.5068,1.6459,0.0000,0.4000
0.2500,7.0147,3.5068,1.6659,0.0000,0.4000
0.3000,7.0147,3.5068,1.6859,0.0000,0.4000
0.3500,7.0147,3.5068,1.7059,0.0000,0.4000
0.4000,7.0147,3.5068,1.7259,0.0000,0.4000
0.4500,7.0147,3.5068,1.7459,0.0000,0.4000
0.5000,7.0147,3.5068,1.7659,0.0000,0.4000
0.5500,7.0147,3.5068,1.7859,0.0000,0.4000
0.6000,7.0147,3.5068,1.8059,0.0000,0.4000
0.6500,7.0147,3.5068,1.8259,0.0000,0.4000
0.7000,7.0147,3.5068,1.8459,0.0000,0.4000
0.7500,7.0147,3.5068,1.8659,0.0000,0.4000
0.8000,7.0147,3.5068,1.8859,0.0000,0.4000
0.8500,7.0147,3.5068,1.9059,0.0000,0.4000
0.9000,7.0147,3.5068,1.9259,0.0000,0.4000
0.9500,7.0147,3.5068,1.9459,0.0000,0.4000
1.0000,7.0147,3.5068,1.9659,0.0000,0.4000
1.0500,7.0147,3.5068,1.9859,0.0000,0.4000
1.1000,7.0147,3.5068,2.0059,0.0000,0.4000
1.1500,7.0147,3.5068,2.0259,0.0000,0.4000
1.2000,7.0147,3.5068,2.0459,0.0000,0.4000
1.2500,7.0147,3.5068,2.0659,0.0000,0.4000
1.3000,7.0147,3.5068,2.0859,0.0000,0.4000
1.3500,7.0147,3.5068,2.1059,0.0000,0.4000
1.4000,7.0147,3.5068,2.1259,0.0000,0.4000
1.4500,7.0147,3.5068,2.1459,0.0000,0.4000
1.5000,7.0147,3.5068,2.1659,0.0000,0.4000
1.5500,7.0147,3.5068,2.1859,0.0000,0.4000
1.6000,7.0147,3.5068,2.2059,0.0000,0.4000
1.6500,7.0147,3.5068,2.2259,0.0000,0.4000
1.7000,7.0147,3.5068,2.2459,0.0000,0.4000
