time,x,y,theta
0.000000,5.000000,7.500000,0.000000
5.620412,4.937800,8.811463,1.527048
6.752111,4.973328,9.007364,1.257706
7.883107,5.034955,9.197616,1.255635
9.014456,5.097491,9.387572,1.250835
10.145257,5.160839,9.577259,1.246887
11.218099,5.224200,9.766942,1.248334
12.068409,5.284540,9.957612,1.269790
12.871926,5.342996,10.148882,1.276080
13.672520,5.400686,10.340388,1.279395
14.472810,5.457797,10.532068,1.282347
15.273054,5.514326,10.723920,1.285454
16.073290,5.570229,10.915955,1.288808
16.873520,5.625455,11.108185,1.292420
17.673745,5.679954,11.300622,1.296295
18.473957,5.733674,11.493276,1.300441
19.274146,5.786561,11.686161,1.304866
20.074246,5.838565,11.879284,1.309536
20.874308,5.889623,12.072652,1.314546
21.674355,5.940189,12.266142,1.315554
22.474270,5.994072,12.458692,1.286916
24.139574,6.333333,12.700000,1.286916
