time,x,y,theta
0.000000,7.000000,6.000000,0.000000
5.620412,7.198829,7.390964,0.000000
6.752111,7.398792,7.591117,0.000000
7.883107,7.598775,7.791001,0.000000
9.014456,7.798745,7.991024,0.000000
10.145257,7.998523,8.191044,0.000000
11.218099,8.177211,8.391063,0.000000
12.068409,8.249264,8.591057,0.000000
12.871926,8.268317,8.791031,0.000000
13.672520,8.276846,8.990998,0.000000
14.472810,8.283437,9.190962,0.000000
15.273054,8.289731,9.390924,0.000000
16.073290,8.296019,9.590883,0.000000
16.873520,8.302344,9.790841,0.000000
17.673745,8.308702,9.990796,0.000000
18.473957,8.315080,10.190748,0.000000
19.274146,8.321456,10.390693,0.000000
20.074246,8.327769,10.590619,0.000000
20.874308,8.334071,10.790524,0.000000
21.674355,8.338045,10.989566,0.000000
22.474270,8.328566,11.182258,0.000000
24.139574,8.333333,11.200000,0.000000
