time,x,y,vx,vy
0.0000,17.8973,8.5749,-0.0000,0.0000
0.0500,17.8942,8.5750,-0.1248,0.0075
0.1000,17.8848,8.5756,-0.2496,0.0149
0.1500,17.8724,8.5763,-0.2496,0.0149
0.2000,17.8599,8.5771,-0.2496,0.0149
0.2500,17.8474,8.5778,-0.2496,0.0149
0.3000,17.8349,8.5786,-0.2496,0.0149
0.3500,17.8225,8.5793,-0.2496,0.0149
0.4000,17.8100,8.5801,-0.2496,0.0149
0.4500,17.7975,8.5808,-0.2496,0.0149
0.5000,17.7850,8.5816,-0.2496,0.0149
0.5500,17.7725,8.5823,-0.2496,0.0149
0.6000,17.7601,8.5831,-0.2496,0.0149
0.6500,17.7476,8.5838,-0.2496,0.0149
0.7000,17.7351,8.5846,-0.2496,0.0149
0.7500,17.7226,8.5853,-0.2496,0.0149
0.8000,17.7102,8.5861,-0.2496,0.0149
0.8500,17.6977,8.5868,-0.2496,0.0149
0.9000,17.6852,8.5875,-0.2496,0.0149
0.9500,17.6727,8.5883,-0.2496,0.0149
1.0000,17.6602,8.5890,-0.2496,0.0149
1.0500,17.6478,8.5898,-0.2496,0.0149
1.1000,17.6353,8.5905,-0.2496,0.0149
1.1500,17.6228,8.5913,-0.2496,0.0149
1.2000,17.6103,8.5920,-0.2496,0.0149
1.2500,17.6010,8.5926,-0.1248,0.0075
1.3000,17.5979,8.5928,-0.0000,-0.0000
1.3000,17.5979,8.5928,-0.1126,-0.0543
1.3500,17.5950,8.5914,-0.2252,-0.1086
1.4000,17.5866,8.5873,-0.2252,-0.1086
1.4500,17.5753,8.5819,-0.2252,-0.1086
1.5000,17.5641,8.5765,-0.2252,-0.1086
1.5500,17.5528,8.5711,-0.2252,-0.1086
1.6000,17.5416,8.5656,-0.2252,-0.1086
1.6500,17.5303,8.5602,-0.2252,-0.1086
1.7000,17.5190,8.5548,-0.2252,-0.1086
1.7500,17.5078,8.5493,-0.2252,-0.1086
1.8000,17.4965,8.5439,-0.2252,-0.1086
1.8500,17.4853,8.5385,-0.2252,-0.1086
1.9000,17.4740,8.5331,-0.2252,-0.1086
1.9500,17.4627,8.5276,-0.2252,-0.1086
2.0000,17.4515,8.5222,-0.2252,-0.1086
2.0500,17.4402,8.5168,-0.2252,-0.1086
2.1000,17.4290,8.5113,-0.2252,-0.1086
2.1500,17.4177,8.5059,-0.2252,-0.1086
2.2000,17.4065,8.5005,-0.2252,-0.1086
2.2500,17.3952,8.4950,-0.2252,-0.1086
2.3000,17.3839,8.4896,-0.2252,-0.1086
2.3500,17.3727,8.4842,-0.2252,-0.1086
2.4000,17.3614,8.4788,-0.2252,-0.1086
2.4500,17.3502,8.4733,-0.2252,-0.1086
2.5000,17.3389,8.4679,-0.1126,-0.0543
2.5500,17.3305,8.4638,-0.0000,-0.0000
2.6000,17.3276,8.4625,-0.1126,-0.0543
2.6000,17.3276,8.4625,-0.2252,-0.1086
2.6500,17.3248,8.4611,-0.2252,-0.1086
2.7000,17.3164,8.4570,-0.2252,-0.1086
2.7500,17.3051,8.4516,-0.2252,-0.1086
2.8000,17.2939,8.4462,-0.2252,-0.1086
2.8500,17.2826,8.4408,-0.2252,-0.1086
2.9000,17.2713,8.4353,-0.2252,-0.1086
2.9500,17.2601,8.4299,-0.2252,-0.1086
3.0000,17.2488,8.4245,-0.2252,-0.1086
3.0500,17.2376,8.4190,-0.2252,-0.1086
3.1000,17.2263,8.4136,-0.2252,-0.1086
3.1500,17.2150,8.4082,-0.2252,-0.1086
3.2000,17.2038,8.4027,-0.2252,-0.1086
3.2500,17.1925,8.3973,-0.2252,-0.1086
3.3000,17.1813,8.3919,-0.2252,-0.1086
3.3500,17.1700,8.3865,-0.2252,-0.1086
3.4000,17.1587,8.3810,-0.2252,-0.1086
3.4500,17.1475,8.3756,-0.2252,-0.1086
3.5000,17.1362,8.3702,-0.2252,-0.1086
3.5500,17.1250,8.3647,-0.2252,-0.1086
3.6000,17.1137,8.3593,-0.2252,-0.1086
3.6500,17.1025,8.3539,-0.2252,-0.1086
