time,x,y,theta
0.000000,5.000000,4.500000,0.000000
0.807173,5.197416,4.526781,0.260968
1.664164,5.383123,4.599860,0.447630
2.591285,5.561341,4.690618,0.482578
3.555755,5.738246,4.783971,0.487194
4.527760,5.914974,4.877667,0.487821
5.499014,6.091685,4.971394,0.487765
6.467551,6.268414,5.065079,0.487436
7.432863,6.445185,5.158680,0.486889
8.394784,6.622017,5.252162,0.486142
9.353234,6.798928,5.345490,0.485204
10.308162,6.975934,5.438631,0.484088
11.259526,7.153052,5.531556,0.482804
12.207294,7.330297,5.624234,0.481360
13.151442,7.507683,5.716640,0.479765
14.091951,7.685223,5.808747,0.478028
15.028810,7.862929,5.900529,0.476156
15.962014,8.040812,5.991964,0.474155
16.891563,8.218884,6.083030,0.472033
17.817463,8.397154,6.173705,0.469795
18.739727,8.575632,6.263968,0.467448
19.658369,8.754326,6.353800,0.464995
20.573413,8.933245,6.443183,0.462444
21.484881,9.112395,6.532098,0.459798
22.392803,9.291784,6.620529,0.457060
23.297211,9.471419,6.708460,0.454237
24.198139,9.651306,6.795873,0.451330
25.095626,9.831449,6.882755,0.448345
25.989711,10.011854,6.969091,0.445284
26.880438,10.192527,7.054866,0.442151
27.767851,10.373470,7.140067,0.438949
28.651996,10.554688,7.224681,0.435681
29.532921,10.736185,7.308696,0.432348
30.410675,10.917963,7.392099,0.428955
31.285308,11.100027,7.474878,0.425503
32.156871,11.282377,7.557023,0.421995
33.025415,11.465017,7.638521,0.418429
33.890992,11.647949,7.719362,0.414813
34.753656,11.831174,7.799536,0.411149
35.613461,12.014694,7.879034,0.407438
43.230511,13.680551,8.560463,0.353950
44.065213,13.867947,8.630336,0.358641
44.897491,14.055190,8.700618,0.359335
53.076546,15.762780,9.293261,0.606273
53.876452,15.928250,9.405556,0.591152
54.676352,16.094889,9.516107,0.583247
56.036659,16.333333,9.700000,0.583247
