time,x,y,theta
0.000000,5.000000,7.500000,0.000000
0.807173,5.197386,7.526882,0.265290
1.664164,5.380876,7.604481,0.526114
2.591285,5.541004,7.723565,0.712994
3.555755,5.688088,7.858993,0.760714
4.527760,5.832614,7.997180,0.764220
5.499014,5.977569,8.134918,0.757587
6.467551,6.123657,8.271459,0.748478
7.432863,6.271046,8.406598,0.738654
8.394784,6.419783,8.540258,0.728541
9.353234,6.569880,8.672392,0.718248
10.308162,6.721343,8.802962,0.707810
11.259526,6.874172,8.931934,0.697240
12.207294,7.028367,9.059274,0.686547
13.151442,7.183924,9.184949,0.675742
14.091951,7.340839,9.308927,0.664830
15.028810,7.499106,9.431178,0.653820
15.962014,7.658716,9.551672,0.642719
16.891563,7.819661,9.670380,0.631532
17.817463,7.981930,9.787274,0.620266
18.739727,8.145511,9.902326,0.608927
19.658369,8.310391,10.015510,0.597518
20.573413,8.476556,10.126802,0.586045
21.484881,8.643991,10.236175,0.574512
22.392803,8.812680,10.343605,0.562920
23.297211,8.982606,10.449068,0.551274
24.198139,9.153752,10.552541,0.539574
25.095626,9.326101,10.654000,0.527822
25.989711,9.499632,10.753423,0.516019
26.880438,9.674327,10.850786,0.504165
27.767851,9.850167,10.946068,0.492260
28.651996,10.027132,11.039245,0.480301
29.532921,10.205200,11.130294,0.468288
30.410675,10.384352,11.219193,0.456218
31.285308,10.564567,11.305917,0.444088
32.156871,10.745824,11.390443,0.431893
33.025415,10.928101,11.472744,0.419624
33.890992,11.111377,11.552796,0.407283
34.753656,11.295630,11.630573,0.394862
35.613461,11.480838,11.706046,0.382354
43.230511,13.186574,12.277753,0.276919
44.065213,13.379601,12.330070,0.257352
44.897491,13.573557,12.378827,0.239640
53.076546,15.594035,12.693036,0.037512
53.876452,15.793768,12.701494,0.046397
54.676352,15.993427,12.710777,0.047316
56.036659,16.333333,12.700000,0.047316
