time,x,y,theta
0.000000,9.374889,8.233655,-0.455588
0.849363,9.574887,8.162314,0.000000
1.980676,9.774657,7.962106,0.000000
3.112075,9.974562,7.762000,0.000000
4.243225,10.174559,7.562075,0.000000
5.374469,10.374586,7.362147,0.000000
6.505611,10.574616,7.162258,0.000000
14.909955,11.773724,5.436946,0.000000
16.039974,11.973722,5.237422,0.000000
17.171234,12.173737,5.037476,0.000000
18.302437,12.373754,4.837552,0.000000
26.292930,13.573055,3.240000,0.000000
32.439366,14.398042,2.106656,0.000000
33.391028,14.526947,1.906688,0.000000
34.197894,14.553566,1.706736,0.000000
35.006875,14.522171,1.506942,0.000000
35.806939,14.493613,1.326252,0.000000
36.606854,14.483979,1.187858,0.000000
37.406719,14.467936,1.098082,0.000000
38.206622,14.438912,1.055738,0.000000
39.006592,14.397537,1.054382,0.000000
39.806579,14.346832,1.085120,0.000000
40.605436,14.290009,1.139984,0.000000
41.404135,14.210290,1.273538,0.000000
43.881707,14.043211,1.625258,0.000000
