time,x,y,theta,v,omega
0.000000,16.832346,10.626195,1.552024,nan,nan
0.972927,16.591779,10.590284,-2.903239,nan,nan
2.194981,16.322846,10.445324,-2.558754,nan,nan
3.419918,16.071181,10.270842,-2.522431,nan,nan
4.644916,15.822391,10.092258,-2.517119,nan,nan
5.869916,15.574029,9.913078,-2.516342,nan,nan
7.094916,15.325729,9.733812,-2.516228,nan,nan
8.319916,15.077439,9.554533,-2.516211,nan,nan
9.544916,14.829150,9.375252,-2.516209,nan,nan
10.769916,14.580862,9.195970,-2.516209,nan,nan
11.994916,14.332573,9.016689,-2.516209,nan,nan
13.219916,14.084284,8.837407,-2.516209,nan,nan
14.444916,13.835996,8.658126,-2.516209,nan,nan
15.669916,13.587707,8.478845,-2.516209,nan,nan
16.894916,13.339419,8.299563,-2.516209,nan,nan
18.119916,13.091130,8.120282,-2.516209,nan,nan
19.344916,12.842841,7.941000,-2.516209,nan,nan
20.569916,12.594553,7.761719,-2.516209,nan,nan
21.794916,12.346264,7.582438,-2.516209,nan,nan
23.019916,12.097975,7.403156,-2.516209,nan,nan
24.244916,11.849687,7.223875,-2.516209,nan,nan
25.469916,11.601398,7.044593,-2.516209,nan,nan
26.694916,11.353110,6.865312,-2.516209,nan,nan
27.919916,11.104821,6.686031,-2.516209,nan,nan
29.144916,10.856532,6.506749,-2.516209,nan,nan
30.369916,10.608244,6.327468,-2.516209,nan,nan
31.594916,10.359955,6.148186,-2.516209,nan,nan
32.819916,10.111666,5.968905,-2.516209,nan,nan
34.044916,9.863378,5.789624,-2.516209,nan,nan
35.269916,9.615089,5.610342,-2.516209,nan,nan
36.494916,9.366801,5.431061,-2.516209,nan,nan
37.719916,9.118512,5.251779,-2.516209,nan,nan
38.944916,8.870223,5.072498,-2.516209,nan,nan
40.169916,8.621935,4.893217,-2.516209,nan,nan
45.392855,7.633894,4.039566,-0.674367,nan,nan
46.315918,7.459412,3.888541,-2.520578,nan,nan
47.540696,7.202993,3.721195,-2.588473,nan,nan
48.765689,6.941191,3.562300,-2.600633,nan,nan
53.303023,6.202734,2.701257,-0.160906,nan,nan
53.303023,6.202734,2.701257,1.836594,nan,nan
54.520289,6.053052,2.966217,2.287921,nan,nan
54.771869,6.000000,3.000000,1.570800,nan,nan
