time,x,y,yaw,linx,liny,angz
"(1773399532, 262607263)",3.704766267367045,0.8816458724652544,1.5721916925907136,0.0,0.0,0.0
"(1773399532, 263196265)",3.704766267367045,0.8816458724652544,1.5720419359207154,0.0,0.0,0.0
"(1773399533, 705026988)",3.704766267367045,0.8816458724652544,1.5721141469478608,0.0,0.0,0.0
"(1773399533, 791998915)",3.704766267367045,0.8816458724652544,1.5720129084587098,0.0,0.0,0.0
"(1773399533, 793046372)",3.704766267367045,0.8816458724652544,1.5720925104618075,0.0,0.0,0.0
"(1773399533, 794894159)",3.704766267367045,0.8816458724652544,1.5720513534545901,0.0,0.0,0.0
"(1773399533, 795759046)",3.704766267367045,0.8816458724652544,1.572031743526459,0.0,0.0,0.0
"(1773399533, 922459795)",3.704766267367045,0.8816458724652544,1.5720232498645783,0.0,0.0,0.0
"(1773399535, 282600097)",3.704766267367045,0.8816458724652544,1.5720207166671754,0.0,0.0,0.0
"(1773399535, 283734471)",3.704766267367045,0.8816458724652544,1.5720307302474974,0.0,0.0,0.0
"(1773399536, 438485661)",3.704766267367045,0.8816458724652544,1.5720873248577119,0.0,0.0,0.0
"(1773399536, 440557425)",3.704766267367045,0.8816458724652544,1.572067804336548,0.0,0.0,0.0
"(1773399536, 441899555)",3.704766267367045,0.8816458724652544,1.5721319389343262,0.0,0.0,0.0
"(1773399536, 443200944)",3.704766267367045,0.8816458724652544,1.5720746886730192,0.0,0.0,0.0
"(1773399536, 444811106)",3.704766267367045,0.8816458724652544,1.5721335482597352,0.0,0.0,0.0
"(1773399536, 446733950)",3.704766267367045,0.8816458724652544,1.5721048486232756,0.0,0.0,0.0
"(1773399536, 448325325)",3.704766267367045,0.8816458724652544,1.5721085143089295,0.0,0.0,0.0
"(1773399536, 449593794)",3.704766267367045,0.8816458724652544,1.5720477473735812,0.0,0.0,0.0
"(1773399536, 450816409)",3.704766267367045,0.8816458724652544,1.5720211040973666,0.0,0.0,0.0
"(1773399536, 965340454)",3.704766267367045,0.8816458724652544,1.5720989477634433,0.0,0.0,0.0
"(1773399536, 966319178)",3.704766267367045,0.8816458724652544,1.5720675659179688,0.0,0.0,0.0
"(1773399538, 527928152)",3.704766267367045,0.8816458724652544,1.57209641456604,0.0,0.0,0.0
"(1773399538, 528738333)",3.704766267367045,0.8816458724652544,1.572126514911652,0.0,0.0,0.0
"(1773399538, 530220987)",3.704766267367045,0.8816458724652544,1.5721384954452515,0.0,0.0,0.0
"(1773399538, 876095513)",3.704766267367045,0.8816458724652544,1.5720456314086912,0.0,0.0,0.0
"(1773399539, 556899709)",3.704766267367045,0.8816458724652544,1.5720515620708466,0.0,0.0,0.0
"(1773399539, 558059964)",3.704766267367045,0.8816458724652544,1.5720018219947813,0.0,0.0,0.0
"(1773399540, 520822940)",3.704766267367045,0.8816458724652544,1.5720687282085422,0.0,0.0,0.0
"(1773399541, 9894506)",3.704766267367045,0.8816458724652544,1.5721732747554782,0.0,0.0,0.0
"(1773399541, 451643722)",3.704766267367045,0.8816458724652544,1.572119690179825,0.0,0.0,0.0
"(1773399542, 43910766)",3.704766267367045,0.8816458724652544,1.5721828711032866,0.0,0.0,0.0
"(1773399542, 562038898)",3.704766267367045,0.8816458724652544,1.5722186636924744,0.0,0.0,0.0
"(1773399542, 563395033)",3.704766267367045,0.8816458724652544,1.5720785927772523,0.0,0.0,0.0
"(1773399542, 564113059)",3.704766267367045,0.8816458724652544,1.5720447373390198,0.0,0.0,0.0
"(1773399543, 157008624)",3.704766267367045,0.8816458724652544,1.572114862203598,0.0,0.0,0.0
"(1773399543, 158517653)",3.704766267367045,0.8816458724652544,1.5721211802959443,0.0,0.0,0.0
"(1773399543, 733727807)",3.704766267367045,0.8816458724652544,1.5722020041942595,0.0,0.0,0.0
"(1773399544, 220333502)",3.704766267367045,0.8816458724652544,1.5720327270030974,0.0,0.0,0.0
"(1773399544, 221446005)",3.704766267367045,0.8816458724652544,1.572105176448822,0.0,0.0,0.0
"(1773399545, 713443283)",3.704766267367045,0.8816458724652544,1.5721381676197055,0.0,0.0,0.0
"(1773399547, 166821959)",3.704766267367045,0.8816458724652544,1.5722702217102051,0.0,0.0,0.0
"(1773399547, 169074111)",3.704766267367045,0.8816458724652544,1.5722423267364503,0.0,0.0,0.0
"(1773399547, 170635112)",3.704766267367045,0.8816458724652544,1.5722504925727843,0.0,0.0,0.0
"(1773399547, 261540821)",3.704766267367045,0.8816458724652544,1.5721335780620573,0.0,0.0,0.0
"(1773399547, 264282155)",3.704766267367045,0.8816458724652544,1.5721550357341767,0.0,0.0,0.0
"(1773399548, 960676364)",3.704766267367045,0.8816458724652544,1.5720786821842194,0.0,0.0,0.0
"(1773399550, 192747502)",3.704766267367045,0.8816458724652544,1.572241224050522,0.0,0.0,0.0
"(1773399550, 194998055)",3.704766267367045,0.8816458724652544,1.5722031664848328,0.0,0.0,0.0
"(1773399550, 195711708)",3.704766267367045,0.8816458724652544,1.5722107660770417,0.0,0.0,0.0
"(1773399550, 198736181)",3.704766267367045,0.8816458724652544,1.5722549331188203,0.0,0.0,0.0
"(1773399551, 778991143)",3.704766267367045,0.8816458724652544,1.5721844804286955,0.0,0.0,0.0
"(1773399552, 71333691)",3.704766267367045,0.8816458724652544,1.572224028110504,0.0,0.0,0.0
"(1773399552, 72883802)",3.704766267367045,0.8816458724652544,1.5722012889385224,0.0,0.0,0.0
"(1773399552, 73751866)",3.704766267367045,0.8816458724652544,1.57226628780365,0.0,0.0,0.0
"(1773399552, 74530854)",3.704766267367045,0.8816458724652544,1.5722655427455903,0.0,0.0,0.0
"(1773399552, 75714336)",3.704766267367045,0.8816458724652544,1.572243995666504,0.0,0.0,0.0
"(1773399552, 299852256)",3.704766267367045,0.8816458724652544,1.5722873878479005,0.0,0.0,0.0
"(1773399552, 301329860)",3.704766267367045,0.8816458724652544,1.572287030220032,0.0,0.0,0.0
"(1773399552, 302092372)",3.704766267367045,0.8816458724652544,1.5721440088748933,0.0,0.0,0.0
"(1773399555, 737898445)",3.704766267367045,0.8816458724652544,1.5722576153278351,0.0,0.0,0.0
"(1773399555, 740087358)",3.704766267367045,0.8816458724652544,1.57227165222168,0.0,0.0,0.0
"(1773399555, 741690184)",3.704766267367045,0.8816458724652544,1.5722466480731965,0.0,0.0,0.0
"(1773399556, 719827749)",3.704766267367045,0.8816458724652544,1.572197235822678,0.0,0.0,0.0
"(1773399556, 721876786)",3.704766267367045,0.8816458724652544,1.5723323595523835,0.0,0.0,0.0
"(1773399556, 722882920)",3.704766267367045,0.8816458724652544,1.5723132860660551,0.0,0.0,0.0
"(1773399557, 351038985)",3.704766267367045,0.8816458724652544,1.5723438632488251,0.0,0.0,0.0
"(1773399557, 353931361)",3.704766267367045,0.8816458724652544,1.5722953748703004,0.0,0.0,0.0
"(1773399557, 354656351)",3.704766267367045,0.8816458724652544,1.5722937655448912,0.0,0.0,0.0
"(1773399557, 355651703)",3.704766267367045,0.8816458724652544,1.572177566289902,0.0,0.0,0.0
"(1773399557, 356290457)",3.704766267367045,0.8816458724652544,1.5722734105587006,0.0,0.0,0.0
"(1773399557, 867330135)",3.704766267367045,0.8816458724652544,1.5723500025272372,0.0,0.0,0.0
"(1773399557, 870764061)",3.704766267367045,0.8816458724652544,1.5724096071720126,0.0,0.0,0.0
"(1773399557, 871959862)",3.704766267367045,0.8816458724652544,1.572169132232666,0.0,0.0,0.0
"(1773399559, 130217504)",3.704766267367045,0.8816458724652544,1.5722835731506348,0.0,0.0,0.0
"(1773399559, 132712637)",3.704766267367045,0.8816458724652544,1.5723780763149262,0.0,0.0,0.0
"(1773399559, 135005755)",3.704766267367045,0.8816458724652544,1.5724467706680298,0.0,0.0,0.0
"(1773399559, 136855436)",3.704766267367045,0.8816458724652544,1.5723508667945862,0.0,0.0,0.0
"(1773399560, 354734971)",3.7047662684498657,0.8816458724670909,1.5725378465652466,0.0,0.0,0.0
"(1773399560, 356553651)",3.7047662684498657,0.8816458724670909,1.5723800730705264,0.0,0.0,0.0
