time,x,y,yaw,linx,liny,angz
"(1773399538, 996037396)",5.118306466466978,4.374991145094416,-3.140627945857859,0.0,0.0,0.0
"(1773399538, 996894261)",5.118306466466978,4.374991145094416,-3.1406341316987616,0.0,0.0,0.0
"(1773399539, 559746880)",5.118306466466978,4.374991145094416,-3.140627777997879,0.0,0.0,0.0
"(1773399539, 561756465)",5.118306466466978,4.374991145094416,-3.1406011933913485,0.0,0.0,0.0
"(1773399539, 563801551)",5.11833177714138,4.374991169701435,-3.1406397159525747,0.0,0.0,0.0
"(1773399540, 84959179)",5.118306466466416,4.374991145676557,-3.1406233192073794,0.0,0.0,0.0
"(1773399540, 86664933)",5.118306466466416,4.374991145676557,-3.140633808715365,0.0,0.0,0.0
"(1773399540, 87707786)",5.118306466466416,4.374991145676557,-3.140637131918056,0.0,0.0,0.0
"(1773399540, 88307134)",5.118306466466416,4.374991145676557,-3.140637272493195,0.0,0.0,0.0
"(1773399540, 679473762)",5.118306466466807,4.374991145267812,-3.140634884007313,0.0,0.0,0.0
"(1773399540, 681062134)",5.118306466466807,4.374991145267812,-3.140636709279506,0.0,0.0,0.0
"(1773399540, 714524129)",5.118306466466807,4.374991145267812,-3.1406225231739606,0.0,0.0,0.0
"(1773399540, 716053277)",5.118331777141372,4.374991169705846,-3.1406317389018747,0.0,0.0,0.0
"(1773399541, 11634444)",5.118331777141719,4.3749911693434305,-3.1406452066812287,0.0,0.0,0.0
"(1773399541, 12610892)",5.118306466466935,4.374991145134032,-3.140627121862935,0.0,0.0,0.0
"(1773399541, 13396102)",5.118331777141619,4.37499116944932,-3.1406368394754915,0.0,0.0,0.0
"(1773399541, 422844428)",5.118306466466922,4.374991145146615,-3.1406330632607657,0.0,0.0,0.0
"(1773399541, 620305759)",5.1183317771416315,4.374991169434312,-3.140644604100971,0.0,0.0,0.0
"(1773399542, 44941559)",5.118306466467052,4.374991145010277,-3.1406261956881005,0.0,0.0,0.0
"(1773399542, 45727181)",5.118331777141584,4.37499116948273,-3.1406253468057637,0.0,0.0,0.0
"(1773399542, 88633267)",5.118331777141463,4.374991169609847,-3.1406314737623413,0.0,0.0,0.0
"(1773399542, 191672682)",5.11835708781558,4.3749911945073565,-3.140618197631711,0.0,0.0,0.0
"(1773399542, 193344408)",5.118306466466566,4.374991145511574,-3.1406313346787735,0.0,0.0,0.0
"(1773399542, 348356557)",5.118306466466566,4.374991145511574,-3.1406201490071632,0.0,0.0,0.0
"(1773399542, 843654013)",5.118306466466317,4.374991145771346,-3.140622383064483,0.0,0.0,0.0
"(1773399542, 844989423)",5.11833177714106,4.374991170024207,-3.140634362823193,0.0,0.0,0.0
"(1773399542, 845560899)",5.118306466466486,4.3749911455949135,-3.14062059002842,0.0,0.0,0.0
"(1773399543, 274261333)",5.118306466466467,4.374991145615657,-3.1406387306933263,0.0,0.0,0.0
"(1773399543, 275679607)",5.118306466466467,4.374991145615657,-3.1406334571047134,0.0,0.0,0.0
"(1773399543, 277176927)",5.118306466466467,4.374991145615657,-3.1406253870345333,0.0,0.0,0.0
"(1773399543, 736131562)",5.118306466466467,4.374991145615657,-3.1406275516719413,0.0,0.0,0.0
"(1773399544, 169048351)",5.118306466466163,4.3749911459288455,-3.140638710495268,0.0,0.0,0.0
"(1773399544, 206830039)",5.118306466466533,4.374991145542216,-3.1406266862659047,0.0,0.0,0.0
"(1773399544, 245371103)",5.118306466466533,4.374991145542216,-3.140626697201669,0.0,0.0,0.0
"(1773399544, 246551679)",5.118306466466533,4.374991145542216,-3.1406395079838783,0.0,0.0,0.0
"(1773399544, 247402411)",5.118331777141632,4.3749911694202765,-3.1406590021806275,0.0,0.0,0.0
"(1773399544, 248197100)",5.118306466466655,4.374991145414021,-3.1406293782283408,0.0,0.0,0.0
"(1773399544, 248917484)",5.118306466466655,4.374991145414021,-3.1406445107649867,0.0,0.0,0.0
"(1773399544, 274367005)",5.118306466466655,4.374991145414021,-3.140625778095427,0.0,0.0,0.0
"(1773399544, 276007001)",5.118306466466655,4.374991145414021,-3.14066349478614,0.0,0.0,0.0
"(1773399544, 277722380)",5.118306466466655,4.374991145414021,-3.140660778969477,0.0,0.0,0.0
"(1773399544, 505177906)",5.118306466466763,4.374991145300621,-3.1406574543152326,0.0,0.0,0.0
"(1773399545, 395818837)",5.118306466466763,4.374991145300621,-3.140639980932037,0.0,0.0,0.0
"(1773399545, 397339841)",5.118306466466763,4.374991145300621,-3.1406603238146724,0.0,0.0,0.0
"(1773399546, 39494926)",5.118306466466763,4.374991145300621,-3.140628156515022,0.0,0.0,0.0
"(1773399546, 40651972)",5.118306466466763,4.374991145300621,-3.1406476870697313,0.0,0.0,0.0
"(1773399546, 701407291)",5.1183317771416394,4.374991169412786,-3.1406396797546856,0.0,0.0,0.0
"(1773399546, 702566324)",5.118306466466628,4.374991145441624,-3.1406514737181803,0.0,0.0,0.0
"(1773399546, 703437426)",5.118306466466628,4.374991145441624,-3.1406602165015736,0.0,0.0,0.0
"(1773399546, 704136602)",5.118306466466628,4.374991145441624,-3.1406655774926273,0.0,0.0,0.0
"(1773399547, 167151725)",5.118306466466628,4.374991145441624,-3.1406547872765893,0.0,0.0,0.0
"(1773399547, 169376719)",5.118306466466628,4.374991145441624,-3.1406689657023614,0.0,0.0,0.0
"(1773399547, 243324943)",5.118306466466717,4.374991145344656,-3.140650201284161,0.0,0.0,0.0
"(1773399547, 244077659)",5.118306466466717,4.374991145344656,-3.140670082278093,0.0,0.0,0.0
"(1773399547, 245309127)",5.118306466466717,4.374991145344656,-3.140673239636244,0.0,0.0,0.0
"(1773399547, 246320107)",5.118306466466717,4.374991145344656,-3.140654004187099,0.0,0.0,0.0
"(1773399547, 246932598)",5.118306466466717,4.374991145344656,-3.140649083908074,0.0,0.0,0.0
"(1773399547, 247764554)",5.118306466466717,4.374991145344656,-3.140671029505911,0.0,0.0,0.0
"(1773399547, 248377222)",5.118306466466717,4.374991145344656,-3.1406459090003134,0.0,0.0,0.0
"(1773399547, 262449356)",5.118331777141926,4.374991169106715,-3.1406696073690634,0.0,0.0,0.0
"(1773399547, 264863116)",5.118306466466514,4.374991145562738,-3.1406453515600967,0.0,0.0,0.0
"(1773399547, 266869511)",5.118306466466514,4.374991145562738,-3.140658764329573,0.0,0.0,0.0
"(1773399547, 294479768)",5.118306466466385,4.3749911457026815,-3.1406423720736436,0.0,0.0,0.0
"(1773399548, 938315367)",5.118306466466282,4.374991145812545,-3.1406452563178116,0.0,0.0,0.0
"(1773399548, 939976524)",5.118331777141488,4.374991169578215,-3.1406304474084843,0.0,0.0,0.0
"(1773399548, 941275532)",5.118306466466588,4.374991145489031,-3.140651380236677,0.0,0.0,0.0
"(1773399548, 942065132)",5.118306466466588,4.374991145489031,-3.140657703807819,0.0,0.0,0.0
"(1773399548, 942831392)",5.118306466466588,4.374991145489031,-3.140647239103573,0.0,0.0,0.0
"(1773399548, 943366002)",5.118306466466588,4.374991145489031,-3.140664096100381,0.0,0.0,0.0
"(1773399548, 995113368)",5.118306466466588,4.374991145489031,-3.1406368594007015,0.0,0.0,0.0
"(1773399548, 997474895)",5.118306466466384,4.3749911457055575,-3.140653968869601,0.0,0.0,0.0
"(1773399548, 999107959)",5.118306466466384,4.3749911457055575,-3.140651671034875,0.0,0.0,0.0
"(1773399549, 205221)",5.118306466466384,4.3749911457055575,-3.1406563899881528,0.0,0.0,0.0
"(1773399549, 942490)",5.118306466466384,4.3749911457055575,-3.1406455262194592,0.0,0.0,0.0
"(1773399549, 1434725)",5.118306466466384,4.3749911457055575,-3.1406480389859732,0.0,0.0,0.0
"(1773399549, 843251159)",5.118306466466384,4.3749911457055575,-3.1406785302615114,0.0,0.0,0.0
"(1773399549, 844921684)",5.118306466466384,4.3749911457055575,-3.140660846592227,0.0,0.0,0.0
"(1773399549, 846214245)",5.118306466466384,4.3749911457055575,-3.140641198698149,0.0,0.0,0.0
"(1773399549, 847487084)",5.118331777141716,4.374991169336927,-3.1406616855828995,0.0,0.0,0.0
"(1773399549, 848879383)",5.1183064664664535,4.374991145631135,-3.140655970958478,0.0,0.0,0.0
"(1773399550, 228400571)",5.118306466466478,4.374991145604274,-3.140665213272741,0.0,0.0,0.0
"(1773399550, 230060097)",5.118306466466478,4.374991145604274,-3.140669970861354,0.0,0.0,0.0
"(1773399550, 231014460)",5.118306466466478,4.374991145604274,-3.140672942966348,0.0,0.0,0.0
"(1773399550, 231653921)",5.118306466466478,4.374991145604274,-3.1406956310683833,0.0,0.0,0.0
"(1773399550, 232251018)",5.118306466466478,4.374991145604274,-3.1406656643166295,0.0,0.0,0.0
"(1773399550, 232832325)",5.118306466466478,4.374991145604274,-3.1406893204266177,0.0,0.0,0.0
"(1773399550, 233658564)",5.118306466466478,4.374991145604274,-3.1407073978416244,0.0,0.0,0.0
"(1773399551, 237178863)",5.118306466467211,4.374991144793379,-3.1406829367633415,0.0,0.0,0.0
"(1773399551, 239072026)",5.118306466467211,4.374991144793379,-3.1406825407111407,0.0,0.0,0.0
"(1773399551, 240013204)",5.118331777143116,4.374991167802143,-3.140684659491826,0.0,0.0,0.0
"(1773399551, 779832889)",5.11833177714247,4.3749911685108005,-3.1406650559592615,0.0,0.0,0.0
"(1773399551, 780769193)",5.118306466467005,4.374991145023413,-3.140664324427207,0.0,0.0,0.0
"(1773399551, 781802737)",5.118331777142542,4.374991168432571,-3.1406712374746073,0.0,0.0,0.0
"(1773399551, 782439554)",5.118331777142542,4.374991168432571,-3.140664075487593,0.0,0.0,0.0
"(1773399551, 783778265)",5.118306466466919,4.374991145116473,-3.140678839809852,0.0,0.0,0.0
"(1773399551, 784667142)",5.118306466466919,4.374991145116473,-3.1406777011224856,0.0,0.0,0.0
"(1773399551, 785211208)",5.118306466466919,4.374991145116473,-3.14069018623647,0.0,0.0,0.0
"(1773399552, 77046696)",5.118306466466847,4.374991145195922,-3.1406975604777196,0.0,0.0,0.0
"(1773399552, 78628058)",5.118306466466847,4.374991145195922,-3.140664498126143,0.0,0.0,0.0
"(1773399552, 81370023)",5.118306466466847,4.374991145195922,-3.1406841627913034,0.0,0.0,0.0
"(1773399552, 82097785)",5.118306466466847,4.374991145195922,-3.140680676770871,0.0,0.0,0.0
"(1773399552, 82840933)",5.118306466466847,4.374991145195922,-3.140701300210794,0.0,0.0,0.0
"(1773399552, 83565670)",5.118331777142818,4.374991168131222,-3.140671704954884,0.0,0.0,0.0
"(1773399552, 84291156)",5.118306466467114,4.374991144902577,-3.1406781206469256,0.0,0.0,0.0
"(1773399552, 614322772)",5.118306466467114,4.374991144902577,-3.1406786285815267,0.0,0.0,0.0
"(1773399552, 790946650)",5.118306466467114,4.374991144902577,-3.1406771600677255,0.0,0.0,0.0
"(1773399553, 510966375)",5.118306466467114,4.374991144902577,-3.1407006675298996,0.0,0.0,0.0
"(1773399553, 512737053)",5.118306466467114,4.374991144902577,-3.140682569814971,0.0,0.0,0.0
"(1773399553, 514385474)",5.118306466467114,4.374991144902577,-3.1406781742416294,0.0,0.0,0.0
"(1773399553, 515036834)",5.118306466467114,4.374991144902577,-3.1406717541767373,0.0,0.0,0.0
"(1773399553, 515675705)",5.118306466467114,4.374991144902577,-3.140692196234313,0.0,0.0,0.0
"(1773399553, 516643928)",5.118306466467114,4.374991144902577,-3.1406871530789155,0.0,0.0,0.0
"(1773399553, 517203191)",5.118306466467114,4.374991144902577,-3.140700129167244,0.0,0.0,0.0
"(1773399553, 517803231)",5.118306466467114,4.374991144902577,-3.1406893987231976,0.0,0.0,0.0
"(1773399553, 518993963)",5.118306466467114,4.374991144902577,-3.140685471612387,0.0,0.0,0.0
"(1773399553, 519949916)",5.118306466467114,4.374991144902577,-3.1407059093407677,0.0,0.0,0.0
"(1773399553, 621823752)",5.11833177714287,4.374991168074992,-3.1406639480419196,0.0,0.0,0.0
"(1773399553, 623599647)",5.118306466467058,4.374991144964441,-3.140695209150153,0.0,0.0,0.0
"(1773399553, 859310956)",5.118306466467058,4.374991144964441,-3.1406833486116463,0.0,0.0,0.0
"(1773399554, 118094699)",5.118306466467126,4.374991144889493,-3.140678799821189,0.0,0.0,0.0
"(1773399554, 119989620)",5.118306466467126,4.374991144889493,-3.14066412545887,0.0,0.0,0.0
"(1773399554, 121584990)",5.118306466467126,4.374991144889493,-3.140679801836968,0.0,0.0,0.0
"(1773399554, 122927878)",5.118306466467172,4.374991144839099,-3.140675819814505,0.0,0.0,0.0
"(1773399554, 123515383)",5.118331777142811,4.374991168138618,-3.140668405482729,0.0,0.0,0.0
"(1773399554, 123942560)",5.118331777142811,4.374991168138618,-3.1406615400564712,0.0,0.0,0.0
