time,x,y,yaw,linx,liny,angz
"(1773399531, 426809966)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399531, 528806668)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399531, 627616553)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399531, 726745441)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399531, 824264612)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399531, 925103904)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399532, 25305810)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399532, 151491677)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399532, 224482923)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399532, 324205466)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399532, 424052260)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399532, 525027515)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399532, 625330125)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399532, 726409827)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399532, 825056235)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399532, 924055877)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399533, 26166441)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399533, 128574551)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399533, 224763620)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399533, 329908390)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399533, 427994069)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399533, 527968463)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399533, 706788789)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399533, 726551100)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399533, 825907413)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399533, 925502313)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399534, 29705152)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399534, 157327937)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399534, 226979587)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399534, 326154841)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399534, 428205587)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
"(1773399534, 527903591)",2.5658080339711398,7.8637478609034375,-1.5682468791015625,0.0,0.0,0.0
