time,x,y,theta
0.000000,3.135464,1.750000,1.570000
8.427498,2.850646,3.512783,1.915467
9.745342,2.836391,3.802358,0.889448
11.328516,2.742257,3.828886,1.860050
12.924949,2.595689,4.148057,2.068728
18.555121,2.532278,4.870111,2.980874
23.977698,2.907676,5.882286,5.030753
32.927215,2.957111,7.269402,4.659223
34.525570,3.006128,7.615678,4.378476
37.780817,3.135464,8.166000,4.378476
