time,x,y,vx,vy
0.000000,17.897682,8.573619,nan,nan
1.200000,17.598222,8.591603,nan,nan
2.400000,17.326179,8.465140,nan,nan
3.600000,17.054137,8.338677,nan,nan
4.800000,16.782094,8.212214,nan,nan
6.000000,16.510052,8.085751,nan,nan
7.200000,16.238009,7.959288,nan,nan
8.400000,15.965967,7.832825,nan,nan
9.600000,15.693924,7.706362,nan,nan
10.800000,15.421882,7.579899,nan,nan
12.000000,15.149839,7.453436,nan,nan
13.200000,14.877797,7.326973,nan,nan
14.400000,14.605754,7.200510,nan,nan
15.600000,14.333712,7.074048,nan,nan
16.800000,14.061669,6.947585,nan,nan
18.000000,13.789627,6.821122,nan,nan
19.200000,13.517584,6.694659,nan,nan
20.400000,13.245542,6.568196,nan,nan
21.600000,12.973499,6.441733,nan,nan
22.800000,12.701457,6.315270,nan,nan
24.000000,12.429414,6.188807,nan,nan
25.200000,12.157372,6.062344,nan,nan
26.400000,11.885329,5.935881,nan,nan
27.600000,11.613287,5.809418,nan,nan
28.800000,11.341244,5.682955,nan,nan
30.000000,11.069202,5.556492,nan,nan
31.200000,10.797159,5.430029,nan,nan
32.400000,10.525117,5.303566,nan,nan
33.600000,10.253074,5.177104,nan,nan
34.800000,9.981031,5.050641,nan,nan
36.000000,9.708989,4.924178,nan,nan
37.200000,9.436946,4.797715,nan,nan
38.400000,9.164904,4.671252,nan,nan
39.600000,8.892861,4.544789,nan,nan
40.800000,8.620819,4.418326,nan,nan
42.000000,8.348776,4.291863,nan,nan
43.200000,8.076734,4.165400,nan,nan
44.400000,7.804691,4.038937,nan,nan
45.600000,7.532649,3.912474,nan,nan
46.800000,7.260606,3.786011,nan,nan
48.000000,6.988564,3.659548,nan,nan
49.200000,6.716521,3.533085,nan,nan
50.400000,6.444479,3.406622,nan,nan
51.600000,6.172436,3.280160,nan,nan
52.360630,6.000000,3.200000,nan,nan
